subscription_id,account_id,segment,start_date,end_date,contract_type,committed_actions_monthly,status
SUB-0004587,ACC-005567,SMB,2023-10-03,2024-01-03,metered_month_to_month,,churned
SUB-0004588,ACC-005568,SMB,2024-10-10,,metered_month_to_month,,active
SUB-0004589,ACC-005569,SMB,2022-01-26,,metered_month_to_month,,active
SUB-0004590,ACC-005570,SMB,2020-08-30,2022-10-28,metered_month_to_month,,churned
SUB-0004591,ACC-005571,SMB,2024-10-13,2025-10-13,metered_month_to_month,,churned
SUB-0004592,ACC-005572,SMB,2024-05-28,,metered_month_to_month,,active
SUB-0004593,ACC-005573,SMB,2025-03-19,,metered_month_to_month,,active
SUB-0004594,ACC-005574,SMB,2025-05-25,,metered_month_to_month,,active
SUB-0004595,ACC-005576,SMB,2023-11-09,,metered_month_to_month,,active
SUB-0004596,ACC-005577,SMB,2025-11-04,,metered_month_to_month,,active
SUB-0004597,ACC-005578,SMB,2023-04-27,,metered_month_to_month,,active
SUB-0004598,ACC-005579,SMB,2025-06-23,,metered_month_to_month,,active
SUB-0004599,ACC-005580,SMB,2024-10-01,,metered_month_to_month,,active
SUB-0004600,ACC-005581,SMB,2020-03-06,,metered_month_to_month,,active
SUB-0004601,ACC-005583,SMB,2022-07-26,,metered_month_to_month,,active
SUB-0004602,ACC-005584,SMB,2025-10-19,,metered_month_to_month,,active
SUB-0004603,ACC-005585,SMB,2023-10-17,,metered_month_to_month,,active
SUB-0004604,ACC-005586,SMB,2024-11-21,2025-07-21,metered_month_to_month,,churned
SUB-0004605,ACC-005587,SMB,2024-12-22,,metered_month_to_month,,active
SUB-0004606,ACC-005588,SMB,2024-09-03,,metered_month_to_month,,active
SUB-0004607,ACC-005589,SMB,2023-06-04,,metered_month_to_month,,active
SUB-0004608,ACC-005590,SMB,2025-06-10,,metered_month_to_month,,active
SUB-0004609,ACC-005591,SMB,2021-07-17,,metered_month_to_month,,active
SUB-0004610,ACC-005592,SMB,2024-03-20,2024-05-20,metered_month_to_month,,churned
SUB-0004611,ACC-005594,SMB,2025-10-25,,metered_month_to_month,,active
SUB-0004612,ACC-005595,SMB,2022-05-19,,metered_month_to_month,,active
SUB-0004613,ACC-005596,SMB,2025-03-26,,metered_month_to_month,,active
SUB-0004614,ACC-005597,SMB,2023-10-22,2025-09-22,metered_month_to_month,,churned
SUB-0004615,ACC-005598,SMB,2024-08-25,,metered_month_to_month,,active
SUB-0004616,ACC-005599,SMB,2024-09-13,,metered_month_to_month,,active
SUB-0004617,ACC-005600,SMB,2025-12-15,,metered_month_to_month,,active
SUB-0004618,ACC-005601,SMB,2020-06-07,,metered_month_to_month,,active
SUB-0004619,ACC-005602,SMB,2024-07-19,,metered_month_to_month,,active
SUB-0004620,ACC-005603,SMB,2024-05-12,,metered_month_to_month,,active
SUB-0004621,ACC-005604,SMB,2025-06-14,,metered_month_to_month,,active
SUB-0004622,ACC-005605,SMB,2023-11-13,,metered_month_to_month,,active
SUB-0004623,ACC-005606,SMB,2023-08-20,,metered_month_to_month,,active
SUB-0004624,ACC-005607,SMB,2025-03-25,,metered_month_to_month,,active
SUB-0004625,ACC-005608,SMB,2022-08-14,,metered_month_to_month,,active
SUB-0004626,ACC-005609,SMB,2021-09-18,2024-02-18,metered_month_to_month,,churned
SUB-0004627,ACC-005610,SMB,2025-06-26,,metered_month_to_month,,active
SUB-0004628,ACC-005613,SMB,2025-01-22,2025-03-22,metered_month_to_month,,churned
SUB-0004629,ACC-005614,SMB,2022-07-16,2025-07-16,metered_month_to_month,,churned
SUB-0004630,ACC-005615,SMB,2025-02-06,,metered_month_to_month,,active
SUB-0004631,ACC-005616,SMB,2020-08-12,,metered_month_to_month,,active
SUB-0004632,ACC-005618,SMB,2025-04-21,2025-09-21,metered_month_to_month,,churned
SUB-0004633,ACC-005619,SMB,2025-09-25,,metered_month_to_month,,active
SUB-0004634,ACC-005620,SMB,2023-02-26,,metered_month_to_month,,active
SUB-0004635,ACC-005621,SMB,2024-11-24,,metered_month_to_month,,active
SUB-0004636,ACC-005622,SMB,2025-07-16,,metered_month_to_month,,active
SUB-0004637,ACC-005624,SMB,2024-01-01,,metered_month_to_month,,active
SUB-0004638,ACC-005625,SMB,2025-12-23,,metered_month_to_month,,active
SUB-0004639,ACC-005626,SMB,2024-01-16,,metered_month_to_month,,active
SUB-0004640,ACC-005627,SMB,2020-10-17,,metered_month_to_month,,active
SUB-0004641,ACC-005628,SMB,2025-10-17,,metered_month_to_month,,active
SUB-0004642,ACC-005629,SMB,2025-01-03,,metered_month_to_month,,active
SUB-0004643,ACC-005630,SMB,2021-07-16,2023-06-16,metered_month_to_month,,churned
SUB-0004644,ACC-005632,SMB,2025-08-24,,metered_month_to_month,,active
SUB-0004645,ACC-005633,SMB,2025-07-17,,metered_month_to_month,,active
SUB-0004646,ACC-005634,SMB,2025-12-15,,metered_month_to_month,,active
SUB-0004647,ACC-005635,SMB,2023-10-01,2024-09-01,metered_month_to_month,,churned
SUB-0004648,ACC-005636,SMB,2024-04-03,,metered_month_to_month,,active
SUB-0004649,ACC-005638,SMB,2022-07-10,,metered_month_to_month,,active
SUB-0004650,ACC-005639,SMB,2024-07-18,,metered_month_to_month,,active
SUB-0004651,ACC-005640,SMB,2025-03-20,,metered_month_to_month,,active
SUB-0004652,ACC-005641,SMB,2025-10-02,,metered_month_to_month,,active
SUB-0004653,ACC-005642,SMB,2022-10-08,,metered_month_to_month,,active
SUB-0004654,ACC-005643,SMB,2023-09-01,,metered_month_to_month,,active
SUB-0004655,ACC-005644,SMB,2025-12-17,,metered_month_to_month,,active
SUB-0004656,ACC-005645,SMB,2024-04-23,,metered_month_to_month,,active
SUB-0004657,ACC-005646,SMB,2020-03-21,2020-12-21,metered_month_to_month,,churned
SUB-0004658,ACC-005647,SMB,2025-10-12,,metered_month_to_month,,active
SUB-0004659,ACC-005649,SMB,2025-02-03,,metered_month_to_month,,active
SUB-0004660,ACC-005650,SMB,2025-06-17,,metered_month_to_month,,active
SUB-0004661,ACC-005651,SMB,2025-05-09,,metered_month_to_month,,active
SUB-0004662,ACC-005652,SMB,2024-07-07,,metered_month_to_month,,active
SUB-0004663,ACC-005653,SMB,2025-10-26,,metered_month_to_month,,active
SUB-0004664,ACC-005654,SMB,2025-07-21,,metered_month_to_month,,active
SUB-0004665,ACC-005655,SMB,2025-04-16,,metered_month_to_month,,active
SUB-0004666,ACC-005656,SMB,2022-10-20,,metered_month_to_month,,active
SUB-0004667,ACC-005657,SMB,2025-05-13,,metered_month_to_month,,active
SUB-0004668,ACC-005658,SMB,2021-06-10,2025-04-10,metered_month_to_month,,churned
SUB-0004669,ACC-005659,SMB,2024-05-27,,metered_month_to_month,,active
SUB-0004670,ACC-005660,SMB,2021-04-09,,metered_month_to_month,,active
SUB-0004671,ACC-005661,SMB,2024-12-18,,metered_month_to_month,,active
SUB-0004672,ACC-005662,SMB,2022-05-25,,metered_month_to_month,,active
SUB-0004673,ACC-005663,SMB,2024-06-14,,metered_month_to_month,,active
SUB-0004674,ACC-005664,SMB,2020-04-05,,metered_month_to_month,,active
SUB-0004675,ACC-005665,SMB,2021-07-05,2021-11-05,metered_month_to_month,,churned
SUB-0004676,ACC-005666,SMB,2022-10-13,2024-03-13,metered_month_to_month,,churned
SUB-0004677,ACC-005667,SMB,2023-11-03,,metered_month_to_month,,active
SUB-0004678,ACC-005668,SMB,2024-11-14,,metered_month_to_month,,active
SUB-0004679,ACC-005669,SMB,2024-02-03,2024-10-03,metered_month_to_month,,churned
SUB-0004680,ACC-005670,SMB,2023-08-16,2024-10-16,metered_month_to_month,,churned
SUB-0004681,ACC-005671,SMB,2023-09-17,,metered_month_to_month,,active
SUB-0004682,ACC-005672,SMB,2023-09-19,2025-02-19,metered_month_to_month,,churned
SUB-0004683,ACC-005673,SMB,2024-01-17,2024-06-17,metered_month_to_month,,churned
SUB-0004684,ACC-005675,SMB,2020-08-07,,metered_month_to_month,,active
SUB-0004685,ACC-005676,SMB,2025-02-22,,metered_month_to_month,,active
SUB-0004686,ACC-005677,SMB,2024-03-06,,metered_month_to_month,,active
SUB-0004687,ACC-005678,SMB,2024-09-07,,metered_month_to_month,,active
SUB-0004688,ACC-005679,SMB,2024-11-27,,metered_month_to_month,,active
SUB-0004689,ACC-005680,SMB,2025-03-19,,metered_month_to_month,,active
SUB-0004690,ACC-005681,SMB,2024-10-03,,metered_month_to_month,,active
SUB-0004691,ACC-005682,SMB,2024-11-15,,metered_month_to_month,,active
SUB-0004692,ACC-005683,SMB,2025-04-09,2025-08-09,metered_month_to_month,,churned
SUB-0004693,ACC-005684,SMB,2025-10-10,,metered_month_to_month,,active
SUB-0004694,ACC-005685,SMB,2025-09-05,,metered_month_to_month,,active
SUB-0004695,ACC-005686,SMB,2023-12-18,,metered_month_to_month,,active
SUB-0004696,ACC-005687,SMB,2023-02-24,2023-06-24,metered_month_to_month,,churned
SUB-0004697,ACC-005688,SMB,2024-04-25,2025-06-25,metered_month_to_month,,churned
SUB-0004698,ACC-005690,SMB,2025-05-01,,metered_month_to_month,,active
SUB-0004699,ACC-005691,SMB,2020-10-12,2021-12-12,metered_month_to_month,,churned
SUB-0004700,ACC-005692,SMB,2025-11-20,,metered_month_to_month,,active
SUB-0004701,ACC-005693,SMB,2024-10-15,2025-10-15,metered_month_to_month,,churned
SUB-0004702,ACC-005694,SMB,2025-10-09,,metered_month_to_month,,active
SUB-0004703,ACC-005695,SMB,2024-10-27,,metered_month_to_month,,active
SUB-0004704,ACC-005696,SMB,2023-01-13,2024-05-13,metered_month_to_month,,churned
SUB-0004705,ACC-005697,SMB,2025-07-19,,metered_month_to_month,,active
SUB-0004706,ACC-005698,SMB,2020-04-08,2021-05-08,metered_month_to_month,,churned
SUB-0004707,ACC-005699,SMB,2024-07-11,,metered_month_to_month,,active
SUB-0004708,ACC-005700,SMB,2024-01-11,,metered_month_to_month,,active
SUB-0004709,ACC-005701,SMB,2025-10-22,,metered_month_to_month,,active
SUB-0004710,ACC-005702,SMB,2025-01-03,,metered_month_to_month,,active
SUB-0004711,ACC-005703,SMB,2025-05-23,2025-08-23,metered_month_to_month,,churned
SUB-0004712,ACC-005704,SMB,2023-11-04,,metered_month_to_month,,active
SUB-0004713,ACC-005705,SMB,2023-11-03,2025-07-03,metered_month_to_month,,churned
SUB-0004714,ACC-005707,SMB,2025-10-02,,metered_month_to_month,,active
SUB-0004715,ACC-005708,SMB,2022-06-20,,metered_month_to_month,,active
SUB-0004716,ACC-005709,SMB,2023-02-20,2025-10-20,metered_month_to_month,,churned
SUB-0004717,ACC-005710,SMB,2025-10-11,,metered_month_to_month,,active
SUB-0004718,ACC-005711,SMB,2025-12-03,,metered_month_to_month,,active
SUB-0004719,ACC-005712,SMB,2021-01-09,,metered_month_to_month,,active
SUB-0004720,ACC-005713,SMB,2024-10-10,,metered_month_to_month,,active
SUB-0004721,ACC-005714,SMB,2025-07-18,,metered_month_to_month,,active
SUB-0004722,ACC-005715,SMB,2022-11-12,,metered_month_to_month,,active
SUB-0004723,ACC-005716,SMB,2025-12-01,,metered_month_to_month,,active
SUB-0004724,ACC-005717,SMB,2025-03-06,,metered_month_to_month,,active
SUB-0004725,ACC-005718,SMB,2025-09-22,,metered_month_to_month,,active
SUB-0004726,ACC-005719,SMB,2025-11-01,,metered_month_to_month,,active
SUB-0004727,ACC-005720,SMB,2025-07-07,,metered_month_to_month,,active
SUB-0004728,ACC-005721,SMB,2024-06-24,,metered_month_to_month,,active
SUB-0004729,ACC-005722,SMB,2021-03-26,2022-02-26,metered_month_to_month,,churned
SUB-0004730,ACC-005723,SMB,2025-01-12,,metered_month_to_month,,active
SUB-0004731,ACC-005724,SMB,2025-12-17,,metered_month_to_month,,active
SUB-0004732,ACC-005725,SMB,2025-10-11,,metered_month_to_month,,active
SUB-0004733,ACC-005726,SMB,2025-10-03,,metered_month_to_month,,active
SUB-0004734,ACC-005727,SMB,2022-11-15,,metered_month_to_month,,active
SUB-0004735,ACC-005729,SMB,2025-10-14,,metered_month_to_month,,active
SUB-0004736,ACC-005730,SMB,2023-08-02,2024-01-02,metered_month_to_month,,churned
SUB-0004737,ACC-005732,SMB,2024-11-21,,metered_month_to_month,,active
SUB-0004738,ACC-005735,SMB,2024-08-22,,metered_month_to_month,,active
SUB-0004739,ACC-005736,SMB,2022-02-26,,metered_month_to_month,,active
SUB-0004740,ACC-005737,SMB,2025-06-03,,metered_month_to_month,,active
SUB-0004741,ACC-005738,SMB,2024-09-18,2025-08-18,metered_month_to_month,,churned
SUB-0004742,ACC-005739,SMB,2025-03-04,,metered_month_to_month,,active
SUB-0004743,ACC-005740,SMB,2020-05-31,,metered_month_to_month,,active
SUB-0004744,ACC-005741,SMB,2022-07-01,2025-10-01,metered_month_to_month,,churned
SUB-0004745,ACC-005742,SMB,2024-12-04,,metered_month_to_month,,active
SUB-0004746,ACC-005743,SMB,2024-08-11,,metered_month_to_month,,active
SUB-0004747,ACC-005744,SMB,2021-10-05,,metered_month_to_month,,active
SUB-0004748,ACC-005745,SMB,2025-07-04,,metered_month_to_month,,active
SUB-0004749,ACC-005746,SMB,2024-12-23,,metered_month_to_month,,active
SUB-0004750,ACC-005747,SMB,2025-09-28,,metered_month_to_month,,active
SUB-0004751,ACC-005749,SMB,2023-04-28,,metered_month_to_month,,active
SUB-0004752,ACC-005750,SMB,2024-09-20,,metered_month_to_month,,active
SUB-0004753,ACC-005751,SMB,2023-03-10,,metered_month_to_month,,active
SUB-0004754,ACC-005752,SMB,2024-03-22,,metered_month_to_month,,active
SUB-0004755,ACC-005753,SMB,2025-03-05,,metered_month_to_month,,active
SUB-0004756,ACC-005755,SMB,2020-01-31,2024-03-28,metered_month_to_month,,churned
SUB-0004757,ACC-005756,SMB,2022-12-02,2023-04-02,metered_month_to_month,,churned
SUB-0004758,ACC-005757,SMB,2021-01-15,,metered_month_to_month,,active
SUB-0004759,ACC-005758,SMB,2025-08-20,,metered_month_to_month,,active
SUB-0004760,ACC-005759,SMB,2022-06-10,2023-11-10,metered_month_to_month,,churned
SUB-0004761,ACC-005760,SMB,2023-08-11,2025-07-11,metered_month_to_month,,churned
SUB-0004762,ACC-005761,SMB,2024-04-03,,metered_month_to_month,,active
SUB-0004763,ACC-005762,SMB,2025-10-18,,metered_month_to_month,,active
SUB-0004764,ACC-005764,SMB,2025-03-07,,metered_month_to_month,,active
SUB-0004765,ACC-005765,SMB,2023-03-24,2023-07-24,metered_month_to_month,,churned
SUB-0004766,ACC-005766,SMB,2021-02-10,,metered_month_to_month,,active
SUB-0004767,ACC-005767,SMB,2025-01-09,,metered_month_to_month,,active
SUB-0004768,ACC-005768,SMB,2025-03-09,,metered_month_to_month,,active
SUB-0004769,ACC-005769,SMB,2022-01-29,,metered_month_to_month,,active
SUB-0004770,ACC-005771,SMB,2024-03-17,,metered_month_to_month,,active
SUB-0004771,ACC-005772,SMB,2025-11-01,,metered_month_to_month,,active
SUB-0004772,ACC-005773,SMB,2022-02-22,,metered_month_to_month,,active
SUB-0004773,ACC-005774,SMB,2021-09-17,2025-01-17,metered_month_to_month,,churned
SUB-0004774,ACC-005776,SMB,2022-12-24,2025-04-24,metered_month_to_month,,churned
SUB-0004775,ACC-005777,SMB,2025-12-15,,metered_month_to_month,,active
SUB-0004776,ACC-005778,SMB,2025-11-23,,metered_month_to_month,,active
SUB-0004777,ACC-005779,SMB,2021-11-01,2022-01-01,metered_month_to_month,,churned
SUB-0004778,ACC-005780,SMB,2024-07-08,2025-05-08,metered_month_to_month,,churned
SUB-0004779,ACC-005781,SMB,2025-03-25,,metered_month_to_month,,active
SUB-0004780,ACC-005782,SMB,2024-08-20,,metered_month_to_month,,active
SUB-0004781,ACC-005783,SMB,2023-04-15,2024-03-15,metered_month_to_month,,churned
SUB-0004782,ACC-005784,SMB,2025-05-28,,metered_month_to_month,,active
SUB-0004783,ACC-005785,SMB,2025-08-02,,metered_month_to_month,,active
SUB-0004784,ACC-005786,SMB,2025-04-15,2025-08-15,metered_month_to_month,,churned
SUB-0004785,ACC-005787,SMB,2024-04-01,,metered_month_to_month,,active
SUB-0004786,ACC-005788,SMB,2024-05-07,,metered_month_to_month,,active
SUB-0004787,ACC-005789,SMB,2023-03-09,,metered_month_to_month,,active
SUB-0004788,ACC-005790,SMB,2025-02-19,,metered_month_to_month,,active
SUB-0004789,ACC-005791,SMB,2025-12-17,,metered_month_to_month,,active
SUB-0004790,ACC-005792,SMB,2025-03-06,,metered_month_to_month,,active
SUB-0004791,ACC-005793,SMB,2025-05-16,2025-09-16,metered_month_to_month,,churned
SUB-0004792,ACC-005794,SMB,2025-03-24,,metered_month_to_month,,active
SUB-0004793,ACC-005795,SMB,2025-04-06,,metered_month_to_month,,active
SUB-0004794,ACC-005796,SMB,2022-03-04,2023-10-04,metered_month_to_month,,churned
SUB-0004795,ACC-005797,SMB,2024-03-18,,metered_month_to_month,,active
SUB-0004796,ACC-005798,SMB,2024-12-28,,metered_month_to_month,,active
SUB-0004797,ACC-005799,SMB,2022-08-04,,metered_month_to_month,,active
SUB-0004798,ACC-005800,SMB,2020-02-11,,metered_month_to_month,,active
SUB-0004799,ACC-005801,SMB,2023-12-24,2024-09-24,metered_month_to_month,,churned
SUB-0004800,ACC-005802,SMB,2020-06-05,,metered_month_to_month,,active
SUB-0004801,ACC-005803,SMB,2024-06-15,,metered_month_to_month,,active
SUB-0004802,ACC-005804,SMB,2022-05-14,2025-06-14,metered_month_to_month,,churned
SUB-0004803,ACC-005805,SMB,2025-11-04,,metered_month_to_month,,active
SUB-0004804,ACC-005806,SMB,2024-11-07,2025-03-07,metered_month_to_month,,churned
SUB-0004805,ACC-005807,SMB,2024-04-11,,metered_month_to_month,,active
SUB-0004806,ACC-005808,SMB,2025-12-16,,metered_month_to_month,,active
SUB-0004807,ACC-005809,SMB,2025-10-15,,metered_month_to_month,,active
SUB-0004808,ACC-005811,SMB,2022-02-28,2022-05-28,metered_month_to_month,,churned
SUB-0004809,ACC-005813,SMB,2025-11-06,,metered_month_to_month,,active
SUB-0004810,ACC-005816,SMB,2025-02-20,,metered_month_to_month,,active
SUB-0004811,ACC-005817,SMB,2020-05-26,,metered_month_to_month,,active
SUB-0004812,ACC-005819,SMB,2024-01-03,,metered_month_to_month,,active
SUB-0004813,ACC-005820,SMB,2020-04-09,2024-03-09,metered_month_to_month,,churned
SUB-0004814,ACC-005821,SMB,2024-08-04,2025-06-04,metered_month_to_month,,churned
SUB-0004815,ACC-005822,SMB,2024-07-23,,metered_month_to_month,,active
SUB-0004816,ACC-005824,SMB,2025-11-04,,metered_month_to_month,,active
SUB-0004817,ACC-005825,SMB,2020-09-21,2025-09-21,metered_month_to_month,,churned
SUB-0004818,ACC-005826,SMB,2025-08-14,,metered_month_to_month,,active
SUB-0004819,ACC-005827,SMB,2025-12-23,,metered_month_to_month,,active
SUB-0004820,ACC-005828,SMB,2025-03-01,,metered_month_to_month,,active
SUB-0004821,ACC-005829,SMB,2024-05-08,,metered_month_to_month,,active
SUB-0004822,ACC-005830,SMB,2025-09-03,,metered_month_to_month,,active
SUB-0004823,ACC-005831,SMB,2023-08-04,,metered_month_to_month,,active
SUB-0004824,ACC-005832,SMB,2020-03-26,2025-07-26,metered_month_to_month,,churned
SUB-0004825,ACC-005833,SMB,2022-10-25,,metered_month_to_month,,active
SUB-0004826,ACC-005834,SMB,2023-01-13,2023-07-13,metered_month_to_month,,churned
SUB-0004827,ACC-005835,SMB,2025-01-07,,metered_month_to_month,,active
SUB-0004828,ACC-005836,SMB,2023-04-17,,metered_month_to_month,,active
SUB-0004829,ACC-005837,SMB,2024-11-20,,metered_month_to_month,,active
SUB-0004830,ACC-005838,SMB,2021-01-05,,metered_month_to_month,,active
SUB-0004831,ACC-005839,SMB,2023-03-28,2024-01-28,metered_month_to_month,,churned
SUB-0004832,ACC-005840,SMB,2023-03-25,,metered_month_to_month,,active
SUB-0004833,ACC-005841,SMB,2023-07-09,2024-08-09,metered_month_to_month,,churned
SUB-0004834,ACC-005842,SMB,2023-10-12,,metered_month_to_month,,active
SUB-0004835,ACC-005843,SMB,2025-01-25,2025-05-25,metered_month_to_month,,churned
SUB-0004836,ACC-005844,SMB,2025-05-28,,metered_month_to_month,,active
SUB-0004837,ACC-005845,SMB,2025-02-27,,metered_month_to_month,,active
SUB-0004838,ACC-005846,SMB,2023-12-11,,metered_month_to_month,,active
SUB-0004839,ACC-005847,SMB,2023-05-16,2024-12-16,metered_month_to_month,,churned
SUB-0004840,ACC-005848,SMB,2023-10-08,,metered_month_to_month,,active
SUB-0004841,ACC-005849,SMB,2024-12-24,,metered_month_to_month,,active
SUB-0004842,ACC-005850,SMB,2025-09-23,,metered_month_to_month,,active
SUB-0004843,ACC-005851,SMB,2022-04-03,,metered_month_to_month,,active
SUB-0004844,ACC-005852,SMB,2022-02-05,,metered_month_to_month,,active
SUB-0004845,ACC-005853,SMB,2024-12-02,,metered_month_to_month,,active
SUB-0004846,ACC-005854,SMB,2023-07-16,2023-09-16,metered_month_to_month,,churned
SUB-0004847,ACC-005855,SMB,2024-11-04,,metered_month_to_month,,active
SUB-0004848,ACC-005856,SMB,2020-08-12,,metered_month_to_month,,active
SUB-0004849,ACC-005857,SMB,2025-10-06,,metered_month_to_month,,active
SUB-0004850,ACC-005858,SMB,2025-11-07,,metered_month_to_month,,active
SUB-0004851,ACC-005859,SMB,2020-08-25,2025-02-25,metered_month_to_month,,churned
SUB-0004852,ACC-005860,SMB,2025-08-28,,metered_month_to_month,,active
SUB-0004853,ACC-005861,SMB,2025-02-05,,metered_month_to_month,,active
SUB-0004854,ACC-005862,SMB,2025-11-15,,metered_month_to_month,,active
SUB-0004855,ACC-005863,SMB,2024-05-20,,metered_month_to_month,,active
SUB-0004856,ACC-005864,SMB,2025-01-15,,metered_month_to_month,,active
SUB-0004857,ACC-005865,SMB,2023-03-13,2023-08-13,metered_month_to_month,,churned
SUB-0004858,ACC-005866,SMB,2023-11-09,,metered_month_to_month,,active
SUB-0004859,ACC-005867,SMB,2025-03-10,,metered_month_to_month,,active
SUB-0004860,ACC-005868,SMB,2025-05-08,2025-10-08,metered_month_to_month,,churned
SUB-0004861,ACC-005869,SMB,2025-04-17,,metered_month_to_month,,active
SUB-0004862,ACC-005871,SMB,2024-10-21,,metered_month_to_month,,active
SUB-0004863,ACC-005872,SMB,2021-02-17,2022-06-17,metered_month_to_month,,churned
