account_id,segment,effective_date,trigger_reason
ACC-004016,SMB,2025-01-10,initial_default
ACC-004017,SMB,2025-02-25,initial_default
ACC-004018,SMB,2022-02-25,initial_default
ACC-004019,SMB,2025-05-06,initial_default
ACC-004019,Commercial,2025-07-01,usage_threshold
ACC-004019,Enterprise,2025-12-01,usage_threshold
ACC-004020,SMB,2023-04-19,initial_default
ACC-004021,SMB,2024-11-10,initial_default
ACC-004022,SMB,2025-01-28,initial_default
ACC-004023,SMB,2021-05-16,initial_default
ACC-004023,Commercial,2024-05-01,usage_threshold
ACC-004024,SMB,2020-05-16,initial_default
ACC-004025,SMB,2024-01-21,initial_default
ACC-004026,SMB,2024-09-12,initial_default
ACC-004027,SMB,2023-11-18,initial_default
ACC-004028,SMB,2023-06-19,initial_default
ACC-004028,Commercial,2024-07-01,usage_threshold
ACC-004029,SMB,2023-10-04,initial_default
ACC-004030,SMB,2024-09-01,initial_default
ACC-004031,SMB,2025-05-04,initial_default
ACC-004032,SMB,2025-09-10,initial_default
ACC-004033,SMB,2023-08-06,initial_default
ACC-004034,SMB,2025-09-24,initial_default
ACC-004035,SMB,2023-10-28,initial_default
ACC-004036,SMB,2024-05-26,initial_default
ACC-004037,SMB,2024-03-17,initial_default
ACC-004038,SMB,2023-12-01,initial_default
ACC-004039,SMB,2025-01-17,initial_default
ACC-004040,SMB,2024-08-19,initial_default
ACC-004041,SMB,2025-11-27,initial_default
ACC-004042,SMB,2021-02-17,initial_default
ACC-004042,Commercial,2024-01-01,usage_threshold
ACC-004043,SMB,2024-11-01,initial_default
ACC-004044,SMB,2025-12-14,initial_default
ACC-004045,SMB,2022-09-24,initial_default
ACC-004046,SMB,2024-03-06,initial_default
ACC-004047,SMB,2022-12-24,initial_default
ACC-004047,Commercial,2024-12-01,usage_threshold
ACC-004048,SMB,2022-06-05,initial_default
ACC-004049,SMB,2025-09-03,initial_default
ACC-004050,SMB,2022-06-13,initial_default
ACC-004051,SMB,2025-02-27,initial_default
ACC-004052,SMB,2024-09-22,initial_default
ACC-004052,Commercial,2025-12-01,usage_threshold
ACC-004053,SMB,2020-12-12,initial_default
ACC-004054,SMB,2024-11-06,initial_default
ACC-004055,SMB,2023-03-28,initial_default
ACC-004055,Commercial,2025-04-01,usage_threshold
ACC-004056,SMB,2025-11-23,initial_default
ACC-004057,SMB,2025-10-19,initial_default
ACC-004058,SMB,2024-02-23,initial_default
ACC-004059,SMB,2023-08-14,initial_default
ACC-004059,Commercial,2024-03-01,usage_threshold
ACC-004060,SMB,2025-11-20,initial_default
ACC-004061,SMB,2023-06-05,initial_default
ACC-004062,SMB,2024-11-12,initial_default
ACC-004063,SMB,2025-08-18,initial_default
ACC-004064,SMB,2023-01-12,initial_default
ACC-004065,SMB,2025-06-19,initial_default
ACC-004065,Commercial,2025-11-01,usage_threshold
ACC-004066,SMB,2024-07-26,initial_default
ACC-004067,SMB,2021-09-08,initial_default
ACC-004068,SMB,2025-01-20,initial_default
ACC-004069,SMB,2024-08-18,initial_default
ACC-004070,SMB,2021-08-22,initial_default
ACC-004071,SMB,2025-12-16,initial_default
ACC-004072,SMB,2023-06-01,initial_default
ACC-004073,SMB,2023-08-21,initial_default
ACC-004074,SMB,2020-08-10,initial_default
ACC-004075,SMB,2024-12-19,initial_default
ACC-004075,Commercial,2025-11-01,usage_threshold
ACC-004076,SMB,2021-06-25,initial_default
ACC-004077,SMB,2025-10-19,initial_default
ACC-004078,SMB,2023-11-13,initial_default
ACC-004079,SMB,2025-03-18,initial_default
ACC-004080,SMB,2024-07-27,initial_default
ACC-004081,SMB,2023-02-14,initial_default
ACC-004082,SMB,2025-07-02,initial_default
ACC-004083,SMB,2024-05-20,initial_default
ACC-004084,SMB,2021-11-13,initial_default
ACC-004085,SMB,2023-12-02,initial_default
ACC-004086,SMB,2023-01-02,initial_default
ACC-004087,SMB,2023-09-10,initial_default
ACC-004087,Commercial,2023-11-01,usage_threshold
ACC-004088,SMB,2024-01-06,initial_default
ACC-004089,SMB,2023-10-09,initial_default
ACC-004090,SMB,2022-02-26,initial_default
ACC-004091,SMB,2025-08-04,initial_default
ACC-004092,SMB,2025-03-15,initial_default
ACC-004093,SMB,2025-01-12,initial_default
ACC-004094,SMB,2022-07-01,initial_default
ACC-004095,SMB,2024-05-26,initial_default
ACC-004096,SMB,2025-10-13,initial_default
ACC-004097,SMB,2024-10-17,initial_default
ACC-004098,SMB,2025-01-22,initial_default
ACC-004099,SMB,2024-10-07,initial_default
ACC-004100,SMB,2020-09-26,initial_default
ACC-004101,SMB,2020-01-07,initial_default
ACC-004101,Commercial,2021-05-01,usage_threshold
ACC-004102,SMB,2022-03-19,initial_default
ACC-004103,SMB,2025-06-01,initial_default
ACC-004104,SMB,2025-08-26,initial_default
ACC-004105,SMB,2024-04-01,initial_default
ACC-004106,SMB,2023-10-09,initial_default
ACC-004107,SMB,2021-03-28,initial_default
ACC-004108,SMB,2024-12-09,initial_default
ACC-004108,Commercial,2025-08-01,usage_threshold
ACC-004108,Enterprise,2025-12-01,firmographic_rescore
ACC-004109,SMB,2020-02-18,initial_default
ACC-004110,SMB,2025-04-24,initial_default
ACC-004111,SMB,2025-12-01,initial_default
ACC-004112,SMB,2024-12-11,initial_default
ACC-004113,SMB,2020-03-14,initial_default
ACC-004114,SMB,2025-01-27,initial_default
ACC-004115,SMB,2025-11-21,initial_default
ACC-004116,SMB,2025-05-13,initial_default
ACC-004117,SMB,2024-12-10,initial_default
ACC-004118,SMB,2024-03-12,initial_default
ACC-004119,SMB,2025-01-05,initial_default
ACC-004120,SMB,2023-09-16,initial_default
ACC-004120,Commercial,2024-06-01,usage_threshold
ACC-004121,SMB,2025-06-19,initial_default
ACC-004122,SMB,2020-04-01,initial_default
ACC-004123,SMB,2020-07-09,initial_default
ACC-004124,SMB,2025-05-23,initial_default
ACC-004125,SMB,2023-05-14,initial_default
ACC-004126,SMB,2024-06-09,initial_default
ACC-004127,SMB,2023-09-26,initial_default
ACC-004128,SMB,2022-08-02,initial_default
ACC-004129,SMB,2025-12-24,initial_default
ACC-004130,SMB,2025-05-17,initial_default
ACC-004131,SMB,2020-08-21,initial_default
ACC-004132,SMB,2020-06-18,initial_default
ACC-004133,SMB,2023-05-12,initial_default
ACC-004134,SMB,2025-12-18,initial_default
ACC-004135,SMB,2022-01-13,initial_default
ACC-004136,SMB,2023-03-08,initial_default
ACC-004137,SMB,2025-08-26,initial_default
ACC-004138,SMB,2025-10-15,initial_default
ACC-004139,SMB,2024-10-01,initial_default
ACC-004140,SMB,2024-08-27,initial_default
ACC-004141,SMB,2025-06-11,initial_default
ACC-004142,SMB,2023-06-10,initial_default
ACC-004143,SMB,2024-09-04,initial_default
ACC-004143,Commercial,2025-03-01,usage_threshold
ACC-004144,SMB,2024-09-03,initial_default
ACC-004145,SMB,2020-09-02,initial_default
ACC-004146,SMB,2025-02-19,initial_default
ACC-004147,SMB,2023-06-17,initial_default
ACC-004148,SMB,2025-01-17,initial_default
ACC-004149,SMB,2025-06-25,initial_default
ACC-004150,SMB,2023-09-26,initial_default
ACC-004151,SMB,2024-01-13,initial_default
ACC-004151,Commercial,2025-05-01,firmographic_rescore
ACC-004152,SMB,2021-07-28,initial_default
ACC-004153,SMB,2024-02-27,initial_default
ACC-004154,SMB,2020-10-26,initial_default
ACC-004155,SMB,2023-01-10,initial_default
ACC-004156,SMB,2024-08-25,initial_default
ACC-004157,SMB,2025-07-16,initial_default
ACC-004158,SMB,2024-09-13,initial_default
ACC-004159,SMB,2025-06-14,initial_default
ACC-004160,SMB,2024-10-04,initial_default
ACC-004161,SMB,2024-09-03,initial_default
ACC-004162,SMB,2025-07-20,initial_default
ACC-004163,SMB,2023-01-10,initial_default
ACC-004164,SMB,2021-01-02,initial_default
ACC-004165,SMB,2022-01-29,initial_default
ACC-004166,SMB,2024-08-13,initial_default
ACC-004167,SMB,2025-06-28,initial_default
ACC-004168,SMB,2020-08-16,initial_default
ACC-004169,SMB,2024-06-01,initial_default
ACC-004170,SMB,2023-09-15,initial_default
ACC-004171,SMB,2021-10-23,initial_default
ACC-004172,SMB,2020-09-22,initial_default
ACC-004173,SMB,2024-01-17,initial_default
ACC-004174,SMB,2024-02-14,initial_default
ACC-004174,Commercial,2024-11-01,firmographic_rescore
ACC-004175,SMB,2020-04-13,initial_default
ACC-004176,SMB,2024-04-17,initial_default
ACC-004177,SMB,2024-03-08,initial_default
ACC-004178,SMB,2025-03-14,initial_default
ACC-004178,Commercial,2025-06-01,usage_threshold
ACC-004179,SMB,2024-12-11,initial_default
ACC-004180,SMB,2024-02-25,initial_default
ACC-004181,SMB,2024-11-04,initial_default
ACC-004181,Commercial,2025-11-01,usage_threshold
ACC-004182,SMB,2024-06-14,initial_default
ACC-004183,SMB,2023-12-06,initial_default
ACC-004184,SMB,2024-05-16,initial_default
ACC-004185,SMB,2024-06-03,initial_default
ACC-004186,SMB,2020-02-29,initial_default
ACC-004187,SMB,2024-08-22,initial_default
ACC-004187,Commercial,2025-07-01,usage_threshold
ACC-004188,SMB,2025-06-02,initial_default
ACC-004189,SMB,2025-07-22,initial_default
ACC-004190,SMB,2023-04-03,initial_default
ACC-004191,SMB,2024-09-12,initial_default
ACC-004192,SMB,2025-01-02,initial_default
ACC-004192,Commercial,2025-03-01,usage_threshold
ACC-004193,SMB,2025-05-08,initial_default
ACC-004194,SMB,2025-09-20,initial_default
ACC-004195,SMB,2021-03-23,initial_default
ACC-004196,SMB,2020-02-16,initial_default
ACC-004197,SMB,2022-03-26,initial_default
ACC-004198,SMB,2025-06-27,initial_default
ACC-004199,SMB,2025-11-17,initial_default
ACC-004200,SMB,2023-12-24,initial_default
ACC-004201,SMB,2023-11-15,initial_default
ACC-004202,SMB,2024-09-07,initial_default
ACC-004203,SMB,2025-08-13,initial_default
ACC-004204,SMB,2025-08-06,initial_default
ACC-004205,SMB,2022-01-09,initial_default
ACC-004206,SMB,2025-03-13,initial_default
ACC-004207,SMB,2025-01-13,initial_default
ACC-004208,SMB,2025-11-18,initial_default
ACC-004209,SMB,2025-11-22,initial_default
ACC-004210,SMB,2024-07-07,initial_default
ACC-004211,SMB,2024-12-21,initial_default
ACC-004212,SMB,2024-11-03,initial_default
ACC-004213,SMB,2022-04-23,initial_default
ACC-004214,SMB,2025-12-28,initial_default
ACC-004215,SMB,2025-12-26,initial_default
ACC-004216,SMB,2023-05-05,initial_default
ACC-004217,SMB,2024-07-16,initial_default
ACC-004218,SMB,2025-11-09,initial_default
ACC-004219,SMB,2023-02-17,initial_default
ACC-004219,Commercial,2024-10-01,usage_threshold
ACC-004220,SMB,2020-01-24,initial_default
ACC-004221,SMB,2025-02-12,initial_default
ACC-004222,SMB,2023-06-18,initial_default
ACC-004223,SMB,2023-12-09,initial_default
ACC-004224,SMB,2024-03-11,initial_default
ACC-004225,SMB,2024-11-25,initial_default
ACC-004225,Commercial,2025-05-01,firmographic_rescore
ACC-004226,SMB,2024-04-04,initial_default
ACC-004227,SMB,2025-04-10,initial_default
ACC-004228,SMB,2025-07-13,initial_default
ACC-004229,SMB,2023-07-06,initial_default
ACC-004230,SMB,2024-10-13,initial_default
ACC-004231,SMB,2022-04-05,initial_default
ACC-004232,SMB,2025-02-25,initial_default
ACC-004233,SMB,2021-11-24,initial_default
ACC-004234,SMB,2025-11-14,initial_default
ACC-004235,SMB,2020-04-01,initial_default
ACC-004236,SMB,2025-01-23,initial_default
ACC-004237,SMB,2023-09-09,initial_default
ACC-004238,SMB,2023-01-03,initial_default
ACC-004238,Commercial,2023-11-01,usage_threshold
ACC-004239,SMB,2025-10-05,initial_default
ACC-004240,SMB,2025-02-19,initial_default
ACC-004241,SMB,2023-06-26,initial_default
ACC-004242,SMB,2024-01-03,initial_default
ACC-004243,SMB,2025-10-13,initial_default
ACC-004244,SMB,2024-03-26,initial_default
ACC-004245,SMB,2024-10-01,initial_default
ACC-004246,SMB,2022-03-22,initial_default
ACC-004247,SMB,2025-03-20,initial_default
ACC-004248,SMB,2023-04-13,initial_default
ACC-004249,SMB,2025-08-26,initial_default
ACC-004250,SMB,2024-05-05,initial_default
ACC-004251,SMB,2024-12-17,initial_default
ACC-004252,SMB,2023-08-13,initial_default
ACC-004253,SMB,2024-10-24,initial_default
ACC-004254,SMB,2025-12-11,initial_default
ACC-004255,SMB,2024-12-12,initial_default
ACC-004256,SMB,2025-02-16,initial_default
ACC-004257,SMB,2025-11-06,initial_default
ACC-004258,SMB,2023-07-23,initial_default
ACC-004259,SMB,2025-11-16,initial_default
ACC-004260,SMB,2024-07-07,initial_default
ACC-004260,Commercial,2025-07-01,usage_threshold
ACC-004261,SMB,2025-02-24,initial_default
ACC-004262,SMB,2024-05-10,initial_default
ACC-004263,SMB,2020-05-10,initial_default
ACC-004264,SMB,2025-12-07,initial_default
ACC-004265,SMB,2024-08-15,initial_default
ACC-004266,SMB,2021-10-30,initial_default
ACC-004266,Commercial,2025-03-01,usage_threshold
ACC-004267,SMB,2024-12-10,initial_default
ACC-004268,SMB,2025-12-06,initial_default
ACC-004269,SMB,2025-08-11,initial_default
ACC-004270,SMB,2025-01-05,initial_default
ACC-004271,SMB,2022-11-29,initial_default
ACC-004271,Commercial,2023-11-01,usage_threshold
ACC-004272,SMB,2024-10-24,initial_default
ACC-004273,SMB,2025-06-25,initial_default
ACC-004274,SMB,2024-06-27,initial_default
ACC-004275,SMB,2025-04-24,initial_default
ACC-004276,SMB,2021-10-12,initial_default
ACC-004276,Commercial,2024-10-01,usage_threshold
ACC-004277,SMB,2020-06-14,initial_default
ACC-004278,SMB,2023-07-27,initial_default
ACC-004278,Commercial,2025-11-01,firmographic_rescore
ACC-004279,SMB,2024-11-07,initial_default
ACC-004280,SMB,2025-10-24,initial_default
ACC-004281,SMB,2020-12-30,initial_default
ACC-004282,SMB,2021-03-05,initial_default
ACC-004283,SMB,2024-04-16,initial_default
ACC-004284,SMB,2025-12-21,initial_default
ACC-004285,SMB,2024-05-05,initial_default
ACC-004286,SMB,2020-06-06,initial_default
ACC-004287,SMB,2020-06-04,initial_default
ACC-004288,SMB,2022-12-08,initial_default
ACC-004289,SMB,2023-09-01,initial_default
ACC-004290,SMB,2023-04-13,initial_default
ACC-004291,SMB,2024-08-04,initial_default
ACC-004291,Commercial,2025-06-01,usage_threshold
ACC-004292,SMB,2025-09-11,initial_default
ACC-004293,SMB,2024-04-12,initial_default
ACC-004294,SMB,2025-05-20,initial_default
ACC-004295,SMB,2020-05-17,initial_default
ACC-004296,SMB,2025-11-17,initial_default
ACC-004297,SMB,2025-09-26,initial_default
ACC-004298,SMB,2024-11-07,initial_default
ACC-004299,SMB,2021-05-09,initial_default
ACC-004300,SMB,2025-09-08,initial_default
ACC-004301,SMB,2022-04-20,initial_default
ACC-004302,SMB,2020-05-29,initial_default
ACC-004303,SMB,2025-05-25,initial_default
ACC-004304,SMB,2023-06-09,initial_default
ACC-004305,SMB,2022-11-20,initial_default
ACC-004306,SMB,2025-12-09,initial_default
ACC-004307,SMB,2023-07-19,initial_default
ACC-004308,SMB,2023-03-25,initial_default
ACC-004309,SMB,2025-10-18,initial_default
ACC-004310,SMB,2025-12-21,initial_default
ACC-004311,SMB,2025-05-03,initial_default
ACC-004312,SMB,2025-10-09,initial_default
ACC-004313,SMB,2025-03-20,initial_default
ACC-004314,SMB,2025-10-28,initial_default
ACC-004315,SMB,2020-10-26,initial_default
ACC-004316,SMB,2024-10-09,initial_default
ACC-004317,SMB,2025-04-16,initial_default
ACC-004318,SMB,2025-11-25,initial_default
ACC-004319,SMB,2020-12-30,initial_default
ACC-004320,SMB,2024-08-08,initial_default
ACC-004321,SMB,2025-12-27,initial_default
ACC-004322,SMB,2025-04-25,initial_default
ACC-004323,SMB,2023-03-12,initial_default
ACC-004324,SMB,2024-12-14,initial_default
ACC-004325,SMB,2025-11-03,initial_default
ACC-004326,SMB,2025-07-26,initial_default
ACC-004326,Commercial,2025-11-01,usage_threshold
ACC-004327,SMB,2021-05-02,initial_default
ACC-004328,SMB,2024-05-14,initial_default
ACC-004329,SMB,2025-10-14,initial_default
ACC-004330,SMB,2024-06-05,initial_default
ACC-004331,SMB,2021-12-26,initial_default
ACC-004332,SMB,2025-12-02,initial_default
ACC-004333,SMB,2024-05-04,initial_default
ACC-004334,SMB,2021-07-10,initial_default
ACC-004334,Commercial,2024-02-01,usage_threshold
ACC-004335,SMB,2024-01-15,initial_default
ACC-004336,SMB,2024-06-19,initial_default
ACC-004337,SMB,2025-06-06,initial_default
ACC-004338,SMB,2025-01-07,initial_default
ACC-004339,SMB,2025-01-18,initial_default
ACC-004340,SMB,2025-03-16,initial_default
ACC-004341,SMB,2024-10-24,initial_default
ACC-004341,Commercial,2025-11-01,firmographic_rescore
ACC-004342,SMB,2025-07-18,initial_default
ACC-004343,SMB,2024-11-14,initial_default
ACC-004344,SMB,2021-06-01,initial_default
ACC-004345,SMB,2025-02-01,initial_default
ACC-004346,SMB,2025-04-06,initial_default
ACC-004347,SMB,2023-07-11,initial_default
ACC-004348,SMB,2024-11-16,initial_default
ACC-004349,SMB,2021-01-04,initial_default
ACC-004350,SMB,2020-12-07,initial_default
ACC-004351,SMB,2024-01-07,initial_default
ACC-004352,SMB,2025-12-27,initial_default
ACC-004353,SMB,2023-09-22,initial_default
ACC-004354,SMB,2025-10-13,initial_default
ACC-004355,SMB,2023-02-12,initial_default
ACC-004356,SMB,2023-07-14,initial_default
ACC-004357,SMB,2024-03-24,initial_default
ACC-004358,SMB,2020-10-10,initial_default
ACC-004359,SMB,2024-03-03,initial_default
ACC-004360,SMB,2024-01-12,initial_default
ACC-004361,SMB,2024-06-01,initial_default
ACC-004361,Commercial,2025-02-01,firmographic_rescore
ACC-004362,SMB,2025-05-19,initial_default
ACC-004362,Commercial,2025-08-01,usage_threshold
ACC-004363,SMB,2023-10-20,initial_default
ACC-004364,SMB,2025-03-12,initial_default
ACC-004365,SMB,2022-04-14,initial_default
ACC-004366,SMB,2024-07-05,initial_default
ACC-004367,SMB,2022-11-27,initial_default
ACC-004367,Commercial,2025-06-01,usage_threshold
ACC-004368,SMB,2025-02-26,initial_default
ACC-004369,SMB,2025-07-04,initial_default
ACC-004370,SMB,2022-05-29,initial_default
ACC-004371,SMB,2023-11-22,initial_default
ACC-004372,SMB,2025-10-09,initial_default
ACC-004373,SMB,2024-02-22,initial_default
ACC-004374,SMB,2021-05-17,initial_default
ACC-004375,SMB,2025-10-08,initial_default
ACC-004376,SMB,2021-07-19,initial_default
ACC-004377,SMB,2020-09-09,initial_default
ACC-004378,SMB,2021-12-06,initial_default
ACC-004379,SMB,2020-03-03,initial_default
ACC-004380,SMB,2024-02-11,initial_default
ACC-004381,SMB,2025-06-08,initial_default
ACC-004382,SMB,2025-10-20,initial_default
ACC-004383,SMB,2023-12-14,initial_default
ACC-004384,SMB,2025-05-24,initial_default
ACC-004385,SMB,2021-09-07,initial_default
ACC-004386,SMB,2022-06-25,initial_default
ACC-004387,SMB,2024-05-03,initial_default
ACC-004387,Commercial,2024-08-01,usage_threshold
ACC-004388,SMB,2023-09-17,initial_default
ACC-004389,SMB,2025-05-23,initial_default
ACC-004390,SMB,2020-05-20,initial_default
ACC-004391,SMB,2025-01-12,initial_default
ACC-004392,SMB,2024-08-24,initial_default
ACC-004393,SMB,2025-04-28,initial_default
ACC-004394,SMB,2022-03-11,initial_default
ACC-004395,SMB,2024-11-11,initial_default
ACC-004396,SMB,2025-04-08,initial_default
ACC-004397,SMB,2024-10-05,initial_default
ACC-004398,SMB,2025-02-13,initial_default
ACC-004398,Commercial,2025-08-01,usage_threshold
ACC-004398,Enterprise,2025-10-01,firmographic_rescore
ACC-004399,SMB,2024-10-27,initial_default
ACC-004400,SMB,2025-07-06,initial_default
ACC-004400,Commercial,2025-12-01,usage_threshold
ACC-004401,SMB,2025-07-22,initial_default
ACC-004402,SMB,2024-05-08,initial_default
ACC-004403,SMB,2024-08-16,initial_default
ACC-004404,SMB,2024-07-28,initial_default
ACC-004404,Commercial,2025-12-01,firmographic_rescore
ACC-004405,SMB,2024-04-16,initial_default
ACC-004406,SMB,2024-10-02,initial_default
ACC-004407,SMB,2025-11-23,initial_default
ACC-004408,SMB,2024-11-23,initial_default
ACC-004409,SMB,2023-10-18,initial_default
ACC-004410,SMB,2025-06-16,initial_default
ACC-004411,SMB,2024-07-28,initial_default
ACC-004412,SMB,2025-02-16,initial_default
ACC-004413,SMB,2024-06-05,initial_default
ACC-004414,SMB,2024-10-19,initial_default
ACC-004415,SMB,2023-11-02,initial_default
ACC-004415,Commercial,2024-09-01,usage_threshold
ACC-004416,SMB,2024-06-08,initial_default
ACC-004417,SMB,2024-04-04,initial_default
ACC-004418,SMB,2024-10-07,initial_default
ACC-004419,SMB,2020-07-14,initial_default
ACC-004420,SMB,2023-03-14,initial_default
ACC-004421,SMB,2021-06-12,initial_default
ACC-004421,Commercial,2024-05-01,usage_threshold
ACC-004422,SMB,2025-12-18,initial_default
ACC-004423,SMB,2025-09-09,initial_default
ACC-004424,SMB,2023-03-08,initial_default
