account_id,company_id,segment,employee_count_band,industry,region,channel,signup_date,icp_fit_score,is_personal_email_domain
ACC-004955,CO-0040281,SMB,1-10,Logistics/Supply Chain,North America,inbound_marketing,2025-12-01,17.6,False
ACC-004956,CO-0046531,SMB,1-10,Education,North America,self_serve,2024-04-18,8.7,True
ACC-004957,CO-0074319,SMB,11-50,Financial Services,North America,inbound_marketing,2025-03-23,28.0,False
ACC-004958,CO-0042164,SMB,11-50,Healthcare,North America,self_serve,2025-06-19,34.5,False
ACC-004959,CO-0016264,SMB,1-10,Professional Services,EMEA,self_serve,2025-10-10,20.2,True
ACC-004960,CO-0016548,SMB,1-10,Media/Entertainment,EMEA,self_serve,2024-11-08,15.3,True
ACC-004961,CO-0059126,SMB,1-10,Retail/E-commerce,North America,self_serve,2021-09-10,24.9,False
ACC-004962,CO-0093554,SMB,11-50,Manufacturing,EMEA,inbound_marketing,2020-02-03,29.9,False
ACC-004963,CO-0046965,SMB,1-10,Logistics/Supply Chain,North America,self_serve,2022-06-30,22.0,False
ACC-004964,CO-0059339,SMB,11-50,Financial Services,EMEA,self_serve,2023-02-05,28.4,False
ACC-004965,CO-0032543,SMB,51-200,Manufacturing,LATAM,inbound_marketing,2021-10-08,30.9,False
ACC-004966,CO-0105246,SMB,1-10,Retail/E-commerce,EMEA,inbound_marketing,2021-10-10,24.6,True
ACC-004967,CO-0117659,SMB,1-10,Healthcare,EMEA,self_serve,2025-08-25,24.5,False
ACC-004968,CO-0027467,SMB,1-10,Retail/E-commerce,APAC,self_serve,2022-02-15,16.6,False
ACC-004969,CO-0024133,SMB,1-10,Professional Services,North America,self_serve,2024-09-18,25.8,False
ACC-004970,CO-0116320,SMB,11-50,Professional Services,APAC,self_serve,2023-09-27,12.7,False
ACC-004971,CO-0103016,SMB,51-200,Retail/E-commerce,North America,self_serve,2024-02-02,39.4,False
ACC-004972,CO-0053663,SMB,1-10,Media/Entertainment,North America,self_serve,2023-04-04,22.5,False
ACC-004973,CO-0046575,SMB,11-50,Manufacturing,North America,self_serve,2024-12-01,23.1,False
ACC-004974,CO-0051568,SMB,1-10,Technology/SaaS,North America,inbound_marketing,2024-05-02,14.4,False
ACC-004975,CO-0070740,SMB,51-200,Logistics/Supply Chain,North America,self_serve,2023-10-11,38.4,False
ACC-004976,CO-0102999,SMB,11-50,Healthcare,EMEA,self_serve,2025-08-05,14.2,False
ACC-004977,CO-0008165,Commercial,1-10,Media/Entertainment,North America,self_serve,2023-10-03,20.1,False
ACC-004978,CO-0019078,SMB,11-50,Professional Services,North America,self_serve,2025-09-25,29.6,False
ACC-004979,CO-0029182,SMB,11-50,Healthcare,North America,self_serve,2024-09-20,35.9,False
ACC-004980,CO-0108499,Commercial,1-10,Education,EMEA,self_serve,2022-04-12,13.7,False
ACC-004981,CO-0063354,SMB,51-200,Manufacturing,EMEA,self_serve,2021-08-20,38.6,False
ACC-004982,CO-0037495,SMB,51-200,Technology/SaaS,APAC,self_serve,2025-02-05,38.4,False
ACC-004983,CO-0022131,SMB,1-10,Technology/SaaS,North America,self_serve,2024-08-22,30.7,True
ACC-004984,CO-0010820,SMB,11-50,Manufacturing,North America,self_serve,2024-10-20,38.8,False
ACC-004985,CO-0050157,SMB,11-50,Media/Entertainment,LATAM,self_serve,2024-11-19,22.5,False
ACC-004986,CO-0117224,SMB,1-10,Technology/SaaS,EMEA,self_serve,2023-12-05,27.2,False
ACC-004987,CO-0005961,SMB,11-50,Retail/E-commerce,EMEA,self_serve,2025-01-12,21.6,False
ACC-004988,CO-0045842,SMB,11-50,Logistics/Supply Chain,EMEA,self_serve,2025-07-27,17.3,False
ACC-004989,CO-0107338,SMB,1-10,Manufacturing,North America,self_serve,2022-10-02,34.2,False
ACC-004990,CO-0102805,SMB,11-50,Manufacturing,EMEA,self_serve,2025-10-04,32.7,False
ACC-004991,CO-0051389,SMB,11-50,Public Sector,EMEA,self_serve,2025-05-27,36.6,False
ACC-004992,CO-0031791,SMB,11-50,Retail/E-commerce,North America,self_serve,2023-09-17,16.0,False
ACC-004993,CO-0029001,SMB,11-50,Retail/E-commerce,North America,self_serve,2025-05-27,23.9,False
ACC-004994,CO-0031482,SMB,1-10,Education,EMEA,self_serve,2021-11-07,13.0,False
ACC-004995,CO-0063223,SMB,1-10,Professional Services,North America,self_serve,2021-12-11,31.7,False
ACC-004996,CO-0077918,Commercial,51-200,Media/Entertainment,North America,self_serve,2020-07-29,31.2,False
ACC-004997,CO-0113000,SMB,11-50,Technology/SaaS,LATAM,inbound_marketing,2025-11-14,32.2,False
ACC-004998,CO-0101664,SMB,1-10,Education,EMEA,self_serve,2025-08-07,5.4,True
ACC-004999,CO-0092804,SMB,1-10,Financial Services,North America,self_serve,2021-04-19,32.0,False
ACC-005000,CO-0077151,SMB,11-50,Logistics/Supply Chain,North America,inbound_marketing,2024-10-26,28.9,False
ACC-005001,CO-0088717,SMB,1-10,Education,North America,inbound_marketing,2024-05-12,15.5,False
ACC-005002,CO-0078976,SMB,1-10,Manufacturing,EMEA,self_serve,2024-04-19,28.3,True
ACC-005003,CO-0025505,SMB,51-200,Education,APAC,self_serve,2020-05-05,26.1,False
ACC-005004,CO-0107884,SMB,11-50,Healthcare,APAC,self_serve,2024-12-17,32.0,False
ACC-005005,CO-0030903,SMB,1-10,Professional Services,North America,inbound_marketing,2025-07-25,25.4,False
ACC-005006,CO-0100354,Commercial,1-10,Technology/SaaS,APAC,self_serve,2023-06-15,27.3,False
ACC-005007,CO-0121427,SMB,1-10,Professional Services,EMEA,inbound_marketing,2021-05-10,21.3,False
ACC-005008,CO-0011193,SMB,11-50,Manufacturing,EMEA,self_serve,2024-10-08,30.9,False
ACC-005009,CO-0090513,Commercial,1-10,Logistics/Supply Chain,LATAM,self_serve,2023-12-15,26.5,False
ACC-005010,CO-0015932,SMB,11-50,Manufacturing,North America,inbound_marketing,2025-11-19,28.6,False
ACC-005011,CO-0095713,SMB,1-10,Technology/SaaS,EMEA,self_serve,2021-06-09,30.8,True
ACC-005012,CO-0113821,SMB,51-200,Professional Services,North America,self_serve,2025-05-08,35.5,False
ACC-005013,CO-0087167,SMB,1-10,Retail/E-commerce,North America,inbound_marketing,2025-09-19,18.6,False
ACC-005014,CO-0036563,SMB,11-50,Logistics/Supply Chain,North America,inbound_marketing,2025-11-07,28.5,False
ACC-005015,CO-0100088,Commercial,1-10,Technology/SaaS,North America,self_serve,2022-06-04,31.1,False
ACC-005016,CO-0111461,SMB,1-10,Logistics/Supply Chain,LATAM,self_serve,2025-04-24,20.3,False
ACC-005017,CO-0117012,SMB,11-50,Retail/E-commerce,North America,self_serve,2025-06-04,25.3,False
ACC-005018,CO-0115481,SMB,1-10,Retail/E-commerce,APAC,self_serve,2025-11-12,7.9,False
ACC-005019,CO-0034786,SMB,11-50,Retail/E-commerce,North America,inbound_marketing,2025-08-23,24.8,False
ACC-005020,CO-0038489,SMB,1-10,Retail/E-commerce,APAC,self_serve,2023-10-05,26.7,False
ACC-005021,CO-0072801,SMB,11-50,Healthcare,EMEA,self_serve,2023-06-01,20.0,False
ACC-005022,CO-0009742,SMB,1-10,Technology/SaaS,APAC,self_serve,2022-03-24,27.5,False
ACC-005023,CO-0001672,SMB,11-50,Financial Services,North America,inbound_marketing,2022-03-30,34.7,False
ACC-005024,CO-0086747,SMB,11-50,Professional Services,LATAM,self_serve,2020-08-03,18.5,False
ACC-005025,CO-0033160,SMB,1-10,Financial Services,EMEA,self_serve,2020-01-20,28.4,False
ACC-005026,CO-0000020,SMB,11-50,Healthcare,North America,self_serve,2023-07-10,36.8,False
ACC-005027,CO-0094279,Commercial,11-50,Education,North America,self_serve,2023-03-21,17.6,False
ACC-005028,CO-0072968,SMB,51-200,Technology/SaaS,North America,self_serve,2023-11-21,39.3,False
ACC-005029,CO-0120715,SMB,1-10,Healthcare,North America,self_serve,2021-06-08,27.3,False
ACC-005030,CO-0053771,SMB,1-10,Manufacturing,North America,self_serve,2023-09-28,31.5,False
ACC-005031,CO-0019203,SMB,1-10,Financial Services,EMEA,self_serve,2023-03-14,31.5,False
ACC-005032,CO-0100835,SMB,1-10,Manufacturing,EMEA,self_serve,2024-05-21,11.5,True
ACC-005033,CO-0111962,SMB,1-10,Professional Services,North America,self_serve,2024-09-15,10.5,False
ACC-005034,CO-0121822,SMB,201-1000,Education,APAC,inbound_marketing,2020-10-30,36.3,False
ACC-005035,CO-0016903,Commercial,51-200,Professional Services,LATAM,inbound_marketing,2024-10-26,32.8,False
ACC-005036,CO-0002496,SMB,51-200,Manufacturing,APAC,self_serve,2024-12-17,38.6,False
ACC-005037,CO-0105638,Enterprise,51-200,Retail/E-commerce,North America,self_serve,2021-01-23,30.4,False
ACC-005038,CO-0011562,SMB,1-10,Professional Services,North America,self_serve,2025-07-08,25.0,True
ACC-005039,CO-0033035,SMB,1-10,Professional Services,North America,self_serve,2025-03-03,25.2,False
ACC-005040,CO-0011841,SMB,51-200,Retail/E-commerce,North America,inbound_marketing,2024-11-05,31.7,False
ACC-005041,CO-0077747,SMB,11-50,Financial Services,North America,self_serve,2023-03-17,39.6,False
ACC-005042,CO-0107915,Commercial,51-200,Retail/E-commerce,EMEA,inbound_marketing,2023-05-24,38.7,False
ACC-005043,CO-0083490,SMB,201-1000,Professional Services,EMEA,inbound_marketing,2024-03-17,38.5,False
ACC-005044,CO-0032565,Commercial,11-50,Healthcare,North America,self_serve,2024-10-18,33.7,False
ACC-005045,CO-0003894,SMB,11-50,Manufacturing,North America,inbound_marketing,2024-03-04,35.5,False
ACC-005046,CO-0103908,SMB,1-10,Logistics/Supply Chain,EMEA,inbound_marketing,2022-12-20,16.5,False
ACC-005047,CO-0116649,SMB,11-50,Retail/E-commerce,North America,self_serve,2023-10-18,18.1,False
ACC-005048,CO-0058914,SMB,1-10,Education,North America,self_serve,2025-09-15,16.1,False
ACC-005049,CO-0041209,SMB,11-50,Retail/E-commerce,North America,self_serve,2025-10-20,28.0,False
ACC-005050,CO-0049666,SMB,11-50,Manufacturing,APAC,self_serve,2024-01-22,24.8,False
ACC-005051,CO-0110671,Commercial,11-50,Professional Services,North America,self_serve,2025-03-07,17.6,False
ACC-005052,CO-0082289,Commercial,11-50,Retail/E-commerce,EMEA,self_serve,2024-11-28,14.2,False
ACC-005053,CO-0018558,SMB,1-10,Retail/E-commerce,North America,inbound_marketing,2020-05-10,26.4,True
ACC-005054,CO-0007888,SMB,1-10,Logistics/Supply Chain,LATAM,inbound_marketing,2025-05-19,17.3,False
ACC-005055,CO-0021231,SMB,11-50,Technology/SaaS,North America,self_serve,2024-01-21,38.1,False
ACC-005056,CO-0082086,SMB,1-10,Healthcare,North America,self_serve,2025-10-06,15.8,False
ACC-005057,CO-0014985,SMB,1-10,Retail/E-commerce,APAC,inbound_marketing,2020-11-21,16.9,False
ACC-005058,CO-0096178,SMB,11-50,Professional Services,North America,inbound_marketing,2025-09-26,21.3,False
ACC-005059,CO-0088041,SMB,11-50,Healthcare,North America,self_serve,2023-02-17,27.5,False
ACC-005060,CO-0055736,SMB,1-10,Manufacturing,EMEA,inbound_marketing,2025-01-14,19.2,False
ACC-005061,CO-0093974,SMB,11-50,Retail/E-commerce,APAC,self_serve,2023-10-20,17.3,False
ACC-005062,CO-0100379,SMB,1-10,Retail/E-commerce,North America,self_serve,2024-01-19,18.7,False
ACC-005063,CO-0103813,SMB,11-50,Retail/E-commerce,North America,self_serve,2023-11-18,29.5,False
ACC-005064,CO-0070198,SMB,1-10,Technology/SaaS,North America,inbound_marketing,2025-12-02,25.5,False
ACC-005065,CO-0100271,SMB,11-50,Public Sector,APAC,self_serve,2020-01-19,35.2,False
ACC-005066,CO-0111737,SMB,1-10,Healthcare,North America,self_serve,2024-07-06,23.3,False
ACC-005067,CO-0101747,SMB,51-200,Education,North America,inbound_marketing,2024-04-04,35.1,False
ACC-005068,CO-0078897,SMB,1-10,Logistics/Supply Chain,EMEA,self_serve,2023-02-26,26.3,False
ACC-005069,CO-0004994,SMB,1-10,Financial Services,North America,inbound_marketing,2024-08-25,30.0,False
ACC-005070,CO-0016111,SMB,1-10,Healthcare,North America,self_serve,2022-02-24,27.7,False
ACC-005071,CO-0100722,SMB,1-10,Manufacturing,North America,self_serve,2025-08-18,24.4,False
ACC-005072,CO-0013570,SMB,1-10,Financial Services,EMEA,inbound_marketing,2024-08-08,23.8,True
ACC-005073,CO-0030020,SMB,1-10,Manufacturing,EMEA,inbound_marketing,2025-09-07,20.0,False
ACC-005074,CO-0056560,SMB,1-10,Financial Services,North America,inbound_marketing,2024-08-12,36.1,False
ACC-005075,CO-0123029,SMB,11-50,Manufacturing,North America,self_serve,2025-01-24,30.3,False
ACC-005076,CO-0026735,SMB,1-10,Retail/E-commerce,North America,self_serve,2023-03-24,14.0,False
ACC-005077,CO-0031649,SMB,1-10,Manufacturing,North America,self_serve,2024-04-14,30.3,False
ACC-005078,CO-0048038,SMB,1-10,Public Sector,EMEA,self_serve,2025-10-02,15.0,False
ACC-005079,CO-0065792,Enterprise,11-50,Retail/E-commerce,North America,inbound_marketing,2023-10-01,26.4,False
ACC-005080,CO-0046814,SMB,51-200,Media/Entertainment,APAC,self_serve,2023-03-23,26.5,False
ACC-005081,CO-0114082,SMB,11-50,Retail/E-commerce,EMEA,self_serve,2025-01-01,17.5,False
ACC-005082,CO-0002374,SMB,1-10,Retail/E-commerce,North America,inbound_marketing,2024-11-19,19.3,False
ACC-005083,CO-0095078,SMB,1-10,Professional Services,EMEA,inbound_marketing,2025-01-26,2.9,True
ACC-005084,CO-0100960,SMB,1-10,Technology/SaaS,North America,self_serve,2023-08-01,26.3,False
ACC-005085,CO-0039053,SMB,1-10,Logistics/Supply Chain,North America,self_serve,2024-12-08,39.2,False
ACC-005086,CO-0117964,SMB,11-50,Technology/SaaS,North America,self_serve,2024-10-14,38.6,False
ACC-005087,CO-0082029,SMB,1-10,Manufacturing,North America,self_serve,2024-12-03,24.8,False
ACC-005088,CO-0086327,SMB,51-200,Technology/SaaS,EMEA,inbound_marketing,2023-12-06,28.3,False
ACC-005089,CO-0118408,SMB,1-10,Retail/E-commerce,APAC,self_serve,2022-09-04,18.9,False
ACC-005090,CO-0110978,SMB,1-10,Technology/SaaS,North America,self_serve,2025-07-27,19.5,False
ACC-005091,CO-0034676,SMB,51-200,Public Sector,North America,inbound_marketing,2024-12-02,38.1,False
ACC-005092,CO-0005618,SMB,11-50,Professional Services,EMEA,self_serve,2024-07-13,21.1,False
ACC-005093,CO-0067857,SMB,11-50,Professional Services,North America,self_serve,2024-11-28,21.4,False
ACC-005094,CO-0067505,SMB,1-10,Public Sector,EMEA,self_serve,2025-04-02,26.8,True
ACC-005095,CO-0096616,SMB,1-10,Technology/SaaS,APAC,inbound_marketing,2024-10-23,11.8,False
ACC-005096,CO-0016365,SMB,1-10,Logistics/Supply Chain,APAC,inbound_marketing,2021-03-21,24.8,False
ACC-005097,CO-0020604,SMB,1-10,Media/Entertainment,APAC,self_serve,2023-02-06,22.0,True
ACC-005098,CO-0004493,SMB,1-10,Public Sector,North America,inbound_marketing,2023-06-27,19.2,False
ACC-005099,CO-0099287,SMB,11-50,Education,EMEA,self_serve,2022-05-02,23.8,False
ACC-005100,CO-0057532,SMB,1-10,Healthcare,North America,inbound_marketing,2024-04-21,17.7,False
ACC-005101,CO-0061030,Commercial,11-50,Manufacturing,North America,self_serve,2022-12-15,22.7,False
ACC-005102,CO-0118431,SMB,1-10,Professional Services,EMEA,self_serve,2024-03-08,14.4,False
ACC-005103,CO-0094139,SMB,51-200,Professional Services,North America,self_serve,2024-11-17,31.0,False
ACC-005104,CO-0121179,Commercial,51-200,Retail/E-commerce,North America,self_serve,2022-10-03,36.6,False
ACC-005105,CO-0099451,SMB,51-200,Logistics/Supply Chain,EMEA,inbound_marketing,2024-05-25,37.5,False
ACC-005106,CO-0115466,SMB,1-10,Technology/SaaS,North America,self_serve,2025-07-03,32.4,False
ACC-005107,CO-0005336,Commercial,11-50,Technology/SaaS,EMEA,self_serve,2025-05-24,27.8,False
ACC-005108,CO-0111710,SMB,1-10,Manufacturing,EMEA,self_serve,2023-11-14,15.1,True
ACC-005109,CO-0057685,SMB,1-10,Technology/SaaS,North America,self_serve,2021-08-24,20.6,False
ACC-005110,CO-0000076,SMB,11-50,Technology/SaaS,EMEA,self_serve,2024-11-04,32.0,False
ACC-005111,CO-0063900,SMB,11-50,Retail/E-commerce,APAC,self_serve,2025-12-17,23.3,False
ACC-005112,CO-0086659,SMB,11-50,Media/Entertainment,North America,self_serve,2023-04-25,39.4,False
ACC-005113,CO-0033222,SMB,1-10,Professional Services,LATAM,self_serve,2024-11-05,8.9,False
ACC-005114,CO-0073201,SMB,11-50,Logistics/Supply Chain,North America,inbound_marketing,2025-02-27,37.5,False
ACC-005115,CO-0037621,SMB,1-10,Technology/SaaS,North America,self_serve,2022-02-24,17.7,False
ACC-005116,CO-0099859,SMB,11-50,Manufacturing,EMEA,inbound_marketing,2021-12-10,30.2,False
ACC-005117,CO-0083872,SMB,51-200,Professional Services,North America,self_serve,2024-10-22,33.5,False
ACC-005118,CO-0007082,SMB,1-10,Technology/SaaS,North America,inbound_marketing,2023-09-11,18.4,False
ACC-005119,CO-0026186,SMB,51-200,Professional Services,North America,self_serve,2024-09-11,33.0,False
ACC-005120,CO-0052845,SMB,1-10,Education,EMEA,self_serve,2024-04-08,9.4,False
ACC-005121,CO-0051574,SMB,11-50,Healthcare,North America,inbound_marketing,2024-04-22,38.5,False
ACC-005122,CO-0103473,SMB,51-200,Professional Services,EMEA,self_serve,2025-01-09,30.7,False
ACC-005123,CO-0018643,SMB,11-50,Public Sector,EMEA,self_serve,2025-07-03,32.8,False
ACC-005124,CO-0016971,SMB,1-10,Technology/SaaS,North America,inbound_marketing,2025-07-27,26.3,False
ACC-005125,CO-0012945,SMB,11-50,Professional Services,North America,inbound_marketing,2025-03-08,36.2,False
ACC-005126,CO-0114392,Commercial,1-10,Healthcare,APAC,self_serve,2023-05-26,19.2,False
ACC-005127,CO-0032788,SMB,11-50,Retail/E-commerce,EMEA,self_serve,2024-12-28,35.3,False
ACC-005128,CO-0057879,SMB,51-200,Logistics/Supply Chain,North America,inbound_marketing,2023-02-20,38.3,False
ACC-005129,CO-0053690,SMB,51-200,Education,North America,self_serve,2025-09-13,38.4,False
ACC-005130,CO-0032689,SMB,1-10,Technology/SaaS,North America,self_serve,2023-05-10,27.6,False
ACC-005131,CO-0119587,SMB,11-50,Professional Services,EMEA,self_serve,2025-09-24,36.2,False
ACC-005132,CO-0072638,SMB,1-10,Healthcare,EMEA,self_serve,2024-03-23,22.0,False
ACC-005133,CO-0102235,SMB,11-50,Healthcare,EMEA,self_serve,2025-05-23,26.5,False
ACC-005134,CO-0108224,SMB,1-10,Technology/SaaS,EMEA,self_serve,2025-09-12,30.7,True
ACC-005135,CO-0077988,SMB,1-10,Manufacturing,North America,self_serve,2025-11-25,32.3,False
ACC-005136,CO-0100890,Commercial,1-10,Public Sector,EMEA,self_serve,2021-12-04,12.8,False
ACC-005137,CO-0020713,SMB,1-10,Public Sector,North America,self_serve,2025-03-25,22.4,False
ACC-005138,CO-0002724,SMB,11-50,Media/Entertainment,North America,self_serve,2023-02-19,27.5,False
ACC-005139,CO-0119670,SMB,11-50,Technology/SaaS,LATAM,self_serve,2025-07-10,23.0,False
ACC-005140,CO-0028145,SMB,51-200,Professional Services,North America,self_serve,2023-03-10,38.5,False
ACC-005141,CO-0046652,SMB,11-50,Retail/E-commerce,EMEA,self_serve,2023-03-05,35.4,False
ACC-005142,CO-0074666,SMB,1-10,Retail/E-commerce,EMEA,self_serve,2024-07-19,18.6,False
ACC-005143,CO-0050579,SMB,1-10,Manufacturing,North America,self_serve,2025-10-09,21.4,False
ACC-005144,CO-0104429,Commercial,51-200,Healthcare,North America,self_serve,2024-07-22,35.6,False
ACC-005145,CO-0080078,Commercial,51-200,Logistics/Supply Chain,North America,self_serve,2024-02-19,31.6,False
ACC-005146,CO-0092848,SMB,1-10,Healthcare,APAC,self_serve,2023-07-02,27.6,False
ACC-005147,CO-0087502,SMB,1-10,Technology/SaaS,North America,self_serve,2023-01-08,37.6,False
ACC-005148,CO-0045022,SMB,11-50,Healthcare,EMEA,self_serve,2025-11-25,37.2,False
ACC-005149,CO-0088307,Commercial,1-10,Retail/E-commerce,North America,self_serve,2023-10-01,30.5,False
ACC-005150,CO-0072252,SMB,11-50,Professional Services,APAC,self_serve,2025-09-04,29.4,False
ACC-005151,CO-0043848,SMB,11-50,Financial Services,APAC,self_serve,2023-01-16,30.6,False
ACC-005152,CO-0058796,SMB,1-10,Retail/E-commerce,North America,self_serve,2025-03-05,23.9,True
ACC-005153,CO-0051198,SMB,11-50,Healthcare,North America,self_serve,2025-09-13,37.5,False
ACC-005154,CO-0083753,SMB,1-10,Technology/SaaS,EMEA,self_serve,2023-10-26,20.4,False
ACC-005155,CO-0122441,SMB,1-10,Media/Entertainment,North America,self_serve,2020-06-24,16.4,False
ACC-005156,CO-0038586,SMB,11-50,Financial Services,APAC,self_serve,2023-12-09,21.1,False
ACC-005157,CO-0078848,SMB,1-10,Manufacturing,EMEA,self_serve,2023-12-21,26.7,False
ACC-005158,CO-0076016,SMB,1-10,Manufacturing,North America,self_serve,2024-04-16,24.4,False
ACC-005159,CO-0018193,Commercial,1-10,Retail/E-commerce,EMEA,self_serve,2023-07-09,12.7,False
ACC-005160,CO-0105603,SMB,11-50,Logistics/Supply Chain,North America,inbound_marketing,2022-10-24,29.2,False
ACC-005161,CO-0097397,SMB,1-10,Financial Services,APAC,self_serve,2023-09-05,32.9,False
ACC-005162,CO-0110699,SMB,51-200,Retail/E-commerce,North America,self_serve,2024-11-10,39.8,False
ACC-005163,CO-0032634,SMB,51-200,Education,EMEA,self_serve,2025-03-24,29.2,False
ACC-005164,CO-0013781,SMB,1-10,Healthcare,North America,self_serve,2021-07-24,21.7,False
ACC-005165,CO-0061494,SMB,1-10,Professional Services,North America,self_serve,2023-02-09,19.8,False
ACC-005166,CO-0024393,Commercial,1-10,Public Sector,North America,self_serve,2022-11-06,28.3,True
