lead_id,account_id,company_id,channel,created_date,lead_score,converted_date,is_converted
LD-026095,,CO-0025145,community,2024-08-01,38.4,,False
LD-026096,,CO-0069644,community,2024-08-01,59.8,,False
LD-026097,ACC-004562,CO-0048525,organic,2024-08-02,68.9,2024-08-08,True
LD-026098,,CO-0058465,organic,2024-08-02,27.0,,False
LD-026099,,CO-0006759,organic,2024-08-02,34.3,,False
LD-026100,,CO-0109334,organic,2024-08-02,58.7,,False
LD-026101,,CO-0074663,organic,2024-08-02,42.8,,False
LD-026102,,CO-0090908,organic,2024-08-02,28.4,,False
LD-026103,,CO-0080568,organic,2024-08-02,58.9,,False
LD-026104,,CO-0037366,organic,2024-08-02,40.3,,False
LD-026105,,CO-0086702,organic,2024-08-02,25.0,,False
LD-026106,,CO-0083145,organic,2024-08-02,41.3,,False
LD-026107,,CO-0008609,organic,2024-08-02,45.3,,False
LD-026108,,CO-0039974,organic,2024-08-02,63.5,,False
LD-026109,,CO-0056430,organic,2024-08-02,43.6,,False
LD-026110,,CO-0098533,paid,2024-08-02,52.9,,False
LD-026111,,CO-0036009,paid,2024-08-02,31.2,,False
LD-026112,,CO-0105378,paid,2024-08-02,53.2,,False
LD-026113,,CO-0043215,paid,2024-08-02,17.8,,False
LD-026114,,CO-0021425,paid,2024-08-02,28.4,,False
LD-026115,,CO-0081539,paid,2024-08-02,47.7,,False
LD-026116,,CO-0101922,paid,2024-08-02,37.3,,False
LD-026117,,CO-0102368,paid,2024-08-02,43.0,,False
LD-026118,,CO-0081642,paid,2024-08-02,19.4,,False
LD-026119,,CO-0071798,paid,2024-08-02,29.1,,False
LD-026120,,CO-0055461,paid,2024-08-02,21.4,,False
LD-026121,,CO-0099716,paid,2024-08-02,34.2,,False
LD-026122,,CO-0064905,paid,2024-08-02,41.4,,False
LD-026123,,CO-0086920,paid,2024-08-02,35.4,,False
LD-026124,,CO-0114592,paid,2024-08-02,28.4,,False
LD-026125,,CO-0096819,paid,2024-08-02,48.0,,False
LD-026126,,CO-0012691,paid,2024-08-02,42.3,,False
LD-026127,,CO-0011421,community,2024-08-02,39.2,,False
LD-026128,,CO-0033459,community,2024-08-02,42.2,,False
LD-026129,,CO-0113908,organic,2024-08-03,36.4,,False
LD-026130,,CO-0069748,organic,2024-08-03,49.7,,False
LD-026131,,CO-0054542,organic,2024-08-03,45.0,,False
LD-026132,,CO-0115162,organic,2024-08-03,38.2,,False
LD-026133,,CO-0057769,organic,2024-08-03,47.7,,False
LD-026134,,CO-0025388,organic,2024-08-03,42.8,,False
LD-026135,,CO-0065164,organic,2024-08-03,63.9,,False
LD-026136,,CO-0054772,organic,2024-08-03,44.5,,False
LD-026137,,CO-0102748,organic,2024-08-03,46.3,,False
LD-026138,,CO-0050030,organic,2024-08-03,47.9,,False
LD-026139,,CO-0117678,organic,2024-08-03,44.7,,False
LD-026140,,CO-0038883,organic,2024-08-03,43.3,,False
LD-026141,,CO-0099428,organic,2024-08-03,40.8,,False
LD-026142,,CO-0004676,organic,2024-08-03,31.9,,False
LD-026143,,CO-0048127,organic,2024-08-03,42.6,,False
LD-026144,,CO-0109211,organic,2024-08-03,57.8,,False
LD-026145,,CO-0001734,organic,2024-08-03,47.4,,False
LD-026146,,CO-0075975,organic,2024-08-03,45.6,,False
LD-026147,,CO-0048110,organic,2024-08-03,48.0,,False
LD-026148,,CO-0081650,organic,2024-08-03,49.5,,False
LD-026149,,CO-0091402,organic,2024-08-03,57.5,,False
LD-026150,,CO-0009856,paid,2024-08-03,24.5,,False
LD-026151,,CO-0015455,paid,2024-08-03,26.4,,False
LD-026152,,CO-0039279,paid,2024-08-03,37.6,,False
LD-026153,,CO-0046215,paid,2024-08-03,44.8,,False
LD-026154,,CO-0108564,paid,2024-08-03,36.0,,False
LD-026155,,CO-0099849,paid,2024-08-03,26.8,,False
LD-026156,,CO-0119899,paid,2024-08-03,46.3,,False
LD-026157,,CO-0103750,paid,2024-08-03,33.8,,False
LD-026158,,CO-0057296,paid,2024-08-03,49.1,,False
LD-026159,,CO-0092509,paid,2024-08-03,45.0,,False
LD-026160,,CO-0044040,paid,2024-08-03,35.7,,False
LD-026161,,CO-0114010,paid,2024-08-03,50.5,,False
LD-026162,,CO-0044483,paid,2024-08-03,52.8,,False
LD-026163,,CO-0001505,paid,2024-08-03,50.6,,False
LD-026164,,CO-0015874,paid,2024-08-03,43.3,,False
LD-026165,,CO-0118680,paid,2024-08-03,54.0,,False
LD-026166,,CO-0092442,paid,2024-08-03,27.4,,False
LD-026167,,CO-0009412,paid,2024-08-03,36.5,,False
LD-026168,,CO-0109728,paid,2024-08-03,47.2,,False
LD-026169,,CO-0014654,paid,2024-08-03,35.0,,False
LD-026170,,CO-0036410,paid,2024-08-03,45.7,,False
LD-026171,,CO-0023769,paid,2024-08-03,22.8,,False
LD-026172,,CO-0058419,paid,2024-08-03,38.5,,False
LD-026173,,CO-0095526,paid,2024-08-03,34.2,,False
LD-026174,,CO-0056823,paid,2024-08-03,41.1,,False
LD-026175,,CO-0023904,paid,2024-08-03,40.4,,False
LD-026176,,CO-0046630,paid,2024-08-03,42.9,,False
LD-026177,,CO-0002563,paid,2024-08-03,30.7,,False
LD-026178,,CO-0079911,paid,2024-08-03,26.8,,False
LD-026179,,CO-0058459,paid,2024-08-03,37.6,,False
LD-026180,,CO-0039655,paid,2024-08-03,34.1,,False
LD-026181,,CO-0072952,paid,2024-08-03,53.0,,False
LD-026182,,CO-0062078,community,2024-08-03,36.2,,False
LD-026183,,CO-0005358,community,2024-08-03,46.3,,False
LD-026184,,CO-0072883,organic,2024-08-04,56.6,,False
LD-026185,,CO-0052069,organic,2024-08-04,50.3,,False
LD-026186,,CO-0053164,organic,2024-08-04,56.6,,False
LD-026187,,CO-0070283,organic,2024-08-04,30.2,,False
LD-026188,,CO-0070191,organic,2024-08-04,56.4,,False
LD-026189,,CO-0060153,organic,2024-08-04,43.3,,False
LD-026190,,CO-0112909,organic,2024-08-04,33.8,,False
LD-026191,,CO-0093476,organic,2024-08-04,55.7,,False
LD-026192,,CO-0011806,organic,2024-08-04,37.0,,False
LD-026193,,CO-0040784,organic,2024-08-04,55.1,,False
LD-026194,,CO-0026868,organic,2024-08-04,61.2,,False
LD-026195,,CO-0120665,paid,2024-08-04,28.0,,False
LD-026196,,CO-0056753,paid,2024-08-04,36.7,,False
LD-026197,,CO-0100765,paid,2024-08-04,54.0,,False
LD-026198,,CO-0073624,paid,2024-08-04,29.7,,False
LD-026199,,CO-0034558,paid,2024-08-04,27.4,,False
LD-026200,,CO-0113330,paid,2024-08-04,44.7,,False
LD-026201,,CO-0042684,paid,2024-08-04,34.4,,False
LD-026202,,CO-0119181,paid,2024-08-04,45.6,,False
LD-026203,,CO-0122466,paid,2024-08-04,44.9,,False
LD-026204,,CO-0114682,paid,2024-08-04,30.0,,False
LD-026205,,CO-0082172,paid,2024-08-04,27.1,,False
LD-026206,,CO-0074854,paid,2024-08-04,32.0,,False
LD-026207,,CO-0009317,paid,2024-08-04,41.9,,False
LD-026208,,CO-0068742,paid,2024-08-04,43.7,,False
LD-026209,,CO-0019299,paid,2024-08-04,45.2,,False
LD-026210,,CO-0102834,paid,2024-08-04,31.9,,False
LD-026211,,CO-0006993,paid,2024-08-04,44.1,,False
LD-026212,,CO-0057042,paid,2024-08-04,35.9,,False
LD-026213,,CO-0081914,paid,2024-08-04,45.0,,False
LD-026214,,CO-0012744,paid,2024-08-04,36.1,,False
LD-026215,,CO-0028309,paid,2024-08-04,32.3,,False
LD-026216,,CO-0091097,paid,2024-08-04,26.8,,False
LD-026217,,CO-0108943,paid,2024-08-04,73.0,,False
LD-026218,,CO-0041101,paid,2024-08-04,23.0,,False
LD-026219,,CO-0116709,paid,2024-08-04,53.0,,False
LD-026220,,CO-0027466,paid,2024-08-04,35.0,,False
LD-026221,,CO-0009415,paid,2024-08-04,40.4,,False
LD-026222,,CO-0090063,paid,2024-08-04,20.9,,False
LD-026223,,CO-0079642,paid,2024-08-04,34.3,,False
LD-026224,,CO-0015356,paid,2024-08-04,42.3,,False
LD-026225,,CO-0109795,paid,2024-08-04,32.9,,False
LD-026226,,CO-0096602,community,2024-08-04,42.9,,False
LD-026227,,CO-0042827,community,2024-08-04,23.6,,False
LD-026228,,CO-0119188,community,2024-08-04,32.7,,False
LD-026229,ACC-003106,CO-0034290,paid,2024-08-05,47.2,2024-09-02,True
LD-026230,ACC-006657,CO-0109286,paid,2024-08-05,42.3,2024-08-26,True
LD-026231,ACC-006900,CO-0055628,organic,2024-08-05,61.6,2024-08-17,True
LD-026232,,CO-0027656,organic,2024-08-05,43.2,,False
LD-026233,,CO-0077804,organic,2024-08-05,59.6,,False
LD-026234,,CO-0020187,organic,2024-08-05,58.7,,False
LD-026235,,CO-0011923,organic,2024-08-05,53.7,,False
LD-026236,,CO-0042321,organic,2024-08-05,50.5,,False
LD-026237,,CO-0073031,organic,2024-08-05,55.3,,False
LD-026238,,CO-0122216,organic,2024-08-05,51.6,,False
LD-026239,,CO-0073494,organic,2024-08-05,48.3,,False
LD-026240,,CO-0047404,organic,2024-08-05,38.3,,False
LD-026241,,CO-0110194,organic,2024-08-05,43.6,,False
LD-026242,,CO-0053687,organic,2024-08-05,33.8,,False
LD-026243,,CO-0096651,organic,2024-08-05,48.0,,False
LD-026244,,CO-0052912,organic,2024-08-05,49.4,,False
LD-026245,,CO-0002888,organic,2024-08-05,40.1,,False
LD-026246,,CO-0008810,organic,2024-08-05,39.3,,False
LD-026247,,CO-0111368,organic,2024-08-05,30.2,,False
LD-026248,,CO-0115143,organic,2024-08-05,54.2,,False
LD-026249,,CO-0041441,organic,2024-08-05,42.4,,False
LD-026250,,CO-0086016,organic,2024-08-05,26.1,,False
LD-026251,,CO-0120244,organic,2024-08-05,60.5,,False
LD-026252,,CO-0102039,organic,2024-08-05,43.8,,False
LD-026253,,CO-0017318,organic,2024-08-05,64.6,,False
LD-026254,,CO-0104848,paid,2024-08-05,28.3,,False
LD-026255,,CO-0105873,paid,2024-08-05,38.7,,False
LD-026256,,CO-0116936,paid,2024-08-05,21.8,,False
LD-026257,,CO-0066209,paid,2024-08-05,32.2,,False
LD-026258,,CO-0075037,paid,2024-08-05,36.4,,False
LD-026259,,CO-0090259,paid,2024-08-05,22.8,,False
LD-026260,,CO-0092251,paid,2024-08-05,26.6,,False
LD-026261,,CO-0095792,paid,2024-08-05,34.7,,False
LD-026262,,CO-0091087,paid,2024-08-05,33.1,,False
LD-026263,,CO-0077310,paid,2024-08-05,21.2,,False
LD-026264,,CO-0009922,paid,2024-08-05,57.7,,False
LD-026265,,CO-0046580,paid,2024-08-05,32.2,,False
LD-026266,,CO-0120369,paid,2024-08-05,24.3,,False
LD-026267,,CO-0065266,paid,2024-08-05,42.4,,False
LD-026268,,CO-0056328,paid,2024-08-05,39.9,,False
LD-026269,,CO-0022390,paid,2024-08-05,34.9,,False
LD-026270,,CO-0014608,paid,2024-08-05,26.5,,False
LD-026271,,CO-0110954,paid,2024-08-05,33.4,,False
LD-026272,,CO-0113162,paid,2024-08-05,18.7,,False
LD-026273,,CO-0020147,paid,2024-08-05,27.1,,False
LD-026274,,CO-0002013,paid,2024-08-05,53.1,,False
LD-026275,,CO-0024385,paid,2024-08-05,40.4,,False
LD-026276,,CO-0122802,paid,2024-08-05,42.8,,False
LD-026277,,CO-0113143,community,2024-08-05,32.9,,False
LD-026278,,CO-0012849,community,2024-08-05,28.6,,False
LD-026279,,CO-0070438,community,2024-08-05,62.7,,False
LD-026280,,CO-0044728,community,2024-08-05,48.1,,False
LD-026281,ACC-001679,CO-0069924,paid,2024-08-06,52.9,2024-10-15,True
LD-026282,ACC-004156,CO-0002713,paid,2024-08-06,46.1,2024-08-25,True
LD-026283,,CO-0059252,organic,2024-08-06,44.9,,False
LD-026284,,CO-0047278,organic,2024-08-06,52.5,,False
LD-026285,,CO-0054102,organic,2024-08-06,51.0,,False
LD-026286,,CO-0095188,organic,2024-08-06,58.9,,False
LD-026287,,CO-0090022,organic,2024-08-06,54.2,,False
LD-026288,,CO-0101699,organic,2024-08-06,59.5,,False
LD-026289,,CO-0067016,organic,2024-08-06,52.5,,False
LD-026290,,CO-0013831,organic,2024-08-06,42.5,,False
LD-026291,,CO-0118209,organic,2024-08-06,40.2,,False
LD-026292,,CO-0057919,organic,2024-08-06,49.5,,False
LD-026293,,CO-0044776,organic,2024-08-06,49.5,,False
LD-026294,,CO-0117540,organic,2024-08-06,56.7,,False
LD-026295,,CO-0120135,paid,2024-08-06,37.3,,False
LD-026296,,CO-0012236,paid,2024-08-06,57.7,,False
LD-026297,,CO-0059713,paid,2024-08-06,39.3,,False
LD-026298,,CO-0106273,paid,2024-08-06,49.3,,False
LD-026299,,CO-0101167,paid,2024-08-06,54.6,,False
LD-026300,,CO-0114574,paid,2024-08-06,42.7,,False
LD-026301,,CO-0063518,paid,2024-08-06,24.0,,False
LD-026302,,CO-0104305,paid,2024-08-06,48.0,,False
LD-026303,,CO-0076175,paid,2024-08-06,39.1,,False
LD-026304,,CO-0090577,paid,2024-08-06,61.6,,False
LD-026305,,CO-0084671,paid,2024-08-06,18.3,,False
LD-026306,,CO-0091662,paid,2024-08-06,42.0,,False
LD-026307,,CO-0002566,paid,2024-08-06,46.6,,False
LD-026308,,CO-0026991,paid,2024-08-06,35.7,,False
LD-026309,,CO-0072681,paid,2024-08-06,21.5,,False
LD-026310,,CO-0019407,paid,2024-08-06,44.3,,False
LD-026311,,CO-0095363,paid,2024-08-06,19.3,,False
LD-026312,,CO-0069642,paid,2024-08-06,51.2,,False
LD-026313,,CO-0013968,paid,2024-08-06,49.5,,False
LD-026314,,CO-0096969,paid,2024-08-06,37.5,,False
LD-026315,,CO-0016420,paid,2024-08-06,44.8,,False
LD-026316,,CO-0104113,paid,2024-08-06,38.1,,False
LD-026317,,CO-0043236,paid,2024-08-06,35.5,,False
LD-026318,,CO-0066281,paid,2024-08-06,47.9,,False
LD-026319,,CO-0011680,paid,2024-08-06,47.8,,False
LD-026320,,CO-0085924,paid,2024-08-06,26.3,,False
LD-026321,,CO-0109536,community,2024-08-06,34.9,,False
LD-026322,,CO-0072152,community,2024-08-06,35.2,,False
LD-026323,,CO-0030904,community,2024-08-06,56.8,,False
LD-026324,,CO-0122433,community,2024-08-06,45.3,,False
LD-026325,,CO-0103444,community,2024-08-06,42.7,,False
LD-026326,ACC-000842,CO-0001433,organic,2024-08-07,59.2,2024-08-18,True
LD-026327,,CO-0057392,organic,2024-08-07,45.5,,False
LD-026328,,CO-0111180,organic,2024-08-07,47.3,,False
LD-026329,,CO-0024677,organic,2024-08-07,28.7,,False
LD-026330,,CO-0016083,organic,2024-08-07,46.2,,False
LD-026331,,CO-0031026,organic,2024-08-07,53.4,,False
LD-026332,,CO-0105433,organic,2024-08-07,53.3,,False
LD-026333,,CO-0068737,organic,2024-08-07,42.9,,False
LD-026334,,CO-0080408,organic,2024-08-07,40.2,,False
LD-026335,,CO-0032743,organic,2024-08-07,51.3,,False
LD-026336,,CO-0114411,organic,2024-08-07,50.1,,False
LD-026337,,CO-0027437,organic,2024-08-07,49.8,,False
LD-026338,,CO-0031952,organic,2024-08-07,37.3,,False
LD-026339,,CO-0023929,organic,2024-08-07,48.7,,False
LD-026340,,CO-0107445,organic,2024-08-07,59.9,,False
LD-026341,,CO-0103715,organic,2024-08-07,31.0,,False
LD-026342,,CO-0079845,organic,2024-08-07,42.4,,False
LD-026343,,CO-0104342,organic,2024-08-07,39.7,,False
LD-026344,,CO-0066445,organic,2024-08-07,30.3,,False
LD-026345,,CO-0054490,paid,2024-08-07,34.5,,False
LD-026346,,CO-0096771,paid,2024-08-07,18.6,,False
LD-026347,,CO-0029750,paid,2024-08-07,21.8,,False
LD-026348,,CO-0020889,paid,2024-08-07,41.1,,False
LD-026349,,CO-0106432,paid,2024-08-07,56.7,,False
LD-026350,,CO-0050374,paid,2024-08-07,33.3,,False
LD-026351,,CO-0066109,paid,2024-08-07,43.2,,False
LD-026352,,CO-0028050,paid,2024-08-07,44.4,,False
LD-026353,,CO-0052225,paid,2024-08-07,27.8,,False
LD-026354,,CO-0106629,paid,2024-08-07,19.5,,False
LD-026355,,CO-0048174,paid,2024-08-07,32.4,,False
LD-026356,,CO-0072569,paid,2024-08-07,41.5,,False
LD-026357,,CO-0018177,paid,2024-08-07,27.4,,False
LD-026358,,CO-0114293,paid,2024-08-07,36.0,,False
LD-026359,,CO-0100126,paid,2024-08-07,37.5,,False
LD-026360,,CO-0101813,paid,2024-08-07,43.8,,False
LD-026361,,CO-0102702,paid,2024-08-07,34.8,,False
LD-026362,,CO-0039159,paid,2024-08-07,40.2,,False
LD-026363,,CO-0042679,paid,2024-08-07,23.4,,False
LD-026364,,CO-0118754,community,2024-08-07,41.7,,False
LD-026365,,CO-0095451,community,2024-08-07,38.5,,False
LD-026366,,CO-0008048,community,2024-08-07,41.7,,False
LD-026367,,CO-0012499,community,2024-08-07,49.4,,False
LD-026368,ACC-001435,CO-0062256,organic,2024-08-08,61.4,2024-08-11,True
LD-026369,,CO-0032651,organic,2024-08-08,77.4,,False
LD-026370,,CO-0102879,organic,2024-08-08,66.0,,False
LD-026371,,CO-0087101,organic,2024-08-08,58.8,,False
LD-026372,,CO-0046797,organic,2024-08-08,29.0,,False
LD-026373,,CO-0049106,organic,2024-08-08,31.8,,False
LD-026374,,CO-0039213,organic,2024-08-08,38.1,,False
LD-026375,,CO-0028505,organic,2024-08-08,21.8,,False
LD-026376,,CO-0004876,organic,2024-08-08,52.3,,False
LD-026377,,CO-0092353,organic,2024-08-08,53.5,,False
LD-026378,,CO-0080412,organic,2024-08-08,28.3,,False
LD-026379,,CO-0004410,organic,2024-08-08,45.9,,False
LD-026380,,CO-0032528,organic,2024-08-08,59.3,,False
LD-026381,,CO-0077546,organic,2024-08-08,35.3,,False
LD-026382,,CO-0037960,organic,2024-08-08,35.5,,False
LD-026383,,CO-0100864,organic,2024-08-08,37.6,,False
LD-026384,,CO-0115900,organic,2024-08-08,32.3,,False
LD-026385,,CO-0093114,organic,2024-08-08,21.1,,False
LD-026386,,CO-0029679,paid,2024-08-08,24.6,,False
LD-026387,,CO-0050045,paid,2024-08-08,12.0,,False
LD-026388,,CO-0017262,paid,2024-08-08,55.5,,False
LD-026389,,CO-0093449,paid,2024-08-08,39.5,,False
LD-026390,,CO-0031546,paid,2024-08-08,40.0,,False
LD-026391,,CO-0038328,paid,2024-08-08,25.2,,False
LD-026392,,CO-0004213,paid,2024-08-08,20.6,,False
LD-026393,,CO-0087677,paid,2024-08-08,52.1,,False
LD-026394,,CO-0028170,paid,2024-08-08,43.3,,False
LD-026395,,CO-0086491,paid,2024-08-08,22.8,,False
LD-026396,,CO-0072177,paid,2024-08-08,40.2,,False
LD-026397,,CO-0038753,paid,2024-08-08,22.1,,False
LD-026398,,CO-0044627,paid,2024-08-08,34.6,,False
LD-026399,,CO-0099308,paid,2024-08-08,47.8,,False
LD-026400,,CO-0093364,paid,2024-08-08,29.3,,False
LD-026401,,CO-0054055,paid,2024-08-08,48.2,,False
LD-026402,,CO-0102402,paid,2024-08-08,25.8,,False
LD-026403,,CO-0069460,paid,2024-08-08,53.3,,False
LD-026404,,CO-0042761,paid,2024-08-08,25.2,,False
LD-026405,,CO-0010461,paid,2024-08-08,22.0,,False
LD-026406,,CO-0090184,paid,2024-08-08,52.4,,False
LD-026407,,CO-0015788,paid,2024-08-08,47.9,,False
LD-026408,ACC-000297,CO-0045735,paid,2024-08-09,70.0,2024-11-11,True
LD-026409,,CO-0064827,organic,2024-08-09,47.1,,False
LD-026410,,CO-0002133,organic,2024-08-09,31.8,,False
LD-026411,,CO-0111017,organic,2024-08-09,51.3,,False
LD-026412,,CO-0085399,organic,2024-08-09,34.4,,False
LD-026413,,CO-0080933,organic,2024-08-09,39.9,,False
LD-026414,,CO-0116251,organic,2024-08-09,52.6,,False
LD-026415,,CO-0051062,organic,2024-08-09,30.8,,False
LD-026416,,CO-0011587,organic,2024-08-09,35.5,,False
LD-026417,,CO-0017229,organic,2024-08-09,52.7,,False
LD-026418,,CO-0021378,organic,2024-08-09,56.0,,False
LD-026419,,CO-0111677,organic,2024-08-09,40.8,,False
LD-026420,,CO-0091717,organic,2024-08-09,33.8,,False
LD-026421,,CO-0040358,paid,2024-08-09,41.2,,False
LD-026422,,CO-0006146,paid,2024-08-09,35.5,,False
LD-026423,,CO-0118916,paid,2024-08-09,41.0,,False
LD-026424,,CO-0033746,paid,2024-08-09,33.7,,False
LD-026425,,CO-0057458,paid,2024-08-09,24.8,,False
LD-026426,,CO-0122385,paid,2024-08-09,24.3,,False
LD-026427,,CO-0062353,paid,2024-08-09,33.9,,False
LD-026428,,CO-0049480,paid,2024-08-09,15.5,,False
LD-026429,,CO-0077821,paid,2024-08-09,26.4,,False
LD-026430,,CO-0069248,paid,2024-08-09,34.7,,False
LD-026431,,CO-0065565,paid,2024-08-09,30.8,,False
LD-026432,,CO-0050400,paid,2024-08-09,28.5,,False
LD-026433,,CO-0008174,paid,2024-08-09,27.6,,False
LD-026434,,CO-0014522,paid,2024-08-09,40.0,,False
LD-026435,,CO-0104479,paid,2024-08-09,31.6,,False
LD-026436,,CO-0057101,paid,2024-08-09,28.1,,False
LD-026437,,CO-0070242,paid,2024-08-09,19.0,,False
LD-026438,,CO-0021208,paid,2024-08-09,40.0,,False
LD-026439,,CO-0107807,community,2024-08-09,34.9,,False
LD-026440,,CO-0109540,community,2024-08-09,40.9,,False
LD-026441,,CO-0037843,community,2024-08-09,44.5,,False
LD-026442,,CO-0015507,community,2024-08-09,45.9,,False
LD-026443,,CO-0014152,organic,2024-08-10,45.0,,False
LD-026444,,CO-0045166,organic,2024-08-10,58.1,,False
LD-026445,,CO-0047855,organic,2024-08-10,34.0,,False
LD-026446,,CO-0027084,organic,2024-08-10,37.9,,False
LD-026447,,CO-0038002,organic,2024-08-10,58.9,,False
LD-026448,,CO-0023126,organic,2024-08-10,24.7,,False
LD-026449,,CO-0005983,organic,2024-08-10,36.5,,False
LD-026450,,CO-0025156,organic,2024-08-10,33.3,,False
LD-026451,,CO-0063799,organic,2024-08-10,63.3,,False
LD-026452,,CO-0029797,organic,2024-08-10,40.2,,False
LD-026453,,CO-0078903,organic,2024-08-10,50.5,,False
LD-026454,,CO-0050841,organic,2024-08-10,56.6,,False
LD-026455,,CO-0102840,organic,2024-08-10,42.7,,False
LD-026456,,CO-0113732,organic,2024-08-10,52.1,,False
LD-026457,,CO-0110883,organic,2024-08-10,23.6,,False
LD-026458,,CO-0041744,organic,2024-08-10,42.6,,False
LD-026459,,CO-0007037,organic,2024-08-10,60.0,,False
LD-026460,,CO-0111644,organic,2024-08-10,47.9,,False
LD-026461,,CO-0019332,organic,2024-08-10,37.8,,False
LD-026462,,CO-0111753,organic,2024-08-10,55.2,,False
LD-026463,,CO-0006338,paid,2024-08-10,20.9,,False
LD-026464,,CO-0050741,paid,2024-08-10,15.9,,False
LD-026465,,CO-0081756,paid,2024-08-10,37.2,,False
LD-026466,,CO-0108731,paid,2024-08-10,50.6,,False
LD-026467,,CO-0041864,paid,2024-08-10,40.3,,False
LD-026468,,CO-0006923,paid,2024-08-10,29.8,,False
LD-026469,,CO-0070561,paid,2024-08-10,28.7,,False
LD-026470,,CO-0039744,paid,2024-08-10,38.0,,False
LD-026471,,CO-0022986,paid,2024-08-10,26.8,,False
LD-026472,,CO-0020647,paid,2024-08-10,30.6,,False
LD-026473,,CO-0085889,paid,2024-08-10,30.7,,False
LD-026474,,CO-0108246,paid,2024-08-10,29.7,,False
LD-026475,,CO-0076373,paid,2024-08-10,42.5,,False
LD-026476,,CO-0035382,paid,2024-08-10,36.5,,False
LD-026477,,CO-0061532,paid,2024-08-10,24.7,,False
LD-026478,,CO-0098324,paid,2024-08-10,48.2,,False
LD-026479,,CO-0082599,paid,2024-08-10,37.0,,False
LD-026480,,CO-0112686,paid,2024-08-10,27.4,,False
LD-026481,,CO-0013747,paid,2024-08-10,51.8,,False
LD-026482,,CO-0100327,paid,2024-08-10,37.0,,False
LD-026483,,CO-0077240,paid,2024-08-10,34.9,,False
LD-026484,,CO-0090804,organic,2024-08-11,67.2,,False
LD-026485,,CO-0064286,organic,2024-08-11,46.2,,False
LD-026486,,CO-0016578,organic,2024-08-11,52.1,,False
LD-026487,,CO-0027506,organic,2024-08-11,18.5,,False
LD-026488,,CO-0026428,organic,2024-08-11,30.4,,False
LD-026489,,CO-0067410,organic,2024-08-11,35.5,,False
LD-026490,,CO-0087433,organic,2024-08-11,55.2,,False
LD-026491,,CO-0093909,organic,2024-08-11,38.9,,False
LD-026492,,CO-0027929,organic,2024-08-11,36.2,,False
LD-026493,,CO-0086588,organic,2024-08-11,35.6,,False
LD-026494,,CO-0110636,organic,2024-08-11,40.0,,False
LD-026495,,CO-0008446,organic,2024-08-11,50.5,,False
LD-026496,,CO-0017218,organic,2024-08-11,45.7,,False
LD-026497,,CO-0088750,organic,2024-08-11,47.3,,False
LD-026498,,CO-0122640,organic,2024-08-11,32.3,,False
LD-026499,,CO-0095737,organic,2024-08-11,27.6,,False
LD-026500,,CO-0064517,organic,2024-08-11,51.0,,False
LD-026501,,CO-0001185,organic,2024-08-11,25.1,,False
LD-026502,,CO-0053814,organic,2024-08-11,38.0,,False
LD-026503,,CO-0079339,paid,2024-08-11,33.5,,False
LD-026504,,CO-0075814,paid,2024-08-11,22.9,,False
LD-026505,,CO-0079057,paid,2024-08-11,57.2,,False
LD-026506,,CO-0120895,paid,2024-08-11,36.1,,False
LD-026507,,CO-0016187,paid,2024-08-11,30.9,,False
LD-026508,,CO-0100274,paid,2024-08-11,33.3,,False
LD-026509,,CO-0021485,paid,2024-08-11,38.8,,False
LD-026510,,CO-0100951,paid,2024-08-11,28.8,,False
LD-026511,,CO-0055972,paid,2024-08-11,45.6,,False
LD-026512,,CO-0053392,paid,2024-08-11,29.7,,False
LD-026513,,CO-0023321,paid,2024-08-11,34.5,,False
LD-026514,,CO-0023146,paid,2024-08-11,42.2,,False
LD-026515,,CO-0046319,paid,2024-08-11,42.4,,False
LD-026516,,CO-0117810,paid,2024-08-11,40.3,,False
