opportunity_id,account_id,company_id,segment,opportunity_type,owner_role,rep_id,is_won,loss_reason,forecast_category,amount,list_price,discount_rate,poc_outcome,created_date,close_date
OPP-0004775,,CO-0079662,Commercial,new_business,ISR,REP-00026,False,competitive,Pipeline,17796.79,19925.31,0.1068,,2024-07-23,2024-09-05
OPP-0004776,,CO-0052662,Commercial,new_business,ISR,REP-00047,False,no_decision,Best Case,42707.55,45888.37,0.0693,,2024-07-23,2024-08-10
OPP-0004777,ACC-002477,CO-0120394,Commercial,renewal,AM,REP-00018,True,,Commit,16928.77,20995.3,0.1937,,2024-07-23,2024-09-01
OPP-0004778,ACC-005822,CO-0081467,SMB,new_business,system,,True,,Commit,2326.99,2441.56,0.0469,,2024-07-23,2024-07-23
OPP-0004779,ACC-006984,CO-0015781,SMB,new_business,system,,True,,Commit,2224.27,2297.18,0.0317,,2024-07-23,2024-07-23
OPP-0004780,,CO-0075406,Commercial,new_business,ISR,REP-00021,False,competitive,Omitted,43050.37,52800.22,0.1847,,2024-07-24,2024-09-03
OPP-0004781,,CO-0032557,Commercial,new_business,ISR,REP-00007,False,price,Omitted,15000.0,16304.0,0.08,,2024-07-24,2024-08-09
OPP-0004782,,CO-0029619,Commercial,new_business,ISR,REP-00021,False,competitive,Pipeline,16582.92,17643.81,0.0601,,2024-07-24,2024-08-07
OPP-0004783,,CO-0000686,Commercial,new_business,ISR,REP-00001,False,no_decision,Pipeline,37847.28,44025.4,0.1403,,2024-07-24,2024-08-23
OPP-0004784,ACC-002220,CO-0040078,Commercial,renewal,AM,REP-00005,True,,Commit,19392.36,21256.43,0.0877,,2024-07-24,2024-10-01
OPP-0004785,ACC-004588,CO-0029108,Commercial,expansion,AM,REP-00044,True,,Commit,23999.34,27803.01,0.1368,,2024-07-24,2024-09-01
OPP-0004786,ACC-001615,CO-0069768,SMB,new_business,system,,True,,Commit,4261.1,4451.57,0.0428,,2024-07-24,2024-07-24
OPP-0004787,,CO-0051877,Commercial,new_business,ISR,REP-00032,False,competitive,Pipeline,27064.95,29353.36,0.078,,2024-07-25,2024-08-11
OPP-0004788,,CO-0006484,Commercial,new_business,ISR,REP-00008,False,other,Pipeline,15000.0,16584.94,0.0956,,2024-07-25,2024-09-01
OPP-0004789,,CO-0041547,Enterprise,new_business,AE,REP-00040,False,other,Best Case,108385.72,132046.91,0.1792,fail,2024-07-25,2024-12-21
OPP-0004790,,CO-0031915,Enterprise,new_business,AE,REP-00054,False,competitive,Omitted,182514.03,250468.84,0.2713,fail,2024-07-25,2024-10-16
OPP-0004791,,CO-0114918,Enterprise,new_business,AE,REP-00051,False,no_decision,Pipeline,139172.73,175283.97,0.206,pass,2024-07-25,2025-01-01
OPP-0004792,ACC-000207,CO-0118935,Commercial,renewal,AM,REP-00044,False,price,Pipeline,15000.0,16351.57,0.0827,,2024-07-25,2024-09-01
OPP-0004793,ACC-003078,CO-0045436,Commercial,renewal,AM,REP-00044,True,,Commit,15444.31,19194.97,0.1954,,2024-07-25,2024-10-01
OPP-0004794,ACC-001206,CO-0063378,SMB,new_business,system,,True,,Commit,1955.09,2054.79,0.0485,,2024-07-25,2024-07-25
OPP-0004795,ACC-003876,CO-0076131,SMB,new_business,system,,True,,Commit,2989.95,3141.22,0.0482,,2024-07-25,2024-07-25
OPP-0004796,ACC-004608,CO-0026804,SMB,new_business,system,,True,,Commit,2577.88,2635.56,0.0219,,2024-07-25,2024-07-25
OPP-0004797,ACC-006602,CO-0024338,SMB,new_business,system,,True,,Commit,1149.63,1178.69,0.0247,,2024-07-25,2024-07-25
OPP-0004798,ACC-001333,CO-0083330,SMB,new_business,system,,True,,Commit,4681.65,4766.83,0.0179,,2024-07-26,2024-07-26
OPP-0004799,ACC-001535,CO-0050692,SMB,new_business,system,,True,,Commit,2552.79,2558.56,0.0023,,2024-07-26,2024-07-26
OPP-0004800,ACC-001952,CO-0054217,SMB,new_business,system,,True,,Commit,1905.18,1968.09,0.032,,2024-07-26,2024-07-26
OPP-0004801,ACC-002002,CO-0069737,SMB,new_business,system,,True,,Commit,2546.8,2621.06,0.0283,,2024-07-26,2024-07-26
OPP-0004802,ACC-004066,CO-0011152,SMB,new_business,system,,True,,Commit,1298.26,1364.77,0.0487,,2024-07-26,2024-07-26
OPP-0004803,ACC-006374,CO-0027359,SMB,new_business,system,,True,,Commit,2830.08,2845.54,0.0054,,2024-07-26,2024-07-26
OPP-0004804,ACC-006704,CO-0121273,SMB,new_business,system,,True,,Commit,3187.75,3338.19,0.0451,,2024-07-26,2024-07-26
OPP-0004805,ACC-006890,CO-0017910,SMB,new_business,system,,True,,Commit,2568.82,2688.04,0.0444,,2024-07-26,2024-07-26
OPP-0004806,ACC-007411,CO-0038864,SMB,new_business,system,,True,,Commit,1657.91,1690.66,0.0194,,2024-07-26,2024-07-26
OPP-0004807,ACC-003179,CO-0122337,Commercial,expansion,AM,REP-00044,True,,Commit,15000.0,16754.88,0.1047,,2024-07-27,2024-09-01
OPP-0004808,ACC-003322,CO-0090593,Commercial,expansion,AM,REP-00044,True,,Commit,17122.21,20876.23,0.1798,,2024-07-27,2024-09-01
OPP-0004809,ACC-003715,CO-0011924,Commercial,expansion,AM,REP-00005,True,,Commit,15000.0,17380.56,0.137,,2024-07-27,2024-09-01
OPP-0004810,,CO-0006599,Commercial,new_business,ISR,REP-00049,False,no_decision,Omitted,27668.0,30419.73,0.0905,,2024-07-27,2024-08-27
OPP-0004811,ACC-004080,CO-0047488,SMB,new_business,system,,True,,Commit,2482.94,2565.1,0.032,,2024-07-27,2024-07-27
OPP-0004812,,CO-0045888,Commercial,new_business,ISR,REP-00016,False,competitive,Best Case,15000.0,18237.1,0.1775,,2024-07-28,2024-08-15
OPP-0004813,ACC-002316,CO-0051265,Commercial,renewal,AM,REP-00044,True,,Commit,24909.18,29675.15,0.1606,,2024-07-28,2024-10-01
OPP-0004814,ACC-000014,CO-0043122,Enterprise,new_business,AE,REP-00035,True,,Commit,292724.39,376988.31,0.2235,pass,2024-07-28,2024-10-16
OPP-0004815,ACC-000810,CO-0041762,SMB,new_business,system,,True,,Commit,3122.54,3160.34,0.012,,2024-07-28,2024-07-28
OPP-0004816,ACC-001018,CO-0068409,SMB,new_business,system,,True,,Commit,1324.05,1360.9,0.0271,,2024-07-28,2024-07-28
OPP-0004817,ACC-002260,CO-0044969,SMB,new_business,system,,True,,Commit,2202.55,2317.26,0.0495,,2024-07-28,2024-07-28
OPP-0004818,ACC-002827,CO-0013396,SMB,new_business,system,,True,,Commit,1147.36,1195.11,0.04,,2024-07-28,2024-07-28
OPP-0004819,ACC-003245,CO-0005948,SMB,new_business,system,,True,,Commit,1664.97,1709.41,0.026,,2024-07-28,2024-07-28
OPP-0004820,ACC-004411,CO-0034406,SMB,new_business,system,,True,,Commit,903.15,921.83,0.0203,,2024-07-28,2024-07-28
OPP-0004821,ACC-004550,CO-0054889,SMB,new_business,system,,True,,Commit,2165.37,2249.11,0.0372,,2024-07-28,2024-07-28
OPP-0004822,,CO-0003349,Commercial,new_business,ISR,REP-00014,False,no_decision,Best Case,15956.04,18384.35,0.1321,,2024-07-29,2024-08-17
OPP-0004823,ACC-000218,CO-0030780,Commercial,new_business,ISR,REP-00021,True,,Commit,15000.0,16272.09,0.0782,,2024-07-29,2024-08-22
OPP-0004824,,CO-0088600,Commercial,new_business,ISR,REP-00007,False,competitive,Omitted,21362.95,26124.31,0.1823,,2024-07-30,2024-08-20
OPP-0004825,ACC-000082,CO-0007866,Enterprise,new_business,AE,REP-00000,True,,Commit,274864.27,375056.46,0.2671,pass,2024-07-30,2024-11-12
OPP-0004826,ACC-007463,CO-0045868,Commercial,expansion,AM,REP-00044,True,,Commit,17955.05,19277.39,0.0686,,2024-07-31,2024-09-01
OPP-0004827,,CO-0083907,Commercial,new_business,ISR,REP-00056,False,no_decision,Omitted,17246.73,20824.97,0.1718,,2024-07-31,2024-08-17
OPP-0004828,ACC-007417,CO-0004499,Commercial,renewal,AM,REP-00044,True,,Commit,21890.61,23959.13,0.0863,,2024-07-31,2024-10-01
OPP-0004829,ACC-000013,CO-0026591,Enterprise,new_business,AE,REP-00055,True,,Commit,158122.58,179791.43,0.1205,pass,2024-08-01,2025-01-09
OPP-0004830,ACC-003037,CO-0079188,SMB,new_business,system,,True,,Commit,2413.2,2463.68,0.0205,,2024-08-01,2024-08-01
OPP-0004831,ACC-005437,CO-0033306,SMB,new_business,system,,True,,Commit,1172.41,1198.19,0.0215,,2024-08-01,2024-08-01
OPP-0004832,ACC-000179,CO-0000024,Commercial,renewal,AM,REP-00044,True,,Commit,16567.67,19615.84,0.1554,,2024-08-02,2024-09-06
OPP-0004833,ACC-000303,CO-0025126,Commercial,new_business,ISR,REP-00056,True,,Commit,15000.0,15954.91,0.0599,,2024-08-02,2024-08-24
OPP-0004834,ACC-000505,CO-0060291,SMB,new_business,system,,True,,Commit,1495.0,1498.96,0.0026,,2024-08-02,2024-08-02
OPP-0004835,ACC-001423,CO-0068238,SMB,new_business,system,,True,,Commit,571.53,598.24,0.0446,,2024-08-02,2024-08-02
OPP-0004836,ACC-002382,CO-0015084,SMB,new_business,system,,True,,Commit,1704.25,1765.85,0.0349,,2024-08-02,2024-08-02
OPP-0004837,ACC-004906,CO-0095198,SMB,new_business,system,,True,,Commit,8770.53,9062.82,0.0323,,2024-08-02,2024-08-02
OPP-0004838,ACC-007555,CO-0028971,SMB,new_business,system,,True,,Commit,6255.97,6525.01,0.0412,,2024-08-02,2024-08-02
OPP-0004839,ACC-000253,CO-0006274,Commercial,renewal,AM,REP-00005,True,,Commit,31596.47,38790.68,0.1855,,2024-08-03,2024-10-27
OPP-0004840,ACC-002519,CO-0058944,SMB,new_business,system,,True,,Commit,1196.56,1224.32,0.0227,,2024-08-03,2024-08-03
OPP-0004841,ACC-003147,CO-0098226,SMB,new_business,system,,True,,Commit,4378.02,4605.76,0.0494,,2024-08-03,2024-08-03
OPP-0004842,ACC-005275,CO-0082053,SMB,new_business,system,,True,,Commit,8748.22,8760.47,0.0014,,2024-08-03,2024-08-03
OPP-0004843,ACC-002592,CO-0116632,Commercial,expansion,AM,REP-00018,True,,Commit,15000.0,17394.79,0.1377,,2024-08-04,2024-09-01
OPP-0004844,ACC-004629,CO-0027049,Commercial,expansion,AM,REP-00018,True,,Commit,15000.0,18485.73,0.1886,,2024-08-04,2024-09-01
OPP-0004845,ACC-000428,CO-0037592,Commercial,expansion,AM,REP-00005,True,,Commit,15896.57,17340.84,0.0833,,2024-08-04,2024-09-07
OPP-0004846,ACC-002071,CO-0027088,SMB,new_business,system,,True,,Commit,2782.09,2906.86,0.0429,,2024-08-04,2024-08-04
OPP-0004847,ACC-002570,CO-0074033,SMB,new_business,system,,True,,Commit,1607.07,1632.96,0.0159,,2024-08-04,2024-08-04
OPP-0004848,ACC-003234,CO-0038405,SMB,new_business,system,,True,,Commit,2663.72,2745.8,0.0299,,2024-08-04,2024-08-04
OPP-0004849,ACC-004937,CO-0028247,SMB,new_business,system,,True,,Commit,3645.07,3753.37,0.0289,,2024-08-04,2024-08-04
OPP-0004850,ACC-005821,CO-0103438,SMB,new_business,system,,True,,Commit,1088.48,1114.69,0.0235,,2024-08-04,2024-08-04
OPP-0004851,ACC-005965,CO-0024674,SMB,new_business,system,,True,,Commit,570.53,576.69,0.0107,,2024-08-04,2024-08-04
OPP-0004852,ACC-006029,CO-0008240,SMB,new_business,system,,True,,Commit,504.22,512.12,0.0154,,2024-08-04,2024-08-04
OPP-0004853,ACC-006924,CO-0083214,SMB,new_business,system,,True,,Commit,2564.56,2649.9,0.0322,,2024-08-04,2024-08-04
OPP-0004854,ACC-000408,CO-0060506,Commercial,expansion,AM,REP-00018,True,,Commit,15000.0,17655.9,0.1504,,2024-08-05,2024-09-19
OPP-0004855,ACC-000018,CO-0059368,Enterprise,new_business,AE,REP-00046,True,,Commit,165399.64,190739.46,0.1329,pass,2024-08-05,2024-11-17
OPP-0004856,ACC-001007,CO-0050907,SMB,new_business,system,,True,,Commit,1611.36,1650.66,0.0238,,2024-08-05,2024-08-05
OPP-0004857,ACC-001567,CO-0056059,SMB,new_business,system,,True,,Commit,1505.7,1543.21,0.0243,,2024-08-05,2024-08-05
OPP-0004858,ACC-002119,CO-0104791,SMB,new_business,system,,True,,Commit,3640.2,3812.9,0.0453,,2024-08-05,2024-08-05
OPP-0004859,ACC-007368,CO-0102859,SMB,new_business,system,,True,,Commit,1859.88,1887.98,0.0149,,2024-08-05,2024-08-05
OPP-0004860,ACC-007634,CO-0083604,SMB,new_business,system,,True,,Commit,1162.33,1212.07,0.041,,2024-08-05,2024-08-05
OPP-0004861,ACC-006757,CO-0014344,Commercial,expansion,AM,REP-00005,True,,Commit,18650.1,22705.09,0.1786,,2024-08-06,2024-09-01
OPP-0004862,,CO-0026639,Commercial,new_business,ISR,REP-00002,False,price,Omitted,24551.76,28015.87,0.1236,,2024-08-06,2024-09-19
OPP-0004863,,CO-0038205,Commercial,new_business,ISR,REP-00049,False,price,Omitted,36497.47,41788.79,0.1266,,2024-08-06,2024-09-13
OPP-0004864,ACC-000449,CO-0014293,Commercial,expansion,AM,REP-00044,True,,Commit,51823.06,60392.69,0.1419,,2024-08-06,2024-10-25
OPP-0004865,ACC-007382,CO-0047500,Commercial,renewal,AM,REP-00005,True,,Commit,20139.55,22123.07,0.0897,,2024-08-06,2024-11-01
OPP-0004866,ACC-000510,CO-0057083,SMB,new_business,system,,True,,Commit,1476.16,1490.47,0.0096,,2024-08-06,2024-08-06
OPP-0004867,ACC-004598,CO-0120470,SMB,new_business,system,,True,,Commit,2637.77,2735.2,0.0356,,2024-08-06,2024-08-06
OPP-0004868,ACC-004894,CO-0075688,SMB,new_business,system,,True,,Commit,1665.87,1731.26,0.0378,,2024-08-06,2024-08-06
OPP-0004869,ACC-005494,CO-0069080,SMB,new_business,system,,True,,Commit,2801.18,2836.01,0.0123,,2024-08-06,2024-08-06
OPP-0004870,ACC-006039,CO-0098106,SMB,new_business,system,,True,,Commit,2923.74,3008.77,0.0283,,2024-08-06,2024-08-06
OPP-0004871,ACC-006062,CO-0067865,SMB,new_business,system,,True,,Commit,1924.44,1992.88,0.0343,,2024-08-06,2024-08-06
OPP-0004872,ACC-007637,CO-0021903,SMB,new_business,system,,True,,Commit,2062.41,2078.76,0.0079,,2024-08-06,2024-08-06
OPP-0004873,ACC-006193,CO-0034537,Commercial,expansion,AM,REP-00005,True,,Commit,15000.0,18515.75,0.1899,,2024-08-07,2024-09-01
OPP-0004874,,CO-0024480,Commercial,new_business,ISR,REP-00016,False,no_decision,Best Case,51487.95,55709.07,0.0758,,2024-08-07,2024-09-11
OPP-0004875,,CO-0056087,Commercial,new_business,ISR,REP-00047,False,price,Best Case,30793.6,32470.38,0.0516,,2024-08-07,2024-09-08
OPP-0004876,ACC-000175,CO-0051768,Commercial,renewal,AM,REP-00018,True,,Commit,18312.41,21854.44,0.1621,,2024-08-07,2024-09-09
OPP-0004877,ACC-004504,CO-0075928,SMB,new_business,system,,True,,Commit,1488.1,1549.9,0.0399,,2024-08-07,2024-08-07
OPP-0004878,ACC-001904,CO-0049705,Commercial,expansion,AM,REP-00044,True,,Commit,19719.43,21358.51,0.0767,,2024-08-08,2024-09-01
OPP-0004879,ACC-002281,CO-0044401,SMB,new_business,system,,True,,Commit,705.65,715.15,0.0133,,2024-08-08,2024-08-08
OPP-0004880,ACC-003976,CO-0022957,SMB,new_business,system,,True,,Commit,1153.81,1183.97,0.0255,,2024-08-08,2024-08-08
OPP-0004881,ACC-004320,CO-0097450,SMB,new_business,system,,True,,Commit,2326.51,2425.82,0.0409,,2024-08-08,2024-08-08
OPP-0004882,ACC-004562,CO-0048525,SMB,new_business,system,,True,,Commit,1155.71,1188.73,0.0278,,2024-08-08,2024-08-08
OPP-0004883,ACC-004836,CO-0050234,SMB,new_business,system,,True,,Commit,678.06,684.14,0.0089,,2024-08-08,2024-08-08
OPP-0004884,ACC-005072,CO-0013570,SMB,new_business,system,,True,,Commit,741.44,759.7,0.024,,2024-08-08,2024-08-08
OPP-0004885,ACC-006609,CO-0069404,SMB,new_business,system,,True,,Commit,1577.6,1643.07,0.0398,,2024-08-08,2024-08-08
OPP-0004886,ACC-006925,CO-0058812,SMB,new_business,system,,True,,Commit,3108.52,3166.64,0.0184,,2024-08-08,2024-08-08
OPP-0004887,ACC-007147,CO-0020509,SMB,new_business,system,,True,,Commit,1096.52,1141.18,0.0391,,2024-08-08,2024-08-08
OPP-0004888,,CO-0090970,Enterprise,new_business,AE,REP-00046,False,other,Best Case,107825.86,137725.41,0.2171,fail,2024-08-09,2025-01-05
OPP-0004889,ACC-000436,CO-0075153,Commercial,new_business,ISR,REP-00001,True,,Commit,15000.0,18506.34,0.1895,,2024-08-09,2024-08-23
OPP-0004890,ACC-001267,CO-0081236,SMB,new_business,system,,True,,Commit,550.79,571.34,0.036,,2024-08-09,2024-08-09
OPP-0004891,ACC-002058,CO-0099251,SMB,new_business,system,,True,,Commit,1140.45,1158.44,0.0155,,2024-08-09,2024-08-09
OPP-0004892,ACC-006590,CO-0070675,SMB,new_business,system,,True,,Commit,1019.75,1023.72,0.0039,,2024-08-09,2024-08-09
OPP-0004893,ACC-001485,CO-0112962,SMB,new_business,system,,True,,Commit,1579.27,1653.23,0.0447,,2024-08-10,2024-08-10
OPP-0004894,ACC-002310,CO-0114027,SMB,new_business,system,,True,,Commit,862.49,869.12,0.0076,,2024-08-10,2024-08-10
OPP-0004895,ACC-002391,CO-0027267,SMB,new_business,system,,True,,Commit,3742.01,3766.08,0.0064,,2024-08-10,2024-08-10
OPP-0004896,,CO-0074356,Enterprise,new_business,AE,REP-00039,False,no_decision,Pipeline,401848.37,491844.55,0.183,pass,2024-08-11,2024-12-21
OPP-0004897,ACC-000176,CO-0056988,Commercial,new_business,ISR,REP-00038,True,,Commit,17111.63,18301.03,0.065,,2024-08-11,2024-09-20
OPP-0004898,ACC-001015,CO-0025487,SMB,new_business,system,,True,,Commit,1066.21,1075.71,0.0088,,2024-08-11,2024-08-11
OPP-0004899,ACC-001435,CO-0062256,SMB,new_business,system,,True,,Commit,3903.61,4011.86,0.027,,2024-08-11,2024-08-11
OPP-0004900,ACC-004549,CO-0107406,SMB,new_business,system,,True,,Commit,1295.71,1327.3,0.0238,,2024-08-11,2024-08-11
OPP-0004901,ACC-005332,CO-0101683,SMB,new_business,system,,True,,Commit,1946.33,2007.73,0.0306,,2024-08-11,2024-08-11
OPP-0004902,ACC-005743,CO-0115412,SMB,new_business,system,,True,,Commit,400.05,417.51,0.0418,,2024-08-11,2024-08-11
OPP-0004903,ACC-006885,CO-0043463,SMB,new_business,system,,True,,Commit,2135.15,2170.64,0.0164,,2024-08-11,2024-08-11
OPP-0004904,,CO-0005159,Commercial,new_business,ISR,REP-00010,False,no_decision,Omitted,15000.0,16048.35,0.0653,,2024-08-12,2024-09-19
OPP-0004905,ACC-000520,CO-0003435,SMB,new_business,system,,True,,Commit,690.07,707.55,0.0247,,2024-08-12,2024-08-12
OPP-0004906,ACC-000934,CO-0101132,SMB,new_business,system,,True,,Commit,1209.62,1213.72,0.0034,,2024-08-12,2024-08-12
OPP-0004907,ACC-003648,CO-0002571,SMB,new_business,system,,True,,Commit,1322.5,1338.46,0.0119,,2024-08-12,2024-08-12
OPP-0004908,ACC-005074,CO-0056560,SMB,new_business,system,,True,,Commit,1581.4,1597.46,0.0101,,2024-08-12,2024-08-12
OPP-0004909,ACC-006352,CO-0111877,SMB,new_business,system,,True,,Commit,2023.47,2056.91,0.0163,,2024-08-12,2024-08-12
OPP-0004910,ACC-001295,CO-0049143,SMB,new_business,system,,True,,Commit,1998.81,2052.86,0.0263,,2024-08-13,2024-08-13
OPP-0004911,ACC-002468,CO-0000697,SMB,new_business,system,,True,,Commit,697.34,727.22,0.0411,,2024-08-13,2024-08-13
OPP-0004912,ACC-004166,CO-0116637,SMB,new_business,system,,True,,Commit,2043.08,2082.1,0.0187,,2024-08-13,2024-08-13
OPP-0004913,ACC-004689,CO-0099833,SMB,new_business,system,,True,,Commit,2786.26,2839.46,0.0187,,2024-08-13,2024-08-13
OPP-0004914,ACC-006654,CO-0018575,SMB,new_business,system,,True,,Commit,1947.62,1970.03,0.0114,,2024-08-13,2024-08-13
OPP-0004915,ACC-007438,CO-0042448,SMB,new_business,system,,True,,Commit,1328.64,1370.64,0.0306,,2024-08-13,2024-08-13
OPP-0004916,ACC-007497,CO-0105021,Commercial,expansion,AM,REP-00018,True,,Commit,15000.0,18711.39,0.1983,,2024-08-14,2024-09-01
OPP-0004917,ACC-000198,CO-0037154,Commercial,renewal,AM,REP-00044,True,,Commit,15000.0,18089.2,0.1708,,2024-08-14,2024-11-06
OPP-0004918,ACC-001124,CO-0014328,SMB,new_business,system,,True,,Commit,1833.79,1917.19,0.0435,,2024-08-14,2024-08-14
OPP-0004919,ACC-006853,CO-0082743,SMB,new_business,system,,True,,Commit,1143.94,1167.88,0.0205,,2024-08-14,2024-08-14
OPP-0004920,ACC-002336,CO-0104630,Enterprise,expansion,AM,REP-00003,True,,Commit,211769.15,299076.45,0.2919,,2024-08-15,2024-09-01
OPP-0004921,,CO-0056500,Commercial,new_business,ISR,REP-00008,False,other,Pipeline,17168.05,20428.74,0.1596,,2024-08-15,2024-09-12
OPP-0004922,,CO-0089067,Commercial,new_business,ISR,REP-00014,False,competitive,Pipeline,25360.17,29117.73,0.129,,2024-08-15,2024-09-03
OPP-0004923,ACC-000200,CO-0057289,Commercial,renewal,AM,REP-00044,True,,Commit,15000.0,18102.13,0.1714,,2024-08-15,2024-10-05
OPP-0004924,ACC-004265,CO-0011968,SMB,new_business,system,,True,,Commit,915.62,962.42,0.0486,,2024-08-15,2024-08-15
OPP-0004925,ACC-006525,CO-0118704,SMB,new_business,system,,True,,Commit,1851.21,1927.67,0.0397,,2024-08-15,2024-08-15
OPP-0004926,ACC-000639,CO-0087730,SMB,new_business,system,,True,,Commit,960.42,1006.52,0.0458,,2024-08-16,2024-08-16
OPP-0004927,ACC-003786,CO-0076985,SMB,new_business,system,,True,,Commit,1603.7,1657.48,0.0324,,2024-08-16,2024-08-16
OPP-0004928,ACC-004403,CO-0005019,SMB,new_business,system,,True,,Commit,3643.67,3823.65,0.0471,,2024-08-16,2024-08-16
OPP-0004929,ACC-002921,CO-0107574,Commercial,expansion,AM,REP-00044,True,,Commit,15000.0,15940.56,0.059,,2024-08-17,2024-09-01
OPP-0004930,ACC-003410,CO-0009571,Commercial,expansion,AM,REP-00005,True,,Commit,16683.04,17982.58,0.0723,,2024-08-17,2024-09-01
OPP-0004931,ACC-006206,CO-0095014,Commercial,expansion,AM,REP-00018,True,,Commit,19043.23,20585.65,0.0749,,2024-08-17,2024-09-01
OPP-0004932,,CO-0008745,Enterprise,new_business,AE,REP-00046,False,no_decision,Best Case,267093.92,321686.0,0.1697,fail,2024-08-17,2025-01-28
OPP-0004933,ACC-000258,CO-0117762,Commercial,new_business,ISR,REP-00049,True,,Commit,16485.77,17414.84,0.0533,,2024-08-17,2024-09-21
OPP-0004934,ACC-000503,CO-0119959,SMB,new_business,system,,True,,Commit,2753.42,2841.03,0.0308,,2024-08-17,2024-08-17
OPP-0004935,ACC-002198,CO-0036993,SMB,new_business,system,,True,,Commit,1033.97,1082.58,0.0449,,2024-08-17,2024-08-17
OPP-0004936,ACC-006900,CO-0055628,SMB,new_business,system,,True,,Commit,3278.14,3350.22,0.0215,,2024-08-17,2024-08-17
OPP-0004937,ACC-000842,CO-0001433,SMB,new_business,system,,True,,Commit,2632.39,2640.01,0.0029,,2024-08-18,2024-08-18
OPP-0004938,ACC-001799,CO-0092154,SMB,new_business,system,,True,,Commit,2628.42,2697.08,0.0255,,2024-08-18,2024-08-18
OPP-0004939,ACC-002572,CO-0113503,SMB,new_business,system,,True,,Commit,1449.09,1472.67,0.016,,2024-08-18,2024-08-18
OPP-0004940,ACC-004069,CO-0009465,SMB,new_business,system,,True,,Commit,4572.04,4623.62,0.0112,,2024-08-18,2024-08-18
OPP-0004941,ACC-006010,CO-0002283,SMB,new_business,system,,True,,Commit,671.72,684.69,0.0189,,2024-08-18,2024-08-18
OPP-0004942,ACC-006270,CO-0066765,SMB,new_business,system,,True,,Commit,1968.11,2067.22,0.0479,,2024-08-18,2024-08-18
OPP-0004943,ACC-006811,CO-0098292,SMB,new_business,system,,True,,Commit,571.56,596.01,0.041,,2024-08-18,2024-08-18
OPP-0004944,ACC-007684,CO-0058461,SMB,new_business,system,,True,,Commit,1812.61,1866.92,0.0291,,2024-08-18,2024-08-18
OPP-0004945,ACC-000576,CO-0056089,Commercial,expansion,AM,REP-00044,True,,Commit,19383.64,21166.49,0.0842,,2024-08-19,2024-10-01
OPP-0004946,ACC-006843,CO-0024678,Commercial,renewal,AM,REP-00044,True,,Commit,32606.03,36113.13,0.0971,,2024-08-19,2024-10-01
OPP-0004947,ACC-000447,CO-0058981,Commercial,new_business,ISR,REP-00007,True,,Commit,15000.0,16473.87,0.0895,,2024-08-19,2024-09-09
OPP-0004948,ACC-004040,CO-0042356,SMB,new_business,system,,True,,Commit,2719.32,2752.55,0.0121,,2024-08-19,2024-08-19
OPP-0004949,ACC-005277,CO-0057739,SMB,new_business,system,,True,,Commit,1227.64,1274.49,0.0368,,2024-08-19,2024-08-19
