account_id,month,segment,actions_consumed,active_workflows
ACC-003218,2025-05-01,SMB,14624,19
ACC-003218,2025-06-01,SMB,14578,19
ACC-003218,2025-07-01,SMB,15228,20
ACC-003218,2025-08-01,Commercial,18065,21
ACC-003218,2025-09-01,Commercial,49332,35
ACC-003218,2025-10-01,Commercial,119961,55
ACC-003218,2025-11-01,Enterprise,410704,101
ACC-003218,2025-12-01,Enterprise,418755,102
ACC-003219,2024-06-01,SMB,453,3
ACC-003219,2024-07-01,SMB,3545,9
ACC-003219,2024-08-01,SMB,4213,10
ACC-003219,2024-09-01,SMB,2455,8
ACC-003219,2024-10-01,SMB,1459,6
ACC-003219,2024-11-01,SMB,1940,7
ACC-003219,2024-12-01,SMB,855,5
ACC-003219,2025-01-01,SMB,763,4
ACC-003220,2023-06-01,SMB,895,5
ACC-003220,2023-07-01,SMB,9561,15
ACC-003220,2023-08-01,SMB,8759,15
ACC-003220,2023-09-01,SMB,9638,16
ACC-003220,2023-10-01,SMB,11665,17
ACC-003220,2023-11-01,SMB,9550,15
ACC-003220,2023-12-01,SMB,9844,16
ACC-003220,2024-01-01,SMB,11010,17
ACC-003220,2024-02-01,SMB,8994,15
ACC-003220,2024-03-01,SMB,11388,17
ACC-003220,2024-04-01,SMB,11041,17
ACC-003220,2024-05-01,SMB,11265,17
ACC-003220,2024-06-01,SMB,10202,16
ACC-003220,2024-07-01,SMB,10642,16
ACC-003220,2024-08-01,SMB,11085,17
ACC-003220,2024-09-01,SMB,10449,16
ACC-003220,2024-10-01,SMB,12312,18
ACC-003220,2024-11-01,SMB,11843,17
ACC-003220,2024-12-01,SMB,9252,15
ACC-003220,2025-01-01,SMB,14149,19
ACC-003220,2025-02-01,SMB,12727,18
ACC-003220,2025-03-01,SMB,11808,17
ACC-003220,2025-04-01,SMB,11810,17
ACC-003220,2025-05-01,SMB,14696,19
ACC-003220,2025-06-01,SMB,13395,18
ACC-003220,2025-07-01,SMB,12049,17
ACC-003220,2025-08-01,SMB,12849,18
ACC-003220,2025-09-01,SMB,11976,17
ACC-003220,2025-10-01,SMB,17957,21
ACC-003220,2025-11-01,SMB,13811,19
ACC-003220,2025-12-01,SMB,13360,18
ACC-003221,2025-01-01,SMB,534,4
ACC-003221,2025-02-01,SMB,5551,12
ACC-003221,2025-03-01,SMB,5094,11
ACC-003221,2025-04-01,SMB,4547,11
ACC-003221,2025-05-01,SMB,4921,11
ACC-003221,2025-06-01,SMB,4367,10
ACC-003221,2025-07-01,SMB,5302,12
ACC-003221,2025-08-01,SMB,5674,12
ACC-003221,2025-09-01,SMB,5481,12
ACC-003221,2025-10-01,SMB,5384,12
ACC-003221,2025-11-01,SMB,5909,12
ACC-003221,2025-12-01,SMB,5245,11
ACC-003222,2022-03-01,SMB,84,1
ACC-003222,2022-04-01,SMB,755,4
ACC-003222,2022-05-01,SMB,497,4
ACC-003222,2022-06-01,SMB,477,3
ACC-003223,2024-02-01,SMB,554,4
ACC-003223,2024-03-01,SMB,4586,11
ACC-003223,2024-04-01,SMB,4816,11
ACC-003223,2024-05-01,SMB,5594,12
ACC-003223,2024-06-01,SMB,4558,11
ACC-003223,2024-07-01,SMB,5549,12
ACC-003223,2024-08-01,SMB,5048,11
ACC-003223,2024-09-01,SMB,5372,12
ACC-003223,2024-10-01,SMB,5584,12
ACC-003223,2024-11-01,SMB,5097,11
ACC-003223,2024-12-01,SMB,5178,11
ACC-003223,2025-01-01,SMB,6399,13
ACC-003223,2025-02-01,SMB,5855,12
ACC-003223,2025-03-01,SMB,6567,13
ACC-003223,2025-04-01,SMB,5219,11
ACC-003223,2025-05-01,SMB,2624,8
ACC-003223,2025-06-01,SMB,2461,8
ACC-003223,2025-07-01,SMB,1785,7
ACC-003223,2025-08-01,SMB,1152,5
ACC-003223,2025-09-01,SMB,1184,5
ACC-003224,2023-01-01,SMB,219,2
ACC-003224,2023-02-01,SMB,2665,8
ACC-003224,2023-03-01,SMB,2504,8
ACC-003224,2023-04-01,SMB,2590,8
ACC-003224,2023-05-01,SMB,2499,8
ACC-003224,2023-06-01,SMB,2775,8
ACC-003224,2023-07-01,SMB,2428,8
ACC-003224,2023-08-01,SMB,2727,8
ACC-003224,2023-09-01,SMB,2972,9
ACC-003224,2023-10-01,SMB,2816,8
ACC-003224,2023-11-01,SMB,2564,8
ACC-003224,2023-12-01,SMB,2368,8
ACC-003224,2024-01-01,SMB,3484,9
ACC-003224,2024-02-01,SMB,3248,9
ACC-003224,2024-03-01,SMB,3011,9
ACC-003224,2024-04-01,SMB,3156,9
ACC-003224,2024-05-01,SMB,3179,9
ACC-003224,2024-06-01,SMB,2405,8
ACC-003224,2024-07-01,SMB,2485,8
ACC-003224,2024-08-01,SMB,3259,9
ACC-003224,2024-09-01,SMB,2840,8
ACC-003224,2024-10-01,SMB,3222,9
ACC-003224,2024-11-01,SMB,3448,9
ACC-003224,2024-12-01,SMB,2960,9
ACC-003224,2025-01-01,SMB,3577,9
ACC-003224,2025-02-01,SMB,3020,9
ACC-003224,2025-03-01,SMB,3247,9
ACC-003224,2025-04-01,SMB,3524,9
ACC-003224,2025-05-01,SMB,3535,9
ACC-003224,2025-06-01,SMB,2875,8
ACC-003224,2025-07-01,SMB,3263,9
ACC-003224,2025-08-01,SMB,3312,9
ACC-003224,2025-09-01,SMB,3756,10
ACC-003224,2025-10-01,SMB,3394,9
ACC-003224,2025-11-01,SMB,3465,9
ACC-003225,2021-02-01,SMB,714,4
ACC-003225,2021-03-01,SMB,7618,14
ACC-003225,2021-04-01,SMB,7313,14
ACC-003225,2021-05-01,SMB,6946,13
ACC-003225,2021-06-01,SMB,9286,15
ACC-003225,2021-07-01,SMB,7070,13
ACC-003225,2021-08-01,SMB,7086,13
ACC-003225,2021-09-01,SMB,7855,14
ACC-003225,2021-10-01,SMB,8526,15
ACC-003225,2021-11-01,SMB,7209,13
ACC-003225,2021-12-01,SMB,6732,13
ACC-003225,2022-01-01,SMB,7708,14
ACC-003225,2022-02-01,SMB,8652,15
ACC-003225,2022-03-01,SMB,8398,14
ACC-003225,2022-04-01,SMB,9130,15
ACC-003225,2022-05-01,SMB,8616,15
ACC-003225,2022-06-01,SMB,8729,15
ACC-003225,2022-07-01,SMB,8258,14
ACC-003225,2022-08-01,SMB,9150,15
ACC-003225,2022-09-01,SMB,9246,15
ACC-003225,2022-10-01,SMB,7984,14
ACC-003225,2022-11-01,SMB,9279,15
ACC-003225,2022-12-01,SMB,7541,14
ACC-003225,2023-01-01,SMB,10618,16
ACC-003225,2023-02-01,SMB,8259,14
ACC-003225,2023-03-01,SMB,9574,15
ACC-003225,2023-04-01,SMB,10353,16
ACC-003225,2023-05-01,SMB,8420,15
ACC-003225,2023-06-01,SMB,9563,15
ACC-003225,2023-07-01,SMB,8523,15
ACC-003225,2023-08-01,SMB,9231,15
ACC-003225,2023-09-01,SMB,10332,16
ACC-003225,2023-10-01,SMB,10283,16
ACC-003225,2023-11-01,SMB,8167,14
ACC-003225,2023-12-01,SMB,9118,15
ACC-003225,2024-01-01,SMB,11246,17
ACC-003225,2024-02-01,SMB,10684,16
ACC-003225,2024-03-01,SMB,10732,16
ACC-003225,2024-04-01,SMB,10013,16
ACC-003225,2024-05-01,SMB,10051,16
ACC-003225,2024-06-01,SMB,11291,17
ACC-003225,2024-07-01,SMB,11383,17
ACC-003225,2024-08-01,SMB,9315,15
ACC-003225,2024-09-01,SMB,10187,16
ACC-003225,2024-10-01,SMB,10215,16
ACC-003225,2024-11-01,SMB,11786,17
ACC-003225,2024-12-01,SMB,10084,16
ACC-003225,2025-01-01,SMB,13300,18
ACC-003225,2025-02-01,SMB,10392,16
ACC-003225,2025-03-01,SMB,11506,17
ACC-003225,2025-04-01,SMB,12314,18
ACC-003225,2025-05-01,SMB,9782,16
ACC-003225,2025-06-01,SMB,11887,17
ACC-003225,2025-07-01,SMB,14195,19
ACC-003225,2025-08-01,SMB,10234,16
ACC-003225,2025-09-01,SMB,11304,17
ACC-003225,2025-10-01,SMB,13596,18
ACC-003225,2025-11-01,SMB,11823,17
ACC-003225,2025-12-01,SMB,10583,16
ACC-003226,2025-05-01,SMB,444,3
ACC-003226,2025-06-01,SMB,3918,10
ACC-003226,2025-07-01,SMB,3914,10
ACC-003226,2025-08-01,SMB,3830,10
ACC-003226,2025-09-01,SMB,4140,10
ACC-003226,2025-10-01,SMB,5118,11
ACC-003226,2025-11-01,SMB,4957,11
ACC-003226,2025-12-01,SMB,3662,10
ACC-003227,2024-12-01,SMB,616,4
ACC-003227,2025-01-01,SMB,6986,13
ACC-003227,2025-02-01,SMB,7768,14
ACC-003227,2025-03-01,SMB,3953,10
ACC-003227,2025-04-01,SMB,3503,9
ACC-003227,2025-05-01,SMB,2403,8
ACC-003227,2025-06-01,SMB,1602,6
ACC-003227,2025-07-01,SMB,323,3
ACC-003228,2024-03-01,SMB,378,3
ACC-003228,2024-04-01,SMB,3183,9
ACC-003228,2024-05-01,SMB,4203,10
ACC-003228,2024-06-01,SMB,3734,10
ACC-003228,2024-07-01,SMB,3749,10
ACC-003228,2024-08-01,SMB,3958,10
ACC-003228,2024-09-01,SMB,4339,10
ACC-003228,2024-10-01,SMB,3796,10
ACC-003228,2024-11-01,SMB,3877,10
ACC-003228,2024-12-01,SMB,2830,8
ACC-003228,2025-01-01,SMB,4254,10
ACC-003228,2025-02-01,SMB,3749,10
ACC-003228,2025-03-01,SMB,3974,10
ACC-003228,2025-04-01,SMB,4307,10
ACC-003228,2025-05-01,SMB,3969,10
ACC-003228,2025-06-01,SMB,4175,10
ACC-003228,2025-07-01,SMB,4255,10
ACC-003228,2025-08-01,SMB,4342,10
ACC-003228,2025-09-01,SMB,4803,11
ACC-003228,2025-10-01,SMB,4373,10
ACC-003228,2025-11-01,SMB,4205,10
ACC-003228,2025-12-01,SMB,3860,10
ACC-003229,2024-03-01,SMB,646,4
ACC-003229,2024-04-01,SMB,6548,13
ACC-003229,2024-05-01,SMB,6773,13
ACC-003229,2024-06-01,SMB,6018,12
ACC-003229,2024-07-01,SMB,4833,11
ACC-003229,2024-08-01,SMB,5547,12
ACC-003229,2024-09-01,SMB,6830,13
ACC-003229,2024-10-01,SMB,7034,13
ACC-003229,2024-11-01,SMB,6360,13
ACC-003229,2024-12-01,SMB,6063,12
ACC-003229,2025-01-01,SMB,6808,13
ACC-003229,2025-02-01,SMB,7102,13
ACC-003229,2025-03-01,SMB,6643,13
ACC-003229,2025-04-01,SMB,6825,13
ACC-003229,2025-05-01,SMB,6694,13
ACC-003229,2025-06-01,SMB,6901,13
ACC-003229,2025-07-01,SMB,5855,12
ACC-003229,2025-08-01,SMB,7452,14
ACC-003229,2025-09-01,SMB,7177,13
ACC-003229,2025-10-01,SMB,7768,14
ACC-003229,2025-11-01,SMB,6697,13
ACC-003229,2025-12-01,SMB,5832,12
ACC-003230,2021-03-01,SMB,439,3
ACC-003230,2021-04-01,SMB,3603,9
ACC-003230,2021-05-01,SMB,3835,10
ACC-003230,2021-06-01,SMB,4111,10
ACC-003230,2021-07-01,SMB,3002,9
ACC-003230,2021-08-01,SMB,3820,10
ACC-003230,2021-09-01,SMB,4345,10
ACC-003230,2021-10-01,SMB,3912,10
ACC-003230,2021-11-01,SMB,3543,9
ACC-003230,2021-12-01,SMB,2491,8
ACC-003230,2022-01-01,SMB,1695,7
ACC-003230,2022-02-01,SMB,1718,7
ACC-003230,2022-03-01,SMB,757,4
ACC-003230,2022-04-01,SMB,452,3
ACC-003231,2025-12-01,SMB,382,3
ACC-003232,2024-12-01,SMB,721,4
ACC-003232,2025-01-01,SMB,10139,16
ACC-003232,2025-02-01,SMB,7938,14
ACC-003232,2025-03-01,SMB,9047,15
ACC-003232,2025-04-01,SMB,10306,16
ACC-003232,2025-05-01,SMB,10348,16
ACC-003232,2025-06-01,SMB,8260,14
ACC-003232,2025-07-01,SMB,8285,14
ACC-003232,2025-08-01,SMB,8090,14
ACC-003232,2025-09-01,SMB,10084,16
ACC-003232,2025-10-01,SMB,10523,16
ACC-003232,2025-11-01,SMB,8654,15
ACC-003232,2025-12-01,SMB,9310,15
ACC-003233,2020-06-01,SMB,457,3
ACC-003233,2020-07-01,SMB,4358,10
ACC-003233,2020-08-01,SMB,4491,11
ACC-003233,2020-09-01,SMB,5318,12
ACC-003233,2020-10-01,SMB,6255,13
ACC-003233,2020-11-01,SMB,5434,12
ACC-003233,2020-12-01,SMB,4094,10
ACC-003233,2021-01-01,SMB,5254,11
ACC-003233,2021-02-01,SMB,6063,12
ACC-003233,2021-03-01,SMB,5803,12
ACC-003233,2021-04-01,SMB,5775,12
ACC-003233,2021-05-01,SMB,5676,12
ACC-003233,2021-06-01,SMB,5038,11
ACC-003233,2021-07-01,SMB,5564,12
ACC-003233,2021-08-01,SMB,5072,11
ACC-003233,2021-09-01,SMB,5578,12
ACC-003233,2021-10-01,SMB,6500,13
ACC-003233,2021-11-01,SMB,6477,13
ACC-003233,2021-12-01,SMB,5030,11
ACC-003233,2022-01-01,SMB,7335,14
ACC-003233,2022-02-01,SMB,7294,14
ACC-003233,2022-03-01,SMB,6977,13
ACC-003233,2022-04-01,SMB,6505,13
ACC-003233,2022-05-01,SMB,6712,13
ACC-003233,2022-06-01,SMB,6409,13
ACC-003233,2022-07-01,SMB,6633,13
ACC-003233,2022-08-01,SMB,6322,13
ACC-003233,2022-09-01,SMB,6543,13
ACC-003233,2022-10-01,SMB,5162,11
ACC-003233,2022-11-01,SMB,3620,10
ACC-003233,2022-12-01,SMB,2141,7
ACC-003233,2023-01-01,SMB,1857,7
ACC-003233,2023-02-01,SMB,1337,6
ACC-003234,2024-08-01,SMB,680,4
ACC-003234,2024-09-01,SMB,8140,14
ACC-003234,2024-10-01,SMB,9735,16
ACC-003234,2024-11-01,SMB,6482,13
ACC-003234,2024-12-01,SMB,6631,13
ACC-003234,2025-01-01,SMB,6767,13
ACC-003234,2025-02-01,SMB,8082,14
ACC-003234,2025-03-01,SMB,8003,14
ACC-003234,2025-04-01,SMB,8466,15
ACC-003234,2025-05-01,SMB,7058,13
ACC-003234,2025-06-01,SMB,7290,14
ACC-003234,2025-07-01,SMB,6303,13
ACC-003234,2025-08-01,SMB,7959,14
ACC-003234,2025-09-01,SMB,8021,14
ACC-003234,2025-10-01,SMB,8554,15
ACC-003234,2025-11-01,SMB,10083,16
ACC-003234,2025-12-01,SMB,7306,14
ACC-003235,2025-04-01,SMB,425,3
ACC-003235,2025-05-01,SMB,3516,9
ACC-003235,2025-06-01,SMB,3556,9
ACC-003235,2025-07-01,SMB,3614,10
ACC-003235,2025-08-01,SMB,3514,9
ACC-003235,2025-09-01,SMB,3832,10
ACC-003235,2025-10-01,SMB,3621,10
ACC-003235,2025-11-01,SMB,4020,10
ACC-003235,2025-12-01,SMB,2838,8
ACC-003236,2021-05-01,SMB,594,4
ACC-003236,2021-06-01,SMB,5827,12
ACC-003236,2021-07-01,SMB,28693,27
ACC-003236,2021-08-01,SMB,37476,31
ACC-003236,2021-09-01,Commercial,44278,33
ACC-003236,2021-10-01,Commercial,47277,34
ACC-003236,2021-11-01,Commercial,52998,36
ACC-003236,2021-12-01,Commercial,47216,34
ACC-003236,2022-01-01,Commercial,57659,38
ACC-003236,2022-02-01,Commercial,58608,38
ACC-003236,2022-03-01,Commercial,58965,38
ACC-003236,2022-04-01,Commercial,73202,43
ACC-003236,2022-05-01,Commercial,72187,42
ACC-003236,2022-06-01,Commercial,80251,45
ACC-003236,2022-07-01,Commercial,82770,45
ACC-003236,2022-08-01,Commercial,93967,48
ACC-003236,2022-09-01,Commercial,103801,51
ACC-003236,2022-10-01,Commercial,110028,52
ACC-003236,2022-11-01,Commercial,115431,54
ACC-003236,2022-12-01,Commercial,108696,52
ACC-003236,2023-01-01,Commercial,137169,59
ACC-003236,2023-02-01,Commercial,154330,62
ACC-003236,2023-03-01,Commercial,161243,63
ACC-003236,2023-04-01,Commercial,149317,61
ACC-003236,2023-05-01,Commercial,193652,70
ACC-003236,2023-06-01,Commercial,209781,72
ACC-003236,2023-07-01,Commercial,182253,68
ACC-003236,2023-08-01,Commercial,248292,79
ACC-003236,2023-09-01,Commercial,204577,72
ACC-003236,2023-10-01,Commercial,250406,79
ACC-003236,2023-11-01,Commercial,331296,91
ACC-003236,2023-12-01,Commercial,213420,73
ACC-003236,2024-01-01,Commercial,304990,87
ACC-003236,2024-02-01,Commercial,387943,98
ACC-003236,2024-03-01,Commercial,352879,94
ACC-003236,2024-04-01,Commercial,450391,106
ACC-003236,2024-05-01,Commercial,360656,95
ACC-003236,2024-06-01,Commercial,411610,101
ACC-003236,2024-07-01,Commercial,494321,111
ACC-003236,2024-08-01,Commercial,477127,109
ACC-003236,2024-09-01,Commercial,633724,126
ACC-003236,2024-10-01,Commercial,666794,129
ACC-003236,2024-11-01,Commercial,705786,133
ACC-003236,2024-12-01,Enterprise,687224,131
ACC-003236,2025-01-01,Enterprise,789563,140
ACC-003236,2025-02-01,Enterprise,824348,144
ACC-003236,2025-03-01,Enterprise,1069937,164
ACC-003236,2025-04-01,Enterprise,1032385,161
ACC-003236,2025-05-01,Enterprise,1012556,159
ACC-003236,2025-06-01,Enterprise,1068935,163
ACC-003236,2025-07-01,Enterprise,1162689,170
ACC-003236,2025-08-01,Enterprise,1140591,169
ACC-003236,2025-09-01,Enterprise,1154635,170
ACC-003236,2025-10-01,Enterprise,1684626,205
ACC-003236,2025-11-01,Enterprise,1651694,203
ACC-003236,2025-12-01,Enterprise,1638972,202
ACC-003237,2024-10-01,SMB,814,5
ACC-003237,2024-11-01,SMB,7504,14
ACC-003237,2024-12-01,SMB,6636,13
ACC-003237,2025-01-01,SMB,10509,16
ACC-003237,2025-02-01,SMB,8769,15
ACC-003237,2025-03-01,SMB,8691,15
ACC-003237,2025-04-01,SMB,7671,14
ACC-003237,2025-05-01,SMB,7723,14
ACC-003237,2025-06-01,SMB,8173,14
ACC-003237,2025-07-01,SMB,7560,14
ACC-003237,2025-08-01,SMB,9021,15
ACC-003237,2025-09-01,SMB,8961,15
ACC-003237,2025-10-01,SMB,8562,15
ACC-003237,2025-11-01,SMB,9213,15
ACC-003237,2025-12-01,SMB,6601,13
ACC-003238,2024-02-01,SMB,305,3
ACC-003238,2024-03-01,SMB,2696,8
ACC-003238,2024-04-01,SMB,2676,8
ACC-003238,2024-05-01,SMB,2819,8
ACC-003238,2024-06-01,SMB,2641,8
ACC-003238,2024-07-01,SMB,2891,9
ACC-003238,2024-08-01,SMB,2465,8
ACC-003238,2024-09-01,SMB,3159,9
ACC-003238,2024-10-01,SMB,3058,9
ACC-003238,2024-11-01,SMB,3017,9
ACC-003238,2024-12-01,SMB,2739,8
ACC-003238,2025-01-01,SMB,3468,9
ACC-003238,2025-02-01,SMB,3223,9
ACC-003238,2025-03-01,SMB,3288,9
ACC-003238,2025-04-01,SMB,3067,9
ACC-003238,2025-05-01,SMB,2992,9
ACC-003238,2025-06-01,SMB,3466,9
ACC-003238,2025-07-01,SMB,3214,9
ACC-003238,2025-08-01,SMB,3447,9
ACC-003238,2025-09-01,SMB,3171,9
ACC-003238,2025-10-01,SMB,3725,10
ACC-003238,2025-11-01,SMB,3089,9
ACC-003238,2025-12-01,SMB,2531,8
ACC-003239,2025-08-01,SMB,442,3
ACC-003239,2025-09-01,SMB,5698,12
ACC-003239,2025-10-01,SMB,5405,12
ACC-003239,2025-11-01,SMB,5809,12
ACC-003239,2025-12-01,SMB,4230,10
ACC-003240,2025-02-01,SMB,971,5
ACC-003240,2025-03-01,SMB,9621,16
ACC-003240,2025-04-01,SMB,15895,20
ACC-003240,2025-05-01,SMB,24297,25
ACC-003240,2025-06-01,SMB,39156,31
ACC-003240,2025-07-01,SMB,34548,29
ACC-003240,2025-08-01,Commercial,56648,38
ACC-003240,2025-09-01,Commercial,74139,43
ACC-003240,2025-10-01,Commercial,82042,45
ACC-003240,2025-11-01,Commercial,91948,48
ACC-003240,2025-12-01,Commercial,83305,46
ACC-003241,2025-07-01,SMB,668,4
ACC-003241,2025-08-01,SMB,5190,11
ACC-003241,2025-09-01,SMB,5809,12
ACC-003241,2025-10-01,SMB,7029,13
ACC-003241,2025-11-01,SMB,6581,13
ACC-003241,2025-12-01,SMB,5504,12
ACC-003242,2024-03-01,SMB,444,3
ACC-003242,2024-04-01,SMB,5401,12
ACC-003242,2024-05-01,SMB,5093,11
ACC-003242,2024-06-01,SMB,5164,11
ACC-003242,2024-07-01,SMB,6351,13
ACC-003242,2024-08-01,SMB,4214,10
ACC-003242,2024-09-01,SMB,5092,11
ACC-003242,2024-10-01,SMB,6035,12
ACC-003242,2024-11-01,SMB,5149,11
ACC-003242,2024-12-01,SMB,4073,10
ACC-003242,2025-01-01,SMB,4918,11
ACC-003242,2025-02-01,SMB,5214,11
ACC-003242,2025-03-01,SMB,5910,12
ACC-003242,2025-04-01,SMB,5894,12
ACC-003242,2025-05-01,SMB,5675,12
ACC-003242,2025-06-01,SMB,5633,12
ACC-003242,2025-07-01,SMB,4812,11
ACC-003242,2025-08-01,SMB,5954,12
ACC-003242,2025-09-01,SMB,6014,12
ACC-003242,2025-10-01,SMB,6294,13
ACC-003242,2025-11-01,SMB,5525,12
ACC-003242,2025-12-01,SMB,5673,12
ACC-003243,2024-11-01,SMB,310,3
ACC-003243,2024-12-01,SMB,1239,6
ACC-003243,2025-01-01,SMB,1894,7
ACC-003243,2025-02-01,SMB,1241,6
ACC-003243,2025-03-01,SMB,799,4
ACC-003244,2025-04-01,SMB,450,3
ACC-003244,2025-05-01,SMB,4432,11
ACC-003244,2025-06-01,SMB,4193,10
ACC-003244,2025-07-01,SMB,4234,10
ACC-003244,2025-08-01,SMB,4360,10
ACC-003244,2025-09-01,SMB,4281,10
ACC-003244,2025-10-01,SMB,4705,11
ACC-003244,2025-11-01,SMB,4182,10
ACC-003244,2025-12-01,SMB,4517,11
ACC-003245,2024-07-01,SMB,481,3
ACC-003245,2024-08-01,SMB,4922,11
ACC-003245,2024-09-01,SMB,4750,11
ACC-003245,2024-10-01,SMB,5278,11
ACC-003245,2024-11-01,SMB,4929,11
ACC-003245,2024-12-01,SMB,4855,11
ACC-003245,2025-01-01,SMB,5975,12
ACC-003245,2025-02-01,SMB,5929,12
ACC-003245,2025-03-01,SMB,5485,12
ACC-003245,2025-04-01,SMB,5848,12
ACC-003245,2025-05-01,SMB,5258,11
ACC-003245,2025-06-01,SMB,5682,12
ACC-003245,2025-07-01,SMB,5342,12
ACC-003245,2025-08-01,SMB,5084,11
ACC-003245,2025-09-01,SMB,6652,13
ACC-003245,2025-10-01,SMB,5677,12
ACC-003245,2025-11-01,SMB,5172,11
ACC-003245,2025-12-01,SMB,5750,12
ACC-003246,2024-12-01,SMB,434,3
ACC-003246,2025-01-01,SMB,6186,12
ACC-003246,2025-02-01,SMB,5759,12
ACC-003246,2025-03-01,SMB,6364,13
ACC-003246,2025-04-01,SMB,5501,12
ACC-003246,2025-05-01,SMB,5869,12
ACC-003246,2025-06-01,SMB,7162,13
ACC-003246,2025-07-01,SMB,5116,11
ACC-003246,2025-08-01,SMB,5320,12
ACC-003246,2025-09-01,SMB,5632,12
ACC-003246,2025-10-01,SMB,6232,12
ACC-003246,2025-11-01,SMB,6585,13
ACC-003246,2025-12-01,SMB,5715,12
ACC-003247,2025-09-01,SMB,313,3
ACC-003247,2025-10-01,SMB,2696,8
ACC-003247,2025-11-01,SMB,2828,8
ACC-003247,2025-12-01,SMB,1974,7
ACC-003248,2025-02-01,SMB,349,3
ACC-003248,2025-03-01,SMB,3123,9
ACC-003248,2025-04-01,SMB,3531,9
ACC-003248,2025-05-01,SMB,3096,9
ACC-003248,2025-06-01,SMB,3560,9
ACC-003248,2025-07-01,SMB,3375,9
ACC-003248,2025-08-01,SMB,2976,9
ACC-003248,2025-09-01,SMB,4008,10
ACC-003248,2025-10-01,SMB,4204,10
ACC-003248,2025-11-01,SMB,3914,10
ACC-003248,2025-12-01,SMB,3346,9
ACC-003249,2025-07-01,SMB,511,4
ACC-003249,2025-08-01,SMB,5283,11
ACC-003249,2025-09-01,SMB,6761,13
ACC-003249,2025-10-01,SMB,5989,12
ACC-003249,2025-11-01,SMB,6716,13
ACC-003249,2025-12-01,SMB,5456,12
ACC-003250,2025-07-01,SMB,183,2
ACC-003250,2025-08-01,SMB,1737,7
ACC-003250,2025-09-01,SMB,2175,7
ACC-003250,2025-10-01,SMB,2456,8
ACC-003250,2025-11-01,SMB,1958,7
ACC-003250,2025-12-01,SMB,1740,7
ACC-003251,2024-12-01,SMB,174,2
ACC-003251,2025-01-01,SMB,2358,8
ACC-003251,2025-02-01,SMB,2192,7
ACC-003251,2025-03-01,SMB,2690,8
ACC-003251,2025-04-01,SMB,2303,8
ACC-003251,2025-05-01,SMB,2535,8
ACC-003251,2025-06-01,SMB,2139,7
ACC-003251,2025-07-01,SMB,1861,7
ACC-003251,2025-08-01,SMB,1946,7
ACC-003251,2025-09-01,SMB,2619,8
ACC-003251,2025-10-01,SMB,2648,8
ACC-003251,2025-11-01,SMB,3003,9
ACC-003251,2025-12-01,SMB,1995,7
ACC-003252,2025-10-01,SMB,556,4
ACC-003252,2025-11-01,SMB,6195,12
ACC-003252,2025-12-01,SMB,5675,12
ACC-003253,2023-02-01,SMB,356,3
ACC-003253,2023-03-01,SMB,3341,9
ACC-003253,2023-04-01,SMB,3146,9
ACC-003253,2023-05-01,SMB,3525,9
ACC-003253,2023-06-01,SMB,3428,9
ACC-003253,2023-07-01,SMB,3146,9
ACC-003253,2023-08-01,SMB,3419,9
ACC-003253,2023-09-01,SMB,4031,10
ACC-003253,2023-10-01,SMB,2766,8
ACC-003253,2023-11-01,SMB,3350,9
ACC-003253,2023-12-01,SMB,2582,8
ACC-003253,2024-01-01,SMB,3862,10
ACC-003253,2024-02-01,SMB,3421,9
ACC-003253,2024-03-01,SMB,3143,9
ACC-003253,2024-04-01,SMB,3999,10
ACC-003253,2024-05-01,SMB,2959,9
ACC-003253,2024-06-01,SMB,3760,10
ACC-003253,2024-07-01,SMB,2169,7
ACC-003253,2024-08-01,SMB,1803,7
ACC-003253,2024-09-01,SMB,1171,5
ACC-003253,2024-10-01,SMB,834,5
ACC-003253,2024-11-01,SMB,463,3
ACC-003254,2024-12-01,SMB,267,3
ACC-003254,2025-01-01,SMB,3935,10
ACC-003254,2025-02-01,SMB,3571,9
ACC-003254,2025-03-01,SMB,4263,10
ACC-003254,2025-04-01,SMB,3587,9
ACC-003254,2025-05-01,SMB,3421,9
ACC-003254,2025-06-01,SMB,3513,9
ACC-003254,2025-07-01,SMB,3299,9
ACC-003254,2025-08-01,SMB,3579,9
ACC-003254,2025-09-01,SMB,4717,11
ACC-003254,2025-10-01,SMB,4215,10
ACC-003254,2025-11-01,SMB,3937,10
ACC-003254,2025-12-01,SMB,3199,9
ACC-003255,2020-08-01,SMB,301,3
ACC-003255,2020-09-01,SMB,4017,10
ACC-003255,2020-10-01,SMB,3725,10
ACC-003255,2020-11-01,SMB,2869,8
ACC-003255,2020-12-01,SMB,2942,9
ACC-003255,2021-01-01,SMB,3593,9
ACC-003255,2021-02-01,SMB,3761,10
ACC-003255,2021-03-01,SMB,3706,10
ACC-003255,2021-04-01,SMB,3361,9
ACC-003255,2021-05-01,SMB,3654,10
ACC-003255,2021-06-01,SMB,2982,9
ACC-003255,2021-07-01,SMB,3310,9
ACC-003255,2021-08-01,SMB,3451,9
ACC-003255,2021-09-01,SMB,4569,11
ACC-003255,2021-10-01,SMB,3793,10
ACC-003255,2021-11-01,SMB,4094,10
ACC-003255,2021-12-01,SMB,2973,9
ACC-003255,2022-01-01,SMB,4426,11
ACC-003255,2022-02-01,SMB,3777,10
ACC-003255,2022-03-01,SMB,3993,10
ACC-003255,2022-04-01,SMB,3811,10
