ticket_id,account_id,segment,created_date,resolved_date,severity,resolution_time_hours,csat_score
TCK-0008819,ACC-002492,SMB,2025-12-12,,low,,
TCK-0008820,ACC-002493,Commercial,2023-04-30,2023-05-01,medium,24.7,5.0
TCK-0008821,ACC-002493,Commercial,2023-05-18,2023-05-18,low,8.2,
TCK-0008822,ACC-002493,Commercial,2023-05-05,2023-05-05,low,9.5,5.0
TCK-0008823,ACC-002493,Commercial,2023-07-27,2023-07-28,medium,35.8,
TCK-0008824,ACC-002493,Commercial,2024-02-17,2024-02-17,low,17.1,
TCK-0008825,ACC-002493,Commercial,2024-05-26,2024-05-29,high,89.0,3.0
TCK-0008826,ACC-002493,Commercial,2024-10-25,2024-10-28,high,84.3,
TCK-0008827,ACC-002494,SMB,2021-01-05,2021-01-06,medium,47.3,
TCK-0008828,ACC-002494,SMB,2021-02-02,2021-02-02,high,12.7,3.0
TCK-0008829,ACC-002494,SMB,2021-05-04,2021-05-04,medium,11.8,
TCK-0008830,ACC-002494,SMB,2022-05-27,2022-05-28,medium,38.6,
TCK-0008831,ACC-002494,SMB,2023-05-18,2023-05-18,low,5.1,5.0
TCK-0008832,ACC-002494,SMB,2023-08-31,2023-09-03,high,87.6,2.0
TCK-0008833,ACC-002494,SMB,2023-10-12,2023-10-12,low,6.6,
TCK-0008834,ACC-002495,Commercial,2021-03-13,2021-03-15,medium,57.7,4.0
TCK-0008835,ACC-002495,Commercial,2021-05-18,2021-05-18,low,13.2,
TCK-0008836,ACC-002495,Commercial,2021-10-26,2021-10-26,low,2.8,5.0
TCK-0008837,ACC-002495,Commercial,2022-02-14,2022-02-16,medium,49.0,
TCK-0008838,ACC-002495,Commercial,2022-07-26,2022-07-26,medium,17.5,4.0
TCK-0008839,ACC-002496,SMB,2022-02-24,2022-02-26,medium,58.4,3.0
TCK-0008840,ACC-002496,SMB,2023-10-11,2023-10-11,low,16.5,
TCK-0008841,ACC-002496,SMB,2023-12-07,2023-12-09,medium,61.6,5.0
TCK-0008842,ACC-002496,SMB,2024-03-19,2024-03-19,low,6.6,
TCK-0008843,ACC-002496,SMB,2025-03-12,2025-03-13,medium,44.7,5.0
TCK-0008844,ACC-002496,SMB,2025-07-15,2025-07-15,low,6.0,5.0
TCK-0008845,ACC-002496,SMB,2025-09-03,2025-09-04,critical,39.7,1.0
TCK-0008846,ACC-002496,SMB,2025-10-05,2025-10-06,critical,30.4,
TCK-0008847,ACC-002496,SMB,2025-10-04,2025-10-05,high,47.9,
TCK-0008848,ACC-002497,SMB,2025-12-04,,low,,
TCK-0008849,ACC-002497,SMB,2025-12-11,,high,,
TCK-0008850,ACC-002498,SMB,2025-01-17,2025-01-17,low,12.3,5.0
TCK-0008851,ACC-002498,SMB,2025-11-15,2025-11-15,low,16.6,4.0
TCK-0008852,ACC-002499,SMB,2025-08-29,2025-08-31,medium,63.4,4.0
TCK-0008853,ACC-002500,SMB,2022-08-21,2022-08-21,low,22.0,4.0
TCK-0008854,ACC-002500,SMB,2022-08-05,2022-08-05,low,16.3,
TCK-0008855,ACC-002500,SMB,2024-08-25,2024-08-25,low,17.9,4.0
TCK-0008856,ACC-002500,SMB,2025-08-10,2025-08-10,low,1.5,3.0
TCK-0008857,ACC-002501,Enterprise,2022-10-22,2022-10-22,low,13.6,4.0
TCK-0008858,ACC-002501,Enterprise,2022-12-10,2022-12-10,low,13.4,4.0
TCK-0008859,ACC-002501,Enterprise,2022-12-04,2022-12-04,low,8.0,5.0
TCK-0008860,ACC-002501,Enterprise,2022-12-07,2022-12-08,medium,32.9,3.0
TCK-0008861,ACC-002501,Enterprise,2023-01-17,2023-01-17,low,14.7,5.0
TCK-0008862,ACC-002501,Enterprise,2023-01-29,2023-01-29,low,10.7,
TCK-0008863,ACC-002501,Enterprise,2023-04-07,2023-04-07,low,20.8,
TCK-0008864,ACC-002501,Enterprise,2023-06-11,2023-06-11,low,22.4,
TCK-0008865,ACC-002501,Enterprise,2023-09-03,2023-09-05,high,48.7,3.0
TCK-0008866,ACC-002501,Enterprise,2023-09-17,2023-09-18,high,27.4,
TCK-0008867,ACC-002501,Enterprise,2023-11-09,2023-11-11,high,61.6,
TCK-0008868,ACC-002501,Enterprise,2023-12-29,2023-12-29,low,7.6,5.0
TCK-0008869,ACC-002501,Enterprise,2024-01-02,2024-01-03,medium,38.0,
TCK-0008870,ACC-002501,Enterprise,2024-05-20,2024-05-23,high,89.3,
TCK-0008871,ACC-002501,Enterprise,2024-09-29,2024-09-29,low,21.4,3.0
TCK-0008872,ACC-002501,Enterprise,2024-10-31,2024-11-01,high,46.7,
TCK-0008873,ACC-002501,Enterprise,2024-11-14,2024-11-14,low,14.1,
TCK-0008874,ACC-002501,Enterprise,2025-03-05,2025-03-06,medium,41.9,4.0
TCK-0008875,ACC-002501,Enterprise,2025-07-15,2025-07-16,medium,28.8,
TCK-0008876,ACC-002501,Enterprise,2025-10-20,2025-10-20,medium,22.4,
TCK-0008877,ACC-002502,SMB,2024-01-27,2024-01-28,medium,25.9,3.0
TCK-0008878,ACC-002502,SMB,2024-08-31,2024-09-02,medium,52.2,
TCK-0008879,ACC-002502,SMB,2025-07-18,2025-07-18,medium,9.4,
TCK-0008880,ACC-002502,SMB,2025-11-26,2025-11-26,low,2.5,5.0
TCK-0008881,ACC-002503,SMB,2025-04-09,2025-04-10,high,43.7,3.0
TCK-0008882,ACC-002503,SMB,2025-09-27,2025-09-28,medium,47.3,4.0
TCK-0008883,ACC-002503,SMB,2025-12-29,,medium,,
TCK-0008884,ACC-002504,SMB,2024-06-10,2024-06-11,medium,45.3,3.0
TCK-0008885,ACC-002504,SMB,2024-07-19,2024-07-19,low,4.3,
TCK-0008886,ACC-002504,SMB,2025-04-19,2025-04-23,high,105.2,
TCK-0008887,ACC-002505,SMB,2020-10-22,2020-10-22,low,19.4,
TCK-0008888,ACC-002505,SMB,2021-04-06,2021-04-06,low,8.0,
TCK-0008889,ACC-002508,SMB,2024-03-06,2024-03-10,high,96.7,
TCK-0008890,ACC-002508,SMB,2025-10-08,2025-10-08,low,8.0,
TCK-0008891,ACC-002509,SMB,2023-03-02,2023-03-03,medium,39.8,
TCK-0008892,ACC-002509,SMB,2023-05-07,2023-05-07,low,13.4,
TCK-0008893,ACC-002509,SMB,2023-11-29,2023-11-29,low,9.9,5.0
TCK-0008894,ACC-002511,SMB,2023-12-29,2023-12-29,low,15.1,
TCK-0008895,ACC-002511,SMB,2023-12-27,2023-12-27,low,22.8,5.0
TCK-0008896,ACC-002511,SMB,2024-10-11,2024-10-11,medium,22.0,4.0
TCK-0008897,ACC-002511,SMB,2024-11-18,2024-11-18,low,2.7,
TCK-0008898,ACC-002511,SMB,2025-10-25,2025-10-29,high,118.5,3.0
TCK-0008899,ACC-002512,SMB,2023-07-07,2023-07-07,low,13.8,4.0
TCK-0008900,ACC-002512,SMB,2023-12-31,2024-01-04,high,117.8,
TCK-0008901,ACC-002512,SMB,2024-01-11,2024-01-11,medium,21.6,5.0
TCK-0008902,ACC-002512,SMB,2024-09-12,2024-09-12,low,19.2,
TCK-0008903,ACC-002512,SMB,2024-10-03,2024-10-03,medium,15.4,
TCK-0008904,ACC-002512,SMB,2024-12-30,2024-12-30,low,8.1,
TCK-0008905,ACC-002513,SMB,2025-06-30,2025-07-01,medium,44.1,5.0
TCK-0008906,ACC-002514,SMB,2024-11-13,2024-11-13,low,5.6,4.0
TCK-0008907,ACC-002514,SMB,2024-11-14,2024-11-14,low,6.5,4.0
TCK-0008908,ACC-002514,SMB,2024-12-05,2024-12-05,low,19.9,
TCK-0008909,ACC-002514,SMB,2024-12-26,2024-12-26,high,16.2,
TCK-0008910,ACC-002514,SMB,2025-07-13,2025-07-14,medium,27.0,
TCK-0008911,ACC-002515,SMB,2024-05-04,2024-05-05,medium,29.0,3.0
TCK-0008912,ACC-002515,SMB,2024-11-26,2024-11-27,medium,33.2,
TCK-0008913,ACC-002516,SMB,2025-09-28,2025-09-30,medium,55.3,3.0
TCK-0008914,ACC-002517,Commercial,2021-03-31,2021-04-01,medium,33.4,
TCK-0008915,ACC-002517,Commercial,2021-05-08,2021-05-08,low,12.3,5.0
TCK-0008916,ACC-002517,Commercial,2021-06-30,2021-07-02,medium,57.6,
TCK-0008917,ACC-002517,Commercial,2021-08-07,2021-08-07,low,7.8,
TCK-0008918,ACC-002517,Commercial,2021-10-13,2021-10-15,medium,52.6,5.0
TCK-0008919,ACC-002517,Commercial,2023-10-01,2023-10-01,medium,14.3,
TCK-0008920,ACC-002517,Commercial,2024-06-18,2024-06-20,high,57.2,4.0
TCK-0008921,ACC-002517,Commercial,2024-10-05,2024-10-05,low,10.6,4.0
TCK-0008922,ACC-002517,Commercial,2024-11-11,2024-11-11,low,10.5,
TCK-0008923,ACC-002517,Commercial,2024-11-28,2024-11-29,medium,40.0,
TCK-0008924,ACC-002517,Commercial,2025-01-31,2025-01-31,low,11.4,5.0
TCK-0008925,ACC-002517,Commercial,2025-09-22,2025-09-22,low,11.7,5.0
TCK-0008926,ACC-002518,Commercial,2025-02-18,2025-02-18,low,5.0,5.0
TCK-0008927,ACC-002518,Commercial,2025-02-07,2025-02-07,low,3.1,
TCK-0008928,ACC-002518,Commercial,2025-03-30,2025-03-30,medium,21.1,4.0
TCK-0008929,ACC-002518,Commercial,2025-08-22,2025-08-22,low,17.0,
TCK-0008930,ACC-002519,SMB,2024-08-03,2024-08-04,critical,32.3,
TCK-0008931,ACC-002519,SMB,2025-06-26,2025-06-27,high,35.6,
TCK-0008932,ACC-002520,SMB,2025-04-07,2025-04-07,low,4.5,4.0
TCK-0008933,ACC-002520,SMB,2025-09-25,2025-09-27,medium,53.9,4.0
TCK-0008934,ACC-002521,SMB,2023-06-29,2023-06-30,medium,36.2,
TCK-0008935,ACC-002521,SMB,2023-09-27,2023-09-28,high,36.4,3.0
TCK-0008936,ACC-002521,SMB,2024-04-27,2024-04-27,low,5.1,5.0
TCK-0008937,ACC-002522,SMB,2025-12-13,,medium,,
TCK-0008938,ACC-002523,SMB,2023-08-20,2023-08-20,low,20.7,4.0
TCK-0008939,ACC-002523,SMB,2023-10-20,2023-10-22,high,67.9,
TCK-0008940,ACC-002523,SMB,2024-05-26,2024-05-26,high,20.8,3.0
TCK-0008941,ACC-002523,SMB,2025-03-26,2025-03-26,low,4.6,4.0
TCK-0008942,ACC-002523,SMB,2025-07-18,2025-07-19,medium,24.0,4.0
TCK-0008943,ACC-002524,SMB,2025-09-09,2025-09-09,medium,22.6,
TCK-0008944,ACC-002524,SMB,2025-11-11,2025-11-13,medium,70.4,
TCK-0008945,ACC-002526,SMB,2025-05-24,2025-05-28,high,98.6,
TCK-0008946,ACC-002527,SMB,2022-12-07,2022-12-08,medium,39.7,4.0
TCK-0008947,ACC-002527,SMB,2023-08-19,2023-08-19,low,2.2,
TCK-0008948,ACC-002527,SMB,2023-12-10,2023-12-12,medium,53.9,3.0
TCK-0008949,ACC-002527,SMB,2025-06-05,2025-06-05,medium,21.8,
TCK-0008950,ACC-002527,SMB,2025-06-09,2025-06-09,low,15.0,5.0
TCK-0008951,ACC-002527,SMB,2025-06-26,2025-06-26,low,21.0,5.0
TCK-0008952,ACC-002529,SMB,2023-09-25,2023-09-25,critical,21.1,2.0
TCK-0008953,ACC-002533,SMB,2025-03-27,2025-03-27,low,19.0,
TCK-0008954,ACC-002533,SMB,2025-07-14,2025-07-16,medium,53.1,
TCK-0008955,ACC-002533,SMB,2025-12-22,,critical,,
TCK-0008956,ACC-002536,SMB,2022-07-31,2022-07-31,low,10.2,
TCK-0008957,ACC-002536,SMB,2022-10-16,2022-10-19,high,90.9,3.0
TCK-0008958,ACC-002536,SMB,2023-02-22,2023-02-22,low,17.9,5.0
TCK-0008959,ACC-002536,SMB,2023-09-27,2023-09-27,medium,20.5,
TCK-0008960,ACC-002538,SMB,2025-05-09,2025-05-09,low,17.1,
TCK-0008961,ACC-002540,SMB,2025-01-25,2025-01-28,high,83.2,3.0
TCK-0008962,ACC-002541,SMB,2024-03-24,2024-03-24,medium,14.6,4.0
TCK-0008963,ACC-002543,SMB,2023-11-11,2023-11-11,low,13.3,
TCK-0008964,ACC-002543,SMB,2025-05-31,2025-05-31,low,22.9,4.0
TCK-0008965,ACC-002543,SMB,2025-10-25,2025-10-26,critical,25.8,
TCK-0008966,ACC-002544,SMB,2023-09-04,2023-09-04,low,3.3,5.0
TCK-0008967,ACC-002546,SMB,2025-03-23,2025-03-23,low,19.5,
TCK-0008968,ACC-002547,SMB,2021-09-29,2021-09-30,medium,36.8,4.0
TCK-0008969,ACC-002547,SMB,2021-11-19,2021-11-19,low,4.8,5.0
TCK-0008970,ACC-002547,SMB,2023-11-01,2023-11-04,high,80.8,3.0
TCK-0008971,ACC-002547,SMB,2024-02-08,2024-02-08,low,10.6,5.0
TCK-0008972,ACC-002547,SMB,2024-10-06,2024-10-07,high,24.5,3.0
TCK-0008973,ACC-002547,SMB,2025-11-06,2025-11-08,medium,61.9,
TCK-0008974,ACC-002547,SMB,2025-11-21,2025-11-21,low,15.0,
TCK-0008975,ACC-002548,SMB,2024-06-10,2024-06-12,medium,62.8,5.0
TCK-0008976,ACC-002548,SMB,2024-12-07,2024-12-08,high,42.2,
TCK-0008977,ACC-002548,SMB,2025-06-28,2025-06-28,low,7.1,4.0
TCK-0008978,ACC-002548,SMB,2025-07-21,2025-07-21,low,4.2,
TCK-0008979,ACC-002549,SMB,2021-09-14,2021-09-15,medium,41.9,
TCK-0008980,ACC-002550,SMB,2021-01-03,2021-01-04,high,32.8,
TCK-0008981,ACC-002550,SMB,2021-01-24,2021-01-24,low,4.5,
TCK-0008982,ACC-002551,SMB,2024-12-05,2024-12-05,low,20.9,4.0
TCK-0008983,ACC-002551,SMB,2025-05-10,2025-05-11,medium,44.9,
TCK-0008984,ACC-002552,SMB,2024-08-02,2024-08-04,high,49.2,4.0
TCK-0008985,ACC-002552,SMB,2025-10-19,2025-10-19,low,6.3,4.0
TCK-0008986,ACC-002553,SMB,2025-08-27,2025-08-28,high,33.5,
TCK-0008987,ACC-002554,Commercial,2024-05-19,2024-05-21,medium,56.6,5.0
TCK-0008988,ACC-002554,Commercial,2024-08-16,2024-08-16,low,4.4,
TCK-0008989,ACC-002554,Commercial,2024-10-17,2024-10-20,high,85.7,
TCK-0008990,ACC-002554,Commercial,2024-12-21,2024-12-21,low,17.8,
TCK-0008991,ACC-002554,Commercial,2025-01-18,2025-01-20,medium,61.3,
TCK-0008992,ACC-002554,Commercial,2025-09-29,2025-09-29,low,20.9,5.0
TCK-0008993,ACC-002555,SMB,2022-04-14,2022-04-14,low,16.4,5.0
TCK-0008994,ACC-002556,SMB,2025-07-18,2025-07-20,medium,56.7,
TCK-0008995,ACC-002557,SMB,2025-05-26,2025-05-28,medium,64.7,
TCK-0008996,ACC-002557,SMB,2025-08-29,2025-08-29,low,21.8,
TCK-0008997,ACC-002558,SMB,2025-03-19,2025-03-20,medium,47.4,
TCK-0008998,ACC-002558,SMB,2025-07-01,2025-07-04,high,83.9,2.0
TCK-0008999,ACC-002558,SMB,2025-07-26,2025-07-26,low,5.5,
TCK-0009000,ACC-002558,SMB,2025-09-06,2025-09-07,medium,46.9,
TCK-0009001,ACC-002558,SMB,2025-10-12,2025-10-12,low,7.2,4.0
TCK-0009002,ACC-002559,SMB,2025-08-14,2025-08-18,high,119.3,
TCK-0009003,ACC-002559,SMB,2025-11-02,2025-11-02,low,4.4,
TCK-0009004,ACC-002560,SMB,2022-02-07,2022-02-07,low,16.2,3.0
TCK-0009005,ACC-002560,SMB,2024-12-23,2024-12-23,low,8.8,
TCK-0009006,ACC-002560,SMB,2025-03-12,2025-03-12,medium,6.0,5.0
TCK-0009007,ACC-002563,SMB,2023-02-04,2023-02-04,low,6.5,5.0
TCK-0009008,ACC-002565,SMB,2025-07-07,2025-07-07,medium,22.9,
TCK-0009009,ACC-002566,SMB,2021-12-28,2021-12-28,low,2.6,
TCK-0009010,ACC-002566,SMB,2024-08-30,2024-09-01,medium,49.5,5.0
TCK-0009011,ACC-002567,SMB,2024-05-16,2024-05-18,medium,66.9,
TCK-0009012,ACC-002567,SMB,2024-09-24,2024-09-24,medium,12.5,4.0
TCK-0009013,ACC-002568,SMB,2025-12-06,,low,,
TCK-0009014,ACC-002569,SMB,2023-06-21,2023-06-22,medium,31.8,
TCK-0009015,ACC-002569,SMB,2024-11-01,2024-11-01,low,22.8,5.0
TCK-0009016,ACC-002569,SMB,2025-05-13,2025-05-16,high,73.6,
TCK-0009017,ACC-002569,SMB,2025-06-29,2025-07-03,high,119.7,
TCK-0009018,ACC-002570,SMB,2024-08-22,2024-08-23,medium,40.0,5.0
TCK-0009019,ACC-002570,SMB,2024-12-13,2024-12-13,low,18.4,5.0
TCK-0009020,ACC-002571,SMB,2024-01-29,2024-01-31,medium,60.2,4.0
TCK-0009021,ACC-002571,SMB,2025-03-20,2025-03-20,low,13.1,
TCK-0009022,ACC-002571,SMB,2025-07-25,2025-07-25,low,18.7,
TCK-0009023,ACC-002571,SMB,2025-09-16,2025-09-16,low,8.1,
TCK-0009024,ACC-002571,SMB,2025-10-21,2025-10-21,low,5.6,
TCK-0009025,ACC-002572,SMB,2024-08-27,2024-08-27,low,16.1,3.0
TCK-0009026,ACC-002572,SMB,2025-01-03,2025-01-03,medium,11.6,5.0
TCK-0009027,ACC-002572,SMB,2025-02-10,2025-02-12,medium,65.4,
TCK-0009028,ACC-002572,SMB,2025-06-21,2025-06-25,high,105.0,
TCK-0009029,ACC-002573,SMB,2025-10-08,2025-10-12,high,114.3,
TCK-0009030,ACC-002575,SMB,2020-08-31,2020-08-31,low,16.5,5.0
TCK-0009031,ACC-002575,SMB,2020-11-18,2020-11-21,high,81.6,
TCK-0009032,ACC-002575,SMB,2021-01-09,2021-01-09,low,19.1,5.0
TCK-0009033,ACC-002575,SMB,2021-01-02,2021-01-02,low,6.0,4.0
TCK-0009034,ACC-002575,SMB,2021-02-20,2021-02-20,low,22.4,5.0
TCK-0009035,ACC-002575,SMB,2021-08-08,2021-08-08,low,6.3,
TCK-0009036,ACC-002575,SMB,2022-06-05,2022-06-07,medium,58.5,5.0
TCK-0009037,ACC-002575,SMB,2022-09-19,2022-09-19,medium,22.5,
TCK-0009038,ACC-002575,SMB,2022-10-17,2022-10-17,medium,8.3,5.0
TCK-0009039,ACC-002575,SMB,2022-10-17,2022-10-19,medium,70.3,4.0
TCK-0009040,ACC-002575,SMB,2023-04-25,2023-04-25,low,7.1,
TCK-0009041,ACC-002575,SMB,2023-10-04,2023-10-04,low,6.8,4.0
TCK-0009042,ACC-002575,SMB,2023-12-28,2023-12-28,low,12.0,
TCK-0009043,ACC-002575,SMB,2024-03-31,2024-03-31,low,16.4,
TCK-0009044,ACC-002575,SMB,2024-08-14,2024-08-14,low,12.9,
TCK-0009045,ACC-002575,SMB,2024-10-23,2024-10-23,low,22.4,3.0
TCK-0009046,ACC-002575,SMB,2025-05-30,2025-05-31,high,39.0,
TCK-0009047,ACC-002575,SMB,2025-12-10,,low,,
TCK-0009048,ACC-002577,SMB,2022-08-11,2022-08-15,high,107.1,
TCK-0009049,ACC-002577,SMB,2023-05-06,2023-05-06,low,3.3,5.0
TCK-0009050,ACC-002577,SMB,2023-07-25,2023-07-27,medium,67.3,5.0
TCK-0009051,ACC-002577,SMB,2023-09-27,2023-09-28,medium,39.7,
TCK-0009052,ACC-002577,SMB,2024-04-21,2024-04-21,low,16.7,
TCK-0009053,ACC-002577,SMB,2024-09-08,2024-09-08,medium,13.1,4.0
TCK-0009054,ACC-002577,SMB,2025-10-06,2025-10-06,low,11.8,4.0
TCK-0009055,ACC-002578,SMB,2025-06-06,2025-06-08,high,66.6,3.0
TCK-0009056,ACC-002578,SMB,2025-07-09,2025-07-11,medium,71.3,3.0
TCK-0009057,ACC-002578,SMB,2025-10-19,2025-10-23,high,102.4,
TCK-0009058,ACC-002579,SMB,2022-11-29,2022-11-29,medium,18.7,
TCK-0009059,ACC-002579,SMB,2023-04-20,2023-04-20,low,23.4,5.0
TCK-0009060,ACC-002579,SMB,2023-05-01,2023-05-03,medium,59.7,
TCK-0009061,ACC-002579,SMB,2023-06-16,2023-06-18,medium,70.6,
TCK-0009062,ACC-002579,SMB,2024-02-09,2024-02-09,medium,10.7,
TCK-0009063,ACC-002579,SMB,2024-12-01,2024-12-01,medium,9.8,4.0
TCK-0009064,ACC-002579,SMB,2025-02-16,2025-02-16,low,20.1,3.0
TCK-0009065,ACC-002579,SMB,2025-07-18,2025-07-18,low,21.2,5.0
TCK-0009066,ACC-002579,SMB,2025-09-09,2025-09-10,medium,38.8,4.0
TCK-0009067,ACC-002580,Commercial,2025-10-29,2025-10-30,medium,40.7,4.0
TCK-0009068,ACC-002581,SMB,2024-01-14,2024-01-14,low,2.0,5.0
TCK-0009069,ACC-002581,SMB,2024-01-03,2024-01-07,high,116.0,3.0
TCK-0009070,ACC-002581,SMB,2025-05-31,2025-05-31,low,16.2,5.0
TCK-0009071,ACC-002582,SMB,2022-08-12,2022-08-13,medium,47.9,
TCK-0009072,ACC-002582,SMB,2022-09-08,2022-09-08,low,20.2,4.0
TCK-0009073,ACC-002582,SMB,2022-09-23,2022-09-23,low,2.7,
TCK-0009074,ACC-002582,SMB,2022-09-04,2022-09-04,low,8.0,
TCK-0009075,ACC-002582,SMB,2024-10-22,2024-10-23,high,38.2,
TCK-0009076,ACC-002583,SMB,2024-07-29,2024-07-29,low,10.1,5.0
TCK-0009077,ACC-002583,SMB,2025-07-24,2025-07-24,low,22.4,
TCK-0009078,ACC-002584,SMB,2025-06-22,2025-06-22,low,3.8,
TCK-0009079,ACC-002584,SMB,2025-07-24,2025-07-26,high,64.7,
TCK-0009080,ACC-002585,SMB,2022-11-18,2022-11-18,low,16.5,
TCK-0009081,ACC-002585,SMB,2022-12-23,2022-12-23,low,16.4,5.0
TCK-0009082,ACC-002585,SMB,2023-03-29,2023-03-29,low,19.8,5.0
TCK-0009083,ACC-002585,SMB,2023-04-28,2023-04-28,low,8.5,
TCK-0009084,ACC-002585,SMB,2023-10-09,2023-10-09,low,13.6,4.0
TCK-0009085,ACC-002585,SMB,2024-04-09,2024-04-09,low,15.6,
TCK-0009086,ACC-002585,SMB,2024-10-12,2024-10-13,medium,37.9,
TCK-0009087,ACC-002585,SMB,2025-02-12,2025-02-12,low,20.7,
TCK-0009088,ACC-002586,SMB,2023-05-15,2023-05-15,low,14.9,
TCK-0009089,ACC-002586,SMB,2023-12-20,2023-12-20,low,19.6,5.0
TCK-0009090,ACC-002586,SMB,2024-12-12,2024-12-13,critical,39.8,3.0
TCK-0009091,ACC-002588,Commercial,2024-08-22,2024-08-22,low,4.8,4.0
TCK-0009092,ACC-002588,Commercial,2024-08-31,2024-09-02,medium,56.3,5.0
TCK-0009093,ACC-002588,Commercial,2025-05-23,2025-05-23,low,23.0,
TCK-0009094,ACC-002588,Commercial,2025-11-08,2025-11-08,low,17.4,4.0
TCK-0009095,ACC-002592,Enterprise,2024-06-20,2024-06-20,low,12.5,5.0
TCK-0009096,ACC-002592,Enterprise,2024-06-12,2024-06-14,high,70.7,
TCK-0009097,ACC-002592,Enterprise,2024-07-22,2024-07-24,medium,51.8,
TCK-0009098,ACC-002592,Enterprise,2024-09-02,2024-09-02,medium,9.8,3.0
TCK-0009099,ACC-002592,Enterprise,2024-09-06,2024-09-08,medium,54.7,
TCK-0009100,ACC-002592,Enterprise,2024-09-10,2024-09-10,low,8.0,5.0
TCK-0009101,ACC-002592,Enterprise,2024-11-27,2024-11-27,low,11.4,
TCK-0009102,ACC-002592,Enterprise,2025-08-29,2025-08-29,low,14.9,
TCK-0009103,ACC-002592,Enterprise,2025-09-01,2025-09-01,medium,22.8,
TCK-0009104,ACC-002592,Enterprise,2025-09-13,2025-09-15,medium,52.1,
TCK-0009105,ACC-002592,Enterprise,2025-12-23,,medium,,
TCK-0009106,ACC-002593,SMB,2025-08-20,2025-08-20,low,23.9,5.0
TCK-0009107,ACC-002593,SMB,2025-08-29,2025-09-01,high,78.3,4.0
TCK-0009108,ACC-002593,SMB,2025-11-24,2025-11-24,low,7.2,
TCK-0009109,ACC-002595,Commercial,2024-06-30,2024-06-30,low,22.4,5.0
TCK-0009110,ACC-002595,Commercial,2024-07-09,2024-07-11,medium,57.2,
TCK-0009111,ACC-002595,Commercial,2024-10-08,2024-10-08,medium,14.2,
TCK-0009112,ACC-002595,Commercial,2025-03-16,2025-03-16,low,21.9,
TCK-0009113,ACC-002595,Commercial,2025-05-19,2025-05-19,low,4.9,5.0
TCK-0009114,ACC-002595,Commercial,2025-08-28,2025-08-28,medium,11.3,4.0
TCK-0009115,ACC-002595,Commercial,2025-08-06,2025-08-06,low,5.3,4.0
TCK-0009116,ACC-002595,Commercial,2025-09-11,2025-09-14,high,87.1,
TCK-0009117,ACC-002595,Commercial,2025-11-02,2025-11-02,low,6.9,5.0
TCK-0009118,ACC-002595,Commercial,2025-12-09,,low,,
TCK-0009119,ACC-002596,SMB,2025-12-20,,low,,
TCK-0009120,ACC-002597,SMB,2025-10-26,2025-10-26,medium,23.9,
TCK-0009121,ACC-002598,SMB,2023-01-08,2023-01-08,medium,16.0,
TCK-0009122,ACC-002598,SMB,2023-03-02,2023-03-03,medium,47.5,
TCK-0009123,ACC-002599,SMB,2020-06-25,2020-06-25,low,16.0,
TCK-0009124,ACC-002599,SMB,2021-04-08,2021-04-08,low,7.6,
TCK-0009125,ACC-002599,SMB,2022-09-26,2022-09-26,medium,13.8,4.0
TCK-0009126,ACC-002599,SMB,2022-09-02,2022-09-04,medium,68.1,
TCK-0009127,ACC-002599,SMB,2022-09-24,2022-09-24,low,23.3,
TCK-0009128,ACC-002599,SMB,2022-11-19,2022-11-19,medium,8.5,3.0
TCK-0009129,ACC-002599,SMB,2024-07-26,2024-07-27,medium,40.2,
TCK-0009130,ACC-002599,SMB,2024-08-16,2024-08-17,medium,40.0,5.0
TCK-0009131,ACC-002599,SMB,2024-10-10,2024-10-11,medium,45.9,
TCK-0009132,ACC-002601,SMB,2025-11-16,2025-11-16,low,21.2,
TCK-0009133,ACC-002602,SMB,2021-11-26,2021-11-28,medium,60.2,
TCK-0009134,ACC-002602,SMB,2023-11-13,2023-11-15,medium,49.1,
TCK-0009135,ACC-002602,SMB,2025-09-30,2025-10-01,medium,34.1,
TCK-0009136,ACC-002603,SMB,2024-02-29,2024-02-29,low,13.5,5.0
TCK-0009137,ACC-002603,SMB,2024-08-05,2024-08-05,low,10.3,4.0
TCK-0009138,ACC-002603,SMB,2024-09-19,2024-09-19,low,12.0,4.0
TCK-0009139,ACC-002603,SMB,2025-09-26,2025-09-26,low,5.3,
TCK-0009140,ACC-002604,SMB,2025-11-18,2025-11-18,medium,12.3,
TCK-0009141,ACC-002605,SMB,2025-04-02,2025-04-02,low,18.1,
TCK-0009142,ACC-002605,SMB,2025-06-24,2025-06-24,low,21.0,
TCK-0009143,ACC-002607,SMB,2023-08-30,2023-08-31,medium,43.9,
TCK-0009144,ACC-002607,SMB,2024-09-15,2024-09-15,low,23.1,
TCK-0009145,ACC-002607,SMB,2024-11-20,2024-11-21,medium,27.6,
TCK-0009146,ACC-002608,SMB,2025-02-23,2025-02-23,low,21.2,
TCK-0009147,ACC-002609,SMB,2024-05-26,2024-05-27,medium,28.9,4.0
TCK-0009148,ACC-002609,SMB,2024-08-19,2024-08-19,low,22.4,4.0
TCK-0009149,ACC-002609,SMB,2024-11-18,2024-11-18,low,14.2,4.0
TCK-0009150,ACC-002609,SMB,2024-11-26,2024-11-26,low,7.2,4.0
TCK-0009151,ACC-002610,SMB,2025-07-12,2025-07-12,low,15.3,5.0
TCK-0009152,ACC-002612,SMB,2025-02-18,2025-02-18,medium,22.4,4.0
