activity_id,account_id,segment,am_rep_id,activity_date,activity_type,sentiment_score
AMT-0009770,ACC-000996,Commercial,REP-00005,2024-05-14,check_in,3.79
AMT-0009771,ACC-000996,Commercial,REP-00005,2024-05-11,check_in,3.16
AMT-0009772,ACC-000996,Commercial,REP-00005,2024-08-24,check_in,2.89
AMT-0009773,ACC-000996,Commercial,REP-00005,2024-10-12,check_in,4.56
AMT-0009774,ACC-000996,Commercial,REP-00005,2024-10-20,check_in,4.19
AMT-0009775,ACC-000996,Commercial,REP-00005,2024-11-20,check_in,3.17
AMT-0009776,ACC-000996,Commercial,REP-00005,2025-01-23,check_in,3.28
AMT-0009777,ACC-000996,Commercial,REP-00005,2025-02-11,check_in,4.39
AMT-0009778,ACC-000996,Commercial,REP-00005,2025-03-28,check_in,3.36
AMT-0009779,ACC-000996,Commercial,REP-00005,2025-06-04,check_in,5.0
AMT-0009780,ACC-000996,Commercial,REP-00005,2025-08-11,check_in,3.12
AMT-0009781,ACC-000996,Commercial,REP-00005,2025-09-29,check_in,3.88
AMT-0009782,ACC-000996,Commercial,REP-00005,2025-11-17,check_in,4.26
AMT-0009783,ACC-000996,Commercial,REP-00005,2025-12-02,check_in,4.21
AMT-0009784,ACC-001024,Commercial,REP-00018,2025-02-03,check_in,3.14
AMT-0009785,ACC-001024,Commercial,REP-00018,2025-04-02,check_in,3.65
AMT-0009786,ACC-001024,Commercial,REP-00018,2025-05-19,check_in,4.86
AMT-0009787,ACC-001024,Commercial,REP-00018,2025-05-20,check_in,4.34
AMT-0009788,ACC-001024,Commercial,REP-00018,2025-07-17,check_in,3.97
AMT-0009789,ACC-001024,Commercial,REP-00018,2025-07-13,check_in,3.66
AMT-0009790,ACC-001024,Commercial,REP-00018,2025-07-13,check_in,3.35
AMT-0009791,ACC-001024,Commercial,REP-00018,2025-09-18,check_in,3.68
AMT-0009792,ACC-001024,Commercial,REP-00018,2025-10-29,check_in,3.51
AMT-0009793,ACC-001024,Commercial,REP-00018,2025-11-03,check_in,4.15
AMT-0009794,ACC-001024,Commercial,REP-00018,2025-12-23,check_in,2.87
AMT-0009795,ACC-001039,Commercial,REP-00018,2025-06-10,check_in,3.79
AMT-0009796,ACC-001039,Commercial,REP-00018,2025-07-17,check_in,4.06
AMT-0009797,ACC-001056,Commercial,REP-00018,2024-10-27,check_in,5.0
AMT-0009798,ACC-001056,Commercial,REP-00018,2025-03-18,check_in,2.44
AMT-0009799,ACC-001056,Commercial,REP-00018,2025-03-30,check_in,3.72
AMT-0009800,ACC-001056,Commercial,REP-00018,2025-04-09,check_in,4.64
AMT-0009801,ACC-001056,Commercial,REP-00018,2025-06-12,check_in,3.92
AMT-0009802,ACC-001056,Commercial,REP-00018,2025-06-04,check_in,4.12
AMT-0009803,ACC-001056,Commercial,REP-00018,2025-09-18,check_in,4.27
AMT-0009804,ACC-001056,Commercial,REP-00018,2025-10-05,check_in,3.2
AMT-0009805,ACC-001056,Commercial,REP-00018,2025-11-28,check_in,3.67
AMT-0009806,ACC-001056,Commercial,REP-00018,2025-11-21,check_in,3.39
AMT-0009807,ACC-001058,Commercial,REP-00005,2025-01-24,check_in,4.16
AMT-0009808,ACC-001058,Commercial,REP-00005,2025-03-29,check_in,4.35
AMT-0009809,ACC-001058,Commercial,REP-00005,2025-04-19,check_in,3.04
AMT-0009810,ACC-001058,Commercial,REP-00005,2025-04-18,check_in,3.55
AMT-0009811,ACC-001058,Commercial,REP-00005,2025-04-29,check_in,3.45
AMT-0009812,ACC-001058,Commercial,REP-00005,2025-06-22,check_in,3.18
AMT-0009813,ACC-001058,Commercial,REP-00005,2025-07-04,check_in,4.0
AMT-0009814,ACC-001058,Commercial,REP-00005,2025-07-28,check_in,3.14
AMT-0009815,ACC-001058,Commercial,REP-00005,2025-07-14,check_in,3.92
AMT-0009816,ACC-001058,Commercial,REP-00005,2025-08-17,check_in,2.85
AMT-0009817,ACC-001058,Commercial,REP-00005,2025-11-21,check_in,5.0
AMT-0009818,ACC-001058,Commercial,REP-00005,2025-11-09,check_in,2.98
AMT-0009819,ACC-001063,Commercial,REP-00044,2025-09-25,check_in,4.25
AMT-0009820,ACC-001063,Commercial,REP-00044,2025-12-16,check_in,3.51
AMT-0009821,ACC-001063,Commercial,REP-00044,2025-12-26,check_in,4.22
AMT-0009822,ACC-001064,Commercial,REP-00005,2024-03-29,check_in,4.17
AMT-0009823,ACC-001064,Commercial,REP-00005,2024-03-27,check_in,4.06
AMT-0009824,ACC-001064,Commercial,REP-00005,2024-07-20,check_in,3.65
AMT-0009825,ACC-001064,Commercial,REP-00005,2024-08-28,check_in,2.57
AMT-0009826,ACC-001064,Commercial,REP-00005,2024-08-05,check_in,4.09
AMT-0009827,ACC-001064,Commercial,REP-00005,2024-09-07,check_in,3.79
AMT-0009828,ACC-001064,Commercial,REP-00005,2024-10-26,check_in,3.24
AMT-0009829,ACC-001064,Commercial,REP-00005,2025-01-15,check_in,3.89
AMT-0009830,ACC-001064,Commercial,REP-00005,2025-04-14,check_in,3.08
AMT-0009831,ACC-001064,Commercial,REP-00005,2025-05-23,check_in,4.08
AMT-0009832,ACC-001064,Commercial,REP-00005,2025-07-12,check_in,3.19
AMT-0009833,ACC-001064,Commercial,REP-00005,2025-08-24,check_in,4.19
AMT-0009834,ACC-001064,Commercial,REP-00005,2025-09-19,check_in,4.51
AMT-0009835,ACC-001064,Commercial,REP-00005,2025-10-20,check_in,3.4
AMT-0009836,ACC-001064,Commercial,REP-00005,2025-12-08,check_in,3.41
AMT-0009837,ACC-001079,Commercial,REP-00018,2023-01-30,check_in,3.98
AMT-0009838,ACC-001079,Commercial,REP-00018,2023-03-20,check_in,3.48
AMT-0009839,ACC-001079,Commercial,REP-00018,2023-03-02,check_in,3.89
AMT-0009840,ACC-001079,Commercial,REP-00018,2023-05-21,check_in,3.09
AMT-0009841,ACC-001079,Commercial,REP-00018,2023-05-22,check_in,5.0
AMT-0009842,ACC-001079,Commercial,REP-00018,2023-05-22,check_in,3.04
AMT-0009843,ACC-001079,Commercial,REP-00018,2023-06-09,check_in,3.04
AMT-0009844,ACC-001079,Commercial,REP-00018,2023-07-01,check_in,3.33
AMT-0009845,ACC-001079,Commercial,REP-00018,2023-08-02,check_in,2.51
AMT-0009846,ACC-001079,Commercial,REP-00018,2023-08-10,check_in,4.0
AMT-0009847,ACC-001079,Commercial,REP-00018,2023-12-07,check_in,3.73
AMT-0009848,ACC-001079,Commercial,REP-00018,2023-12-23,check_in,3.21
AMT-0009849,ACC-001079,Commercial,REP-00018,2024-02-04,check_in,3.11
AMT-0009850,ACC-001079,Commercial,REP-00018,2024-03-20,check_in,3.43
AMT-0009851,ACC-001079,Commercial,REP-00018,2024-03-02,check_in,4.9
AMT-0009852,ACC-001079,Commercial,REP-00018,2024-05-13,check_in,4.49
AMT-0009853,ACC-001079,Commercial,REP-00018,2024-05-07,check_in,2.94
AMT-0009854,ACC-001079,Commercial,REP-00018,2024-07-05,check_in,2.54
AMT-0009855,ACC-001079,Commercial,REP-00018,2024-09-02,check_in,4.19
AMT-0009856,ACC-001079,Commercial,REP-00018,2024-12-11,check_in,2.8
AMT-0009857,ACC-001079,Commercial,REP-00018,2024-12-09,check_in,3.54
AMT-0009858,ACC-001079,Commercial,REP-00018,2025-01-08,check_in,3.59
AMT-0009859,ACC-001079,Commercial,REP-00018,2025-01-27,check_in,3.48
AMT-0009860,ACC-001079,Commercial,REP-00018,2025-04-09,check_in,3.74
AMT-0009861,ACC-001079,Commercial,REP-00018,2025-05-14,check_in,3.35
AMT-0009862,ACC-001079,Commercial,REP-00018,2025-09-06,check_in,3.59
AMT-0009863,ACC-001079,Commercial,REP-00018,2025-09-06,check_in,2.91
AMT-0009864,ACC-001079,Commercial,REP-00018,2025-11-12,check_in,2.76
AMT-0009865,ACC-001079,Commercial,REP-00018,2025-12-23,check_in,3.79
AMT-0009866,ACC-001084,Commercial,REP-00018,2024-03-11,check_in,2.68
AMT-0009867,ACC-001084,Commercial,REP-00018,2024-05-04,check_in,4.5
AMT-0009868,ACC-001084,Commercial,REP-00018,2024-05-29,check_in,3.29
AMT-0009869,ACC-001084,Commercial,REP-00018,2024-12-09,check_in,3.94
AMT-0009870,ACC-001084,Commercial,REP-00018,2024-12-12,check_in,4.4
AMT-0009871,ACC-001084,Commercial,REP-00018,2025-04-04,check_in,4.11
AMT-0009872,ACC-001084,Commercial,REP-00018,2025-05-23,check_in,3.87
AMT-0009873,ACC-001084,Commercial,REP-00018,2025-08-04,check_in,4.45
AMT-0009874,ACC-001084,Commercial,REP-00018,2025-08-31,check_in,3.82
AMT-0009875,ACC-001084,Commercial,REP-00018,2025-08-14,check_in,4.94
AMT-0009876,ACC-001084,Commercial,REP-00018,2025-12-02,check_in,3.97
AMT-0009877,ACC-001084,Commercial,REP-00018,2025-12-29,check_in,4.37
AMT-0009878,ACC-001088,Commercial,REP-00061,2025-07-27,check_in,4.85
AMT-0009879,ACC-001088,Commercial,REP-00061,2025-08-30,check_in,2.99
AMT-0009880,ACC-001088,Commercial,REP-00061,2025-11-16,check_in,3.6
AMT-0009881,ACC-001088,Commercial,REP-00061,2025-12-16,check_in,4.16
AMT-0009882,ACC-001099,Commercial,REP-00018,2023-11-12,check_in,3.69
AMT-0009883,ACC-001099,Commercial,REP-00018,2023-12-29,check_in,4.32
AMT-0009884,ACC-001099,Commercial,REP-00018,2024-02-07,check_in,3.54
AMT-0009885,ACC-001099,Commercial,REP-00018,2024-03-04,check_in,4.45
AMT-0009886,ACC-001099,Commercial,REP-00018,2024-03-19,check_in,3.84
AMT-0009887,ACC-001099,Commercial,REP-00018,2024-03-12,check_in,4.04
AMT-0009888,ACC-001099,Commercial,REP-00018,2024-06-17,check_in,4.22
AMT-0009889,ACC-001099,Commercial,REP-00018,2024-07-25,check_in,3.24
AMT-0009890,ACC-001099,Commercial,REP-00018,2024-08-15,check_in,3.4
AMT-0009891,ACC-001099,Commercial,REP-00018,2024-08-28,check_in,3.84
AMT-0009892,ACC-001099,Commercial,REP-00018,2024-10-27,check_in,3.03
AMT-0009893,ACC-001099,Commercial,REP-00018,2025-02-15,check_in,3.27
AMT-0009894,ACC-001099,Commercial,REP-00018,2025-02-05,check_in,4.09
AMT-0009895,ACC-001099,Commercial,REP-00018,2025-06-26,check_in,1.94
AMT-0009896,ACC-001099,Commercial,REP-00018,2025-08-23,check_in,4.01
AMT-0009897,ACC-001099,Commercial,REP-00018,2025-12-29,check_in,3.47
AMT-0009898,ACC-001099,Commercial,REP-00018,2025-12-28,check_in,3.82
AMT-0009899,ACC-001101,Commercial,REP-00044,2024-07-24,check_in,3.33
AMT-0009900,ACC-001101,Commercial,REP-00044,2024-07-24,check_in,3.99
AMT-0009901,ACC-001101,Commercial,REP-00044,2024-10-13,check_in,4.37
AMT-0009902,ACC-001101,Commercial,REP-00044,2024-11-25,check_in,4.81
AMT-0009903,ACC-001101,Commercial,REP-00044,2024-12-12,check_in,3.19
AMT-0009904,ACC-001101,Commercial,REP-00044,2025-04-11,check_in,4.43
AMT-0009905,ACC-001101,Commercial,REP-00044,2025-06-16,check_in,4.17
AMT-0009906,ACC-001101,Commercial,REP-00044,2025-07-15,check_in,2.76
AMT-0009907,ACC-001101,Commercial,REP-00044,2025-07-15,check_in,4.2
AMT-0009908,ACC-001101,Commercial,REP-00044,2025-08-21,check_in,2.83
AMT-0009909,ACC-001101,Commercial,REP-00044,2025-08-26,check_in,3.6
AMT-0009910,ACC-001101,Commercial,REP-00044,2025-08-22,check_in,4.3
AMT-0009911,ACC-001101,Commercial,REP-00044,2025-10-04,check_in,3.18
AMT-0009912,ACC-001101,Commercial,REP-00044,2025-10-14,check_in,4.36
AMT-0009913,ACC-001114,Commercial,REP-00005,2020-05-06,check_in,3.28
AMT-0009914,ACC-001114,Commercial,REP-00005,2021-02-11,check_in,2.99
AMT-0009915,ACC-001114,Commercial,REP-00005,2022-03-07,check_in,4.76
AMT-0009916,ACC-001114,Commercial,REP-00005,2022-04-19,check_in,3.3
AMT-0009917,ACC-001114,Commercial,REP-00005,2022-05-03,check_in,3.36
AMT-0009918,ACC-001114,Commercial,REP-00005,2022-10-07,check_in,3.59
AMT-0009919,ACC-001114,Commercial,REP-00005,2022-11-08,check_in,3.41
AMT-0009920,ACC-001114,Commercial,REP-00005,2023-03-17,check_in,4.15
AMT-0009921,ACC-001114,Commercial,REP-00005,2023-03-02,check_in,4.96
AMT-0009922,ACC-001114,Commercial,REP-00005,2023-04-28,check_in,3.0
AMT-0009923,ACC-001114,Commercial,REP-00005,2023-04-19,check_in,3.8
AMT-0009924,ACC-001114,Commercial,REP-00005,2023-06-05,check_in,3.39
AMT-0009925,ACC-001114,Commercial,REP-00005,2023-06-27,check_in,4.68
AMT-0009926,ACC-001114,Commercial,REP-00005,2024-04-12,check_in,3.92
AMT-0009927,ACC-001114,Commercial,REP-00005,2024-09-01,check_in,3.64
AMT-0009928,ACC-001114,Commercial,REP-00005,2024-12-18,check_in,3.71
AMT-0009929,ACC-001114,Commercial,REP-00005,2025-05-29,check_in,3.12
AMT-0009930,ACC-001114,Commercial,REP-00005,2025-10-27,check_in,3.27
AMT-0009931,ACC-001114,Commercial,REP-00005,2025-11-19,check_in,4.71
AMT-0009932,ACC-001114,Commercial,REP-00005,2025-11-20,check_in,4.41
AMT-0009933,ACC-001114,Commercial,REP-00005,2025-12-22,check_in,3.0
AMT-0009934,ACC-001114,Commercial,REP-00005,2025-12-28,check_in,3.93
AMT-0009935,ACC-001139,Commercial,REP-00018,2024-01-18,check_in,3.55
AMT-0009936,ACC-001139,Commercial,REP-00018,2024-02-08,check_in,3.59
AMT-0009937,ACC-001139,Commercial,REP-00018,2024-04-18,check_in,4.25
AMT-0009938,ACC-001139,Commercial,REP-00018,2024-04-25,check_in,4.41
AMT-0009939,ACC-001139,Commercial,REP-00018,2024-06-21,check_in,3.89
AMT-0009940,ACC-001139,Commercial,REP-00018,2024-07-23,check_in,4.68
AMT-0009941,ACC-001139,Commercial,REP-00018,2024-11-12,check_in,3.84
AMT-0009942,ACC-001139,Commercial,REP-00018,2024-12-04,check_in,3.46
AMT-0009943,ACC-001139,Commercial,REP-00018,2025-01-22,check_in,3.24
AMT-0009944,ACC-001139,Commercial,REP-00018,2025-02-01,check_in,3.47
AMT-0009945,ACC-001139,Commercial,REP-00018,2025-04-02,check_in,4.41
AMT-0009946,ACC-001139,Commercial,REP-00018,2025-05-04,check_in,3.48
AMT-0009947,ACC-001139,Commercial,REP-00018,2025-05-30,check_in,3.76
AMT-0009948,ACC-001139,Commercial,REP-00018,2025-06-27,check_in,4.76
AMT-0009949,ACC-001139,Commercial,REP-00018,2025-08-12,check_in,3.3
AMT-0009950,ACC-001139,Commercial,REP-00018,2025-08-20,check_in,4.0
AMT-0009951,ACC-001139,Commercial,REP-00018,2025-09-13,check_in,4.42
AMT-0009952,ACC-001139,Commercial,REP-00018,2025-10-23,check_in,3.68
AMT-0009953,ACC-001163,Commercial,REP-00005,2025-08-13,check_in,2.01
AMT-0009954,ACC-001163,Commercial,REP-00005,2025-09-14,check_in,4.2
AMT-0009955,ACC-001163,Commercial,REP-00005,2025-10-10,check_in,3.87
AMT-0009956,ACC-001163,Commercial,REP-00005,2025-11-11,check_in,2.6
AMT-0009957,ACC-001163,Commercial,REP-00005,2025-11-15,check_in,4.38
AMT-0009958,ACC-001163,Commercial,REP-00005,2025-11-13,check_in,2.87
AMT-0009959,ACC-001163,Commercial,REP-00005,2025-12-26,check_in,3.56
AMT-0009960,ACC-001171,Commercial,REP-00044,2023-12-14,check_in,3.92
AMT-0009961,ACC-001171,Commercial,REP-00044,2024-01-19,check_in,4.28
AMT-0009962,ACC-001171,Commercial,REP-00044,2024-03-21,check_in,2.96
AMT-0009963,ACC-001171,Commercial,REP-00044,2024-04-26,check_in,4.77
AMT-0009964,ACC-001171,Commercial,REP-00044,2024-05-01,check_in,5.0
AMT-0009965,ACC-001171,Commercial,REP-00044,2024-05-10,check_in,3.87
AMT-0009966,ACC-001171,Commercial,REP-00044,2024-09-28,check_in,3.12
AMT-0009967,ACC-001171,Commercial,REP-00044,2024-10-22,check_in,2.83
AMT-0009968,ACC-001171,Commercial,REP-00044,2025-01-19,check_in,3.64
AMT-0009969,ACC-001171,Commercial,REP-00044,2025-05-15,check_in,4.76
AMT-0009970,ACC-001171,Commercial,REP-00044,2025-06-07,check_in,4.63
AMT-0009971,ACC-001171,Commercial,REP-00044,2025-08-09,check_in,3.74
AMT-0009972,ACC-001171,Commercial,REP-00044,2025-09-21,check_in,3.99
AMT-0009973,ACC-001171,Commercial,REP-00044,2025-09-12,check_in,3.15
AMT-0009974,ACC-001183,Commercial,REP-00018,2023-06-25,check_in,3.32
AMT-0009975,ACC-001183,Commercial,REP-00018,2023-09-23,check_in,3.54
AMT-0009976,ACC-001183,Commercial,REP-00018,2023-09-11,check_in,4.61
AMT-0009977,ACC-001183,Commercial,REP-00018,2023-10-05,check_in,3.12
AMT-0009978,ACC-001183,Commercial,REP-00018,2024-01-03,check_in,3.0
AMT-0009979,ACC-001183,Commercial,REP-00018,2024-02-25,check_in,4.3
AMT-0009980,ACC-001183,Commercial,REP-00018,2024-02-07,check_in,3.35
AMT-0009981,ACC-001183,Commercial,REP-00018,2024-03-22,check_in,4.65
AMT-0009982,ACC-001183,Commercial,REP-00018,2024-05-26,check_in,2.97
AMT-0009983,ACC-001183,Commercial,REP-00018,2024-06-14,check_in,4.02
AMT-0009984,ACC-001183,Commercial,REP-00018,2025-02-27,check_in,4.9
AMT-0009985,ACC-001183,Commercial,REP-00018,2025-03-30,check_in,3.38
AMT-0009986,ACC-001183,Commercial,REP-00018,2025-04-18,check_in,2.19
AMT-0009987,ACC-001183,Commercial,REP-00018,2025-04-27,check_in,3.62
AMT-0009988,ACC-001183,Commercial,REP-00018,2025-05-19,check_in,4.43
AMT-0009989,ACC-001183,Commercial,REP-00018,2025-08-04,check_in,3.93
AMT-0009990,ACC-001183,Commercial,REP-00018,2025-09-21,check_in,4.09
AMT-0009991,ACC-001183,Commercial,REP-00018,2025-09-13,check_in,5.0
AMT-0009992,ACC-001183,Commercial,REP-00018,2025-11-11,check_in,4.28
AMT-0009993,ACC-001183,Commercial,REP-00018,2025-12-30,check_in,3.23
AMT-0009994,ACC-001196,Commercial,REP-00044,2025-08-24,check_in,3.09
AMT-0009995,ACC-001196,Commercial,REP-00044,2025-10-08,check_in,4.19
AMT-0009996,ACC-001196,Commercial,REP-00044,2025-11-17,check_in,5.0
AMT-0009997,ACC-001196,Commercial,REP-00044,2025-12-30,check_in,4.17
AMT-0009998,ACC-001197,Commercial,REP-00044,2024-02-15,check_in,3.56
AMT-0009999,ACC-001197,Commercial,REP-00044,2024-03-30,check_in,3.57
AMT-0010000,ACC-001197,Commercial,REP-00044,2024-06-22,check_in,4.04
AMT-0010001,ACC-001197,Commercial,REP-00044,2024-07-28,check_in,4.13
AMT-0010002,ACC-001197,Commercial,REP-00044,2024-07-10,check_in,3.41
AMT-0010003,ACC-001197,Commercial,REP-00044,2024-10-19,check_in,3.53
AMT-0010004,ACC-001197,Commercial,REP-00044,2024-10-03,check_in,5.0
AMT-0010005,ACC-001197,Commercial,REP-00044,2024-10-01,check_in,2.68
AMT-0010006,ACC-001197,Commercial,REP-00044,2024-11-15,check_in,4.0
AMT-0010007,ACC-001197,Commercial,REP-00044,2024-12-17,check_in,4.29
AMT-0010008,ACC-001197,Commercial,REP-00044,2025-02-01,check_in,3.37
AMT-0010009,ACC-001197,Commercial,REP-00044,2025-08-06,check_in,5.0
AMT-0010010,ACC-001215,Commercial,REP-00018,2023-03-29,check_in,3.59
AMT-0010011,ACC-001215,Commercial,REP-00018,2023-04-07,check_in,4.09
AMT-0010012,ACC-001215,Commercial,REP-00018,2023-07-13,check_in,3.47
AMT-0010013,ACC-001215,Commercial,REP-00018,2023-09-05,check_in,3.97
AMT-0010014,ACC-001215,Commercial,REP-00018,2023-11-23,check_in,4.36
AMT-0010015,ACC-001215,Commercial,REP-00018,2023-12-07,check_in,3.66
AMT-0010016,ACC-001215,Commercial,REP-00018,2024-01-25,check_in,5.0
AMT-0010017,ACC-001215,Commercial,REP-00018,2024-04-13,check_in,3.6
AMT-0010018,ACC-001215,Commercial,REP-00018,2024-04-07,check_in,4.46
AMT-0010019,ACC-001215,Commercial,REP-00018,2024-05-12,check_in,3.66
AMT-0010020,ACC-001215,Commercial,REP-00018,2024-06-29,check_in,4.02
AMT-0010021,ACC-001215,Commercial,REP-00018,2024-07-20,check_in,3.66
AMT-0010022,ACC-001215,Commercial,REP-00018,2024-09-19,check_in,4.46
AMT-0010023,ACC-001215,Commercial,REP-00018,2024-11-25,check_in,2.86
AMT-0010024,ACC-001215,Commercial,REP-00018,2024-12-10,check_in,3.5
AMT-0010025,ACC-001215,Commercial,REP-00018,2024-12-21,check_in,3.77
AMT-0010026,ACC-001215,Commercial,REP-00018,2025-01-14,check_in,3.38
AMT-0010027,ACC-001215,Commercial,REP-00018,2025-08-08,check_in,5.0
AMT-0010028,ACC-001215,Commercial,REP-00018,2025-09-06,check_in,3.77
AMT-0010029,ACC-001215,Commercial,REP-00018,2025-10-11,check_in,3.17
AMT-0010030,ACC-001215,Commercial,REP-00018,2025-10-31,check_in,3.48
AMT-0010031,ACC-001215,Commercial,REP-00018,2025-11-02,check_in,3.06
AMT-0010032,ACC-001216,Commercial,REP-00018,2022-11-11,check_in,4.94
AMT-0010033,ACC-001216,Commercial,REP-00018,2022-11-14,check_in,4.33
AMT-0010034,ACC-001216,Commercial,REP-00018,2022-12-06,check_in,4.19
AMT-0010035,ACC-001216,Commercial,REP-00018,2023-01-15,check_in,3.75
AMT-0010036,ACC-001216,Commercial,REP-00018,2023-02-09,check_in,3.95
AMT-0010037,ACC-001216,Commercial,REP-00018,2023-04-12,check_in,3.83
AMT-0010038,ACC-001216,Commercial,REP-00018,2023-06-24,check_in,3.93
AMT-0010039,ACC-001216,Commercial,REP-00018,2023-06-24,check_in,4.71
AMT-0010040,ACC-001216,Commercial,REP-00018,2023-07-13,check_in,4.31
AMT-0010041,ACC-001216,Commercial,REP-00018,2023-07-11,check_in,3.68
AMT-0010042,ACC-001216,Commercial,REP-00018,2023-07-05,check_in,3.73
AMT-0010043,ACC-001216,Commercial,REP-00018,2023-09-21,check_in,4.69
AMT-0010044,ACC-001216,Commercial,REP-00018,2023-10-03,check_in,3.82
AMT-0010045,ACC-001216,Commercial,REP-00018,2023-11-29,check_in,3.59
AMT-0010046,ACC-001216,Commercial,REP-00018,2023-11-21,check_in,4.53
AMT-0010047,ACC-001216,Commercial,REP-00018,2023-12-22,check_in,2.63
AMT-0010048,ACC-001216,Commercial,REP-00018,2024-08-11,check_in,3.47
AMT-0010049,ACC-001216,Commercial,REP-00018,2024-11-24,check_in,3.2
AMT-0010050,ACC-001216,Commercial,REP-00018,2025-02-08,check_in,3.61
AMT-0010051,ACC-001216,Commercial,REP-00018,2025-03-18,check_in,3.86
AMT-0010052,ACC-001216,Commercial,REP-00018,2025-04-28,check_in,3.56
AMT-0010053,ACC-001216,Commercial,REP-00018,2025-04-03,check_in,2.32
AMT-0010054,ACC-001216,Commercial,REP-00018,2025-04-14,check_in,3.4
AMT-0010055,ACC-001216,Commercial,REP-00018,2025-05-03,check_in,4.12
AMT-0010056,ACC-001216,Commercial,REP-00018,2025-05-09,check_in,3.39
AMT-0010057,ACC-001216,Commercial,REP-00018,2025-07-24,check_in,4.88
AMT-0010058,ACC-001216,Commercial,REP-00018,2025-10-21,check_in,4.83
AMT-0010059,ACC-001216,Commercial,REP-00018,2025-12-01,check_in,2.62
AMT-0010060,ACC-001219,Commercial,REP-00061,2025-04-28,check_in,3.46
AMT-0010061,ACC-001219,Commercial,REP-00061,2025-06-17,check_in,2.82
AMT-0010062,ACC-001219,Commercial,REP-00061,2025-06-24,check_in,4.03
AMT-0010063,ACC-001219,Commercial,REP-00061,2025-07-29,check_in,4.35
AMT-0010064,ACC-001219,Commercial,REP-00061,2025-09-27,check_in,4.36
AMT-0010065,ACC-001219,Commercial,REP-00061,2025-10-15,check_in,2.85
AMT-0010066,ACC-001222,Commercial,REP-00018,2021-06-27,check_in,4.3
AMT-0010067,ACC-001222,Commercial,REP-00018,2021-07-16,check_in,4.48
AMT-0010068,ACC-001222,Commercial,REP-00018,2021-08-11,check_in,4.53
AMT-0010069,ACC-001222,Commercial,REP-00018,2021-09-28,check_in,4.96
AMT-0010070,ACC-001222,Commercial,REP-00018,2021-09-23,check_in,3.95
AMT-0010071,ACC-001222,Commercial,REP-00018,2021-09-03,check_in,3.71
AMT-0010072,ACC-001222,Commercial,REP-00018,2021-10-19,check_in,4.13
AMT-0010073,ACC-001222,Commercial,REP-00018,2021-10-07,check_in,4.66
AMT-0010074,ACC-001222,Commercial,REP-00018,2021-11-15,check_in,3.92
AMT-0010075,ACC-001222,Commercial,REP-00018,2021-11-11,check_in,3.73
AMT-0010076,ACC-001222,Commercial,REP-00018,2022-01-18,check_in,4.69
AMT-0010077,ACC-001222,Commercial,REP-00018,2022-03-22,check_in,4.07
AMT-0010078,ACC-001222,Commercial,REP-00018,2022-07-11,check_in,3.43
AMT-0010079,ACC-001222,Commercial,REP-00018,2022-08-23,check_in,3.73
AMT-0010080,ACC-001222,Commercial,REP-00018,2022-09-01,check_in,3.61
AMT-0010081,ACC-001222,Commercial,REP-00018,2022-10-02,check_in,2.86
AMT-0010082,ACC-001222,Commercial,REP-00018,2023-01-13,check_in,3.5
AMT-0010083,ACC-001222,Commercial,REP-00018,2023-03-28,check_in,2.92
AMT-0010084,ACC-001222,Commercial,REP-00018,2023-03-31,check_in,3.27
