account_id,month,upstream_actions,downstream_actions
ACC-003985,2023-05-01,3735,3210
ACC-003985,2023-06-01,3763,3548
ACC-003985,2023-07-01,3512,3067
ACC-003985,2023-08-01,3648,3215
ACC-003985,2023-09-01,3718,3369
ACC-003985,2023-10-01,4289,3871
ACC-003985,2023-11-01,3847,3528
ACC-003985,2023-12-01,3620,3394
ACC-003985,2024-01-01,4556,4340
ACC-003985,2024-02-01,4667,4021
ACC-003985,2024-03-01,4427,4198
ACC-003985,2024-04-01,4161,3666
ACC-003985,2024-05-01,4416,4292
ACC-003985,2024-06-01,3682,3329
ACC-003985,2024-07-01,4217,3891
ACC-003985,2024-08-01,4741,4556
ACC-003985,2024-09-01,4572,4306
ACC-003985,2024-10-01,4692,4573
ACC-003985,2024-11-01,4549,4296
ACC-003985,2024-12-01,3967,1820
ACC-003985,2025-01-01,4545,2052
ACC-003985,2025-02-01,3035,1233
ACC-003985,2025-03-01,2156,1225
ACC-003985,2025-04-01,1145,707
ACC-003986,2021-08-01,362,346
ACC-003986,2021-09-01,3923,3769
ACC-003986,2021-10-01,4533,4405
ACC-003986,2021-11-01,3671,3336
ACC-003986,2021-12-01,3329,3068
ACC-003986,2022-01-01,4311,3792
ACC-003986,2022-02-01,4023,3813
ACC-003986,2022-03-01,4454,4296
ACC-003986,2022-04-01,4435,4117
ACC-003986,2022-05-01,4429,4035
ACC-003986,2022-06-01,4433,4037
ACC-003986,2022-07-01,4057,3756
ACC-003986,2022-08-01,3418,3199
ACC-003986,2022-09-01,4876,4424
ACC-003987,2025-08-01,503,453
ACC-003987,2025-09-01,6787,5812
ACC-003987,2025-10-01,6502,6334
ACC-003987,2025-11-01,6045,5274
ACC-003987,2025-12-01,5154,4807
ACC-003988,2024-12-01,224,214
ACC-003988,2025-01-01,2998,2597
ACC-003988,2025-02-01,2794,2708
ACC-003988,2025-03-01,2831,2543
ACC-003988,2025-04-01,2962,2575
ACC-003988,2025-05-01,3317,3201
ACC-003988,2025-06-01,2820,1693
ACC-003988,2025-07-01,2291,945
ACC-003988,2025-08-01,1706,605
ACC-003988,2025-09-01,1590,1024
ACC-003988,2025-10-01,1214,611
ACC-003989,2025-08-01,430,369
ACC-003989,2025-09-01,4559,4243
ACC-003989,2025-10-01,4720,4090
ACC-003989,2025-11-01,4634,4344
ACC-003989,2025-12-01,4155,3739
ACC-003990,2023-04-01,387,363
ACC-003990,2023-05-01,4143,3602
ACC-003990,2023-06-01,4524,4059
ACC-003990,2023-07-01,4365,3925
ACC-003990,2023-08-01,5498,5274
ACC-003990,2023-09-01,6780,6620
ACC-003990,2023-10-01,5343,4570
ACC-003990,2023-11-01,6147,5899
ACC-003990,2023-12-01,6186,5905
ACC-003990,2024-01-01,7571,6869
ACC-003990,2024-02-01,7289,6325
ACC-003990,2024-03-01,7077,6133
ACC-003990,2024-04-01,9092,8688
ACC-003990,2024-05-01,8845,8615
ACC-003990,2024-06-01,8555,8100
ACC-003990,2024-07-01,9587,8562
ACC-003990,2024-08-01,9030,8741
ACC-003990,2024-09-01,10878,10077
ACC-003990,2024-10-01,13533,11707
ACC-003990,2024-11-01,13309,12047
ACC-003990,2024-12-01,12573,10783
ACC-003990,2025-01-01,17858,15838
ACC-003990,2025-02-01,16354,15998
ACC-003990,2025-03-01,17693,16644
ACC-003990,2025-04-01,19073,18253
ACC-003990,2025-05-01,16780,15266
ACC-003990,2025-06-01,17581,16565
ACC-003990,2025-07-01,21954,19040
ACC-003990,2025-08-01,20657,18970
ACC-003990,2025-09-01,25019,22114
ACC-003990,2025-10-01,25800,23070
ACC-003990,2025-11-01,30515,28902
ACC-003990,2025-12-01,28337,27325
ACC-003991,2022-08-01,221,198
ACC-003991,2022-09-01,2186,1899
ACC-003991,2022-10-01,2597,2221
ACC-003991,2022-11-01,2387,2046
ACC-003991,2022-12-01,1846,1790
ACC-003991,2023-01-01,2633,2580
ACC-003991,2023-02-01,2459,2206
ACC-003991,2023-03-01,2505,2374
ACC-003991,2023-04-01,2421,2130
ACC-003991,2023-05-01,2422,2120
ACC-003991,2023-06-01,2216,2053
ACC-003991,2023-07-01,2353,2108
ACC-003991,2023-08-01,2254,2179
ACC-003991,2023-09-01,2568,2202
ACC-003991,2023-10-01,2730,2594
ACC-003991,2023-11-01,2343,2068
ACC-003991,2023-12-01,2110,2002
ACC-003991,2024-01-01,3275,2837
ACC-003991,2024-02-01,2728,2320
ACC-003991,2024-03-01,2426,2268
ACC-003991,2024-04-01,2883,2568
ACC-003991,2024-05-01,2753,2392
ACC-003991,2024-06-01,2581,2485
ACC-003991,2024-07-01,2283,2201
ACC-003991,2024-08-01,2317,2172
ACC-003991,2024-09-01,3029,2687
ACC-003991,2024-10-01,3014,2724
ACC-003991,2024-11-01,2351,2209
ACC-003991,2024-12-01,2274,2217
ACC-003991,2025-01-01,3238,2955
ACC-003991,2025-02-01,2860,2638
ACC-003991,2025-03-01,2828,2747
ACC-003991,2025-04-01,2479,2260
ACC-003991,2025-05-01,2630,2511
ACC-003991,2025-06-01,2691,2308
ACC-003991,2025-07-01,2482,2252
ACC-003991,2025-08-01,2442,2224
ACC-003991,2025-09-01,2657,2315
ACC-003991,2025-10-01,3116,2913
ACC-003991,2025-11-01,3076,2960
ACC-003991,2025-12-01,2403,2331
ACC-003992,2022-08-01,521,464
ACC-003992,2022-09-01,5438,5191
ACC-003992,2022-10-01,5098,4919
ACC-003992,2022-11-01,5863,5090
ACC-003992,2022-12-01,4534,4067
ACC-003992,2023-01-01,6513,5975
ACC-003992,2023-02-01,5966,5722
ACC-003992,2023-03-01,5820,5156
ACC-003992,2023-04-01,5797,4991
ACC-003992,2023-05-01,5308,5021
ACC-003992,2023-06-01,5468,5083
ACC-003992,2023-07-01,4947,4514
ACC-003992,2023-08-01,5459,4814
ACC-003992,2023-09-01,5792,5039
ACC-003992,2023-10-01,5699,5326
ACC-003992,2023-11-01,5728,5037
ACC-003992,2023-12-01,5346,2981
ACC-003992,2024-01-01,4351,2703
ACC-003992,2024-02-01,3325,1438
ACC-003992,2024-03-01,1920,751
ACC-003992,2024-04-01,647,306
ACC-003993,2025-11-01,338,292
ACC-003993,2025-12-01,2811,2712
ACC-003994,2025-09-01,420,364
ACC-003994,2025-10-01,4775,4657
ACC-003994,2025-11-01,4341,4204
ACC-003994,2025-12-01,3833,3629
ACC-003995,2025-10-01,378,349
ACC-003995,2025-11-01,3520,3445
ACC-003995,2025-12-01,3914,3794
ACC-003996,2024-01-01,915,840
ACC-003996,2024-02-01,8715,7528
ACC-003996,2024-03-01,7633,7409
ACC-003996,2024-04-01,8083,7337
ACC-003996,2024-05-01,8134,7428
ACC-003996,2024-06-01,8763,8125
ACC-003996,2024-07-01,8685,7717
ACC-003996,2024-08-01,7681,6678
ACC-003996,2024-09-01,8937,7784
ACC-003996,2024-10-01,10011,9558
ACC-003996,2024-11-01,7289,6299
ACC-003996,2024-12-01,7575,7175
ACC-003996,2025-01-01,8614,8348
ACC-003996,2025-02-01,9154,8481
ACC-003996,2025-03-01,9809,9124
ACC-003996,2025-04-01,8722,7791
ACC-003996,2025-05-01,8772,8010
ACC-003996,2025-06-01,9181,8658
ACC-003996,2025-07-01,8364,7873
ACC-003996,2025-08-01,8514,8124
ACC-003996,2025-09-01,10209,9288
ACC-003996,2025-10-01,9985,8662
ACC-003996,2025-11-01,9724,9012
ACC-003996,2025-12-01,8583,7753
ACC-003997,2023-12-01,206,188
ACC-003997,2024-01-01,2304,2232
ACC-003997,2024-02-01,2421,2112
ACC-003997,2024-03-01,2485,2427
ACC-003997,2024-04-01,2627,2537
ACC-003997,2024-05-01,2263,2191
ACC-003997,2024-06-01,2277,1942
ACC-003997,2024-07-01,2486,2192
ACC-003997,2024-08-01,2351,2139
ACC-003997,2024-09-01,2658,2314
ACC-003997,2024-10-01,2759,2538
ACC-003997,2024-11-01,2688,2515
ACC-003997,2024-12-01,2131,1836
ACC-003997,2025-01-01,3050,2838
ACC-003997,2025-02-01,2424,2331
ACC-003997,2025-03-01,2959,2701
ACC-003997,2025-04-01,3307,2828
ACC-003997,2025-05-01,2927,2647
ACC-003997,2025-06-01,2991,2714
ACC-003997,2025-07-01,2587,2432
ACC-003997,2025-08-01,2490,2245
ACC-003997,2025-09-01,3228,2900
ACC-003997,2025-10-01,3405,3026
ACC-003997,2025-11-01,3025,2622
ACC-003997,2025-12-01,2753,2539
ACC-003998,2024-02-01,903,773
ACC-003998,2024-03-01,7901,7095
ACC-003998,2024-04-01,8241,7076
ACC-003998,2024-05-01,8858,7586
ACC-003998,2024-06-01,8217,7372
ACC-003998,2024-07-01,8631,7386
ACC-003998,2024-08-01,8284,7201
ACC-003998,2024-09-01,9885,9428
ACC-003998,2024-10-01,9377,8452
ACC-003998,2024-11-01,7562,6733
ACC-003998,2024-12-01,7234,6867
ACC-003998,2025-01-01,10246,9453
ACC-003998,2025-02-01,10863,9569
ACC-003998,2025-03-01,9425,8140
ACC-003998,2025-04-01,9609,8804
ACC-003998,2025-05-01,10336,9669
ACC-003998,2025-06-01,9342,8323
ACC-003998,2025-07-01,8769,7486
ACC-003998,2025-08-01,9759,9331
ACC-003998,2025-09-01,9746,8539
ACC-003998,2025-10-01,10135,9808
ACC-003998,2025-11-01,10582,9449
ACC-003998,2025-12-01,8665,7888
ACC-003999,2023-08-01,531,504
ACC-003999,2023-09-01,5750,5244
ACC-003999,2023-10-01,6414,6227
ACC-003999,2023-11-01,6814,5871
ACC-003999,2023-12-01,4974,4811
ACC-003999,2024-01-01,7046,6294
ACC-003999,2024-02-01,6132,5614
ACC-003999,2024-03-01,5580,4962
ACC-003999,2024-04-01,6473,5915
ACC-003999,2024-05-01,7281,6931
ACC-003999,2024-06-01,6926,6245
ACC-003999,2024-07-01,5617,5053
ACC-003999,2024-08-01,6657,6467
ACC-003999,2024-09-01,6590,6044
ACC-003999,2024-10-01,7375,6636
ACC-003999,2024-11-01,8115,7468
ACC-003999,2024-12-01,6353,5458
ACC-003999,2025-01-01,8429,7662
ACC-003999,2025-02-01,7862,7052
ACC-003999,2025-03-01,7940,7741
ACC-003999,2025-04-01,7880,6803
ACC-003999,2025-05-01,7606,7242
ACC-003999,2025-06-01,8558,7308
ACC-003999,2025-07-01,7271,6786
ACC-003999,2025-08-01,6402,6227
ACC-003999,2025-09-01,7817,6767
ACC-003999,2025-10-01,8619,8364
ACC-003999,2025-11-01,7481,6773
ACC-003999,2025-12-01,6524,6236
ACC-004000,2024-04-01,277,239
ACC-004000,2024-05-01,3243,3149
ACC-004000,2024-06-01,2809,2581
ACC-004000,2024-07-01,2492,2373
ACC-004000,2024-08-01,2443,1323
ACC-004000,2024-09-01,2604,1191
ACC-004000,2024-10-01,2037,857
ACC-004000,2024-11-01,1253,802
ACC-004000,2024-12-01,469,294
ACC-004001,2023-11-01,538,482
ACC-004001,2023-12-01,4608,4241
ACC-004001,2024-01-01,5593,3328
ACC-004001,2024-02-01,4413,1881
ACC-004001,2024-03-01,3351,1375
ACC-004001,2024-04-01,2353,903
ACC-004001,2024-05-01,548,267
ACC-004002,2024-06-01,473,418
ACC-004002,2024-07-01,3846,3678
ACC-004002,2024-08-01,3365,2894
ACC-004002,2024-09-01,3960,3784
ACC-004002,2024-10-01,3888,3330
ACC-004002,2024-11-01,4322,4136
ACC-004002,2024-12-01,3336,2965
ACC-004002,2025-01-01,3874,3546
ACC-004002,2025-02-01,3954,3546
ACC-004002,2025-03-01,4612,4515
ACC-004002,2025-04-01,4374,4152
ACC-004002,2025-05-01,4437,3938
ACC-004002,2025-06-01,4395,4133
ACC-004002,2025-07-01,4191,3874
ACC-004002,2025-08-01,4193,3675
ACC-004002,2025-09-01,4446,3943
ACC-004002,2025-10-01,5598,4910
ACC-004002,2025-11-01,5012,4786
ACC-004002,2025-12-01,4251,3751
ACC-004003,2021-09-01,338,314
ACC-004003,2021-10-01,3456,3199
ACC-004003,2021-11-01,3211,2863
ACC-004003,2021-12-01,3061,2982
ACC-004003,2022-01-01,2989,2578
ACC-004003,2022-02-01,2938,1909
ACC-004003,2022-03-01,2147,1009
ACC-004003,2022-04-01,2169,1253
ACC-004003,2022-05-01,1413,522
ACC-004003,2022-06-01,1128,492
ACC-004004,2023-09-01,304,282
ACC-004004,2023-10-01,3020,2791
ACC-004004,2023-11-01,3027,2660
ACC-004004,2023-12-01,2785,2609
ACC-004004,2024-01-01,3551,3341
ACC-004004,2024-02-01,3584,3496
ACC-004004,2024-03-01,3537,3079
ACC-004004,2024-04-01,4490,4196
ACC-004004,2024-05-01,3631,3445
ACC-004004,2024-06-01,2881,2629
ACC-004004,2024-07-01,3118,2784
ACC-004004,2024-08-01,3453,3380
ACC-004004,2024-09-01,3323,2962
ACC-004004,2024-10-01,3629,3375
ACC-004004,2024-11-01,4201,3797
ACC-004004,2024-12-01,3023,2716
ACC-004004,2025-01-01,3782,3432
ACC-004004,2025-02-01,3662,3148
ACC-004004,2025-03-01,3692,3211
ACC-004004,2025-04-01,3816,3478
ACC-004004,2025-05-01,3942,3747
ACC-004004,2025-06-01,3603,3326
ACC-004004,2025-07-01,3289,3059
ACC-004004,2025-08-01,3726,3526
ACC-004004,2025-09-01,3874,3757
ACC-004004,2025-10-01,3997,3504
ACC-004004,2025-11-01,4182,3703
ACC-004004,2025-12-01,3708,3567
ACC-004005,2023-07-01,538,521
ACC-004005,2023-08-01,4688,4072
ACC-004005,2023-09-01,40325,38753
ACC-004005,2023-10-01,47280,46106
ACC-004005,2023-11-01,39628,36125
ACC-004005,2023-12-01,36541,34101
ACC-004005,2024-01-01,44342,38946
ACC-004005,2024-02-01,49229,42718
ACC-004005,2024-03-01,42583,40553
ACC-004005,2024-04-01,46515,43625
ACC-004005,2024-05-01,40889,37911
ACC-004005,2024-06-01,43341,38720
ACC-004005,2024-07-01,37500,35969
ACC-004005,2024-08-01,39106,36992
ACC-004005,2024-09-01,38934,35733
ACC-004005,2024-10-01,42488,38575
ACC-004005,2024-11-01,39481,33860
ACC-004005,2024-12-01,37866,34890
ACC-004005,2025-01-01,44230,39481
ACC-004005,2025-02-01,46130,40806
ACC-004005,2025-03-01,38764,36186
ACC-004005,2025-04-01,45996,41149
ACC-004005,2025-05-01,44722,42170
ACC-004005,2025-06-01,45273,43876
ACC-004005,2025-07-01,49907,48887
ACC-004005,2025-08-01,51945,49558
ACC-004005,2025-09-01,45058,40168
ACC-004005,2025-10-01,61216,59346
ACC-004005,2025-11-01,53601,47892
ACC-004005,2025-12-01,41847,40590
ACC-004006,2024-03-01,419,357
ACC-004006,2024-04-01,4371,4081
ACC-004006,2024-05-01,3909,3449
ACC-004006,2024-06-01,3746,3634
ACC-004006,2024-07-01,4093,3644
ACC-004006,2024-08-01,4036,3647
ACC-004006,2024-09-01,4536,4205
ACC-004006,2024-10-01,5038,4518
ACC-004006,2024-11-01,4174,3697
ACC-004006,2024-12-01,4009,3663
ACC-004006,2025-01-01,5067,4384
ACC-004006,2025-02-01,4777,4667
ACC-004006,2025-03-01,4712,4493
ACC-004006,2025-04-01,5086,4854
ACC-004006,2025-05-01,4560,4440
ACC-004006,2025-06-01,4085,3824
ACC-004006,2025-07-01,4467,4196
ACC-004006,2025-08-01,4823,4694
ACC-004006,2025-09-01,4369,3816
ACC-004006,2025-10-01,4686,4346
ACC-004006,2025-11-01,4444,4197
ACC-004006,2025-12-01,4136,3687
ACC-004007,2025-04-01,255,223
ACC-004007,2025-05-01,2148,1837
ACC-004007,2025-06-01,1991,1948
ACC-004007,2025-07-01,2287,2008
ACC-004007,2025-08-01,2169,1917
ACC-004007,2025-09-01,2806,2671
ACC-004007,2025-10-01,2496,2251
ACC-004007,2025-11-01,2252,1982
ACC-004007,2025-12-01,2164,1947
ACC-004008,2025-10-01,522,474
ACC-004008,2025-11-01,5041,4641
ACC-004008,2025-12-01,4752,4627
ACC-004009,2024-10-01,362,317
ACC-004009,2024-11-01,3471,3130
ACC-004009,2024-12-01,3387,3208
ACC-004009,2025-01-01,3922,3672
ACC-004009,2025-02-01,4288,3958
ACC-004009,2025-03-01,4031,3619
ACC-004009,2025-04-01,4466,4001
ACC-004009,2025-05-01,4316,2592
ACC-004009,2025-06-01,3034,1559
ACC-004009,2025-07-01,2208,1421
ACC-004009,2025-08-01,1256,630
ACC-004009,2025-09-01,503,293
ACC-004010,2023-11-01,438,375
ACC-004010,2023-12-01,4184,3694
ACC-004010,2024-01-01,4308,4133
ACC-004010,2024-02-01,4497,4304
ACC-004010,2024-03-01,5161,4759
ACC-004010,2024-04-01,4545,4237
ACC-004010,2024-05-01,4727,4525
ACC-004010,2024-06-01,3965,3515
ACC-004010,2024-07-01,5194,4503
ACC-004010,2024-08-01,4834,4337
ACC-004010,2024-09-01,4855,4727
ACC-004010,2024-10-01,5141,4903
ACC-004010,2024-11-01,4368,3956
ACC-004010,2024-12-01,4428,3809
ACC-004010,2025-01-01,5493,5210
ACC-004010,2025-02-01,5116,4504
ACC-004010,2025-03-01,5782,5514
ACC-004010,2025-04-01,5397,4774
ACC-004010,2025-05-01,4968,4297
ACC-004010,2025-06-01,4988,4854
ACC-004010,2025-07-01,4997,4432
ACC-004010,2025-08-01,4621,3965
ACC-004010,2025-09-01,6069,5552
ACC-004010,2025-10-01,6606,5888
ACC-004010,2025-11-01,5295,4683
ACC-004010,2025-12-01,5308,5084
ACC-004011,2022-03-01,362,351
ACC-004011,2022-04-01,3813,3335
ACC-004011,2022-05-01,3350,3092
ACC-004011,2022-06-01,2971,2690
ACC-004011,2022-07-01,3336,3072
ACC-004011,2022-08-01,3643,3204
ACC-004011,2022-09-01,4254,4140
ACC-004011,2022-10-01,3820,3431
ACC-004011,2022-11-01,3710,3191
ACC-004011,2022-12-01,3234,2925
ACC-004011,2023-01-01,4100,3580
ACC-004011,2023-02-01,3863,3700
ACC-004011,2023-03-01,3948,3467
ACC-004011,2023-04-01,3924,3698
ACC-004011,2023-05-01,3539,3145
ACC-004011,2023-06-01,3634,3455
ACC-004011,2023-07-01,3376,2951
ACC-004011,2023-08-01,3866,3546
ACC-004011,2023-09-01,4537,4114
ACC-004011,2023-10-01,4353,3868
ACC-004011,2023-11-01,4459,4162
ACC-004011,2023-12-01,4461,3946
ACC-004011,2024-01-01,4881,4729
ACC-004011,2024-02-01,4743,2255
ACC-004011,2024-03-01,3419,1473
ACC-004011,2024-04-01,2848,1414
ACC-004011,2024-05-01,2181,794
ACC-004011,2024-06-01,1386,553
ACC-004012,2020-10-01,700,663
ACC-004012,2020-11-01,7794,6712
ACC-004012,2020-12-01,5076,4843
ACC-004012,2021-01-01,7360,6311
ACC-004012,2021-02-01,6470,5545
ACC-004012,2021-03-01,8009,6968
ACC-004012,2021-04-01,6220,6019
ACC-004012,2021-05-01,7164,6713
ACC-004012,2021-06-01,6988,6692
ACC-004012,2021-07-01,7152,6140
ACC-004012,2021-08-01,7533,6758
ACC-004012,2021-09-01,8931,7703
ACC-004012,2021-10-01,7609,7051
ACC-004012,2021-11-01,7323,6635
ACC-004012,2021-12-01,5912,5027
ACC-004012,2022-01-01,8501,7639
ACC-004012,2022-02-01,8249,7900
ACC-004012,2022-03-01,7534,6511
ACC-004012,2022-04-01,10376,9797
ACC-004012,2022-05-01,9039,8810
ACC-004012,2022-06-01,9533,8589
ACC-004012,2022-07-01,8849,8116
ACC-004012,2022-08-01,7504,7077
ACC-004012,2022-09-01,9665,8365
ACC-004012,2022-10-01,8809,7670
ACC-004012,2022-11-01,10270,9784
ACC-004012,2022-12-01,7912,7706
ACC-004012,2023-01-01,10815,9611
ACC-004012,2023-02-01,9934,9340
ACC-004012,2023-03-01,10157,9209
ACC-004012,2023-04-01,9882,8775
ACC-004012,2023-05-01,8566,8233
ACC-004012,2023-06-01,10143,8824
ACC-004012,2023-07-01,9254,9057
ACC-004012,2023-08-01,7934,3179
ACC-004012,2023-09-01,7522,4361
ACC-004012,2023-10-01,8896,4032
ACC-004012,2023-11-01,6152,2949
ACC-004012,2023-12-01,3566,2316
ACC-004013,2025-10-01,270,247
ACC-004013,2025-11-01,2805,2673
ACC-004013,2025-12-01,2475,2242
ACC-004014,2025-03-01,479,422
ACC-004014,2025-04-01,4844,4299
ACC-004014,2025-05-01,6193,5747
ACC-004014,2025-06-01,4959,4576
ACC-004014,2025-07-01,5872,5000
ACC-004014,2025-08-01,5303,4795
ACC-004014,2025-09-01,5857,5082
ACC-004014,2025-10-01,5865,5102
ACC-004014,2025-11-01,5702,5559
ACC-004014,2025-12-01,4534,4043
ACC-004015,2024-04-01,949,861
ACC-004015,2024-05-01,9677,8907
ACC-004015,2024-06-01,8154,7782
ACC-004015,2024-07-01,9640,8454
ACC-004015,2024-08-01,9119,8540
ACC-004015,2024-09-01,9354,8004
ACC-004015,2024-10-01,8903,8494
ACC-004015,2024-11-01,10339,9470
ACC-004015,2024-12-01,8447,7887
ACC-004015,2025-01-01,12310,11184
ACC-004015,2025-02-01,12330,11961
ACC-004015,2025-03-01,10345,8954
ACC-004015,2025-04-01,9864,8601
ACC-004015,2025-05-01,10660,9998
ACC-004015,2025-06-01,10080,9167
ACC-004015,2025-07-01,9586,8349
ACC-004015,2025-08-01,10763,10202
ACC-004015,2025-09-01,10819,10411
ACC-004015,2025-10-01,10302,9822
ACC-004015,2025-11-01,9934,8584
ACC-004015,2025-12-01,10013,9400
ACC-004016,2025-01-01,386,331
ACC-004016,2025-02-01,4223,3812
ACC-004016,2025-03-01,5082,4487
ACC-004016,2025-04-01,5021,4479
ACC-004016,2025-05-01,4314,3756
ACC-004016,2025-06-01,4050,3693
ACC-004016,2025-07-01,3251,2835
ACC-004016,2025-08-01,3916,3813
ACC-004016,2025-09-01,4913,4478
ACC-004016,2025-10-01,4699,4498
ACC-004016,2025-11-01,3816,3715
ACC-004016,2025-12-01,3499,3151
ACC-004017,2025-02-01,573,533
ACC-004017,2025-03-01,6091,5409
ACC-004017,2025-04-01,5698,4974
ACC-004017,2025-05-01,6621,6050
ACC-004017,2025-06-01,5659,5303
ACC-004017,2025-07-01,5389,5099
ACC-004017,2025-08-01,7023,6145
ACC-004017,2025-09-01,5573,4957
ACC-004017,2025-10-01,7029,6800
ACC-004017,2025-11-01,7264,7113
ACC-004017,2025-12-01,4979,4685
ACC-004018,2022-02-01,274,239
ACC-004018,2022-03-01,2957,2741
ACC-004018,2022-04-01,3139,2797
ACC-004018,2022-05-01,3009,2639
ACC-004018,2022-06-01,3044,2756
ACC-004018,2022-07-01,2987,2827
ACC-004018,2022-08-01,2483,2153
ACC-004018,2022-09-01,3213,3010
ACC-004018,2022-10-01,2733,2502
ACC-004018,2022-11-01,3299,2878
ACC-004018,2022-12-01,2902,2679
ACC-004018,2023-01-01,3122,2986
ACC-004018,2023-02-01,3001,2749
ACC-004018,2023-03-01,3379,3103
ACC-004018,2023-04-01,2933,2684
ACC-004018,2023-05-01,3020,2607
ACC-004018,2023-06-01,3261,3058
ACC-004018,2023-07-01,3057,2891
ACC-004018,2023-08-01,2735,2371
ACC-004018,2023-09-01,3181,3060
ACC-004018,2023-10-01,3197,2871
ACC-004018,2023-11-01,3153,2997
ACC-004018,2023-12-01,2783,2578
ACC-004018,2024-01-01,3347,2858
ACC-004018,2024-02-01,3376,3149
ACC-004018,2024-03-01,3201,2903
ACC-004018,2024-04-01,3858,3756
ACC-004018,2024-05-01,3460,1925
ACC-004018,2024-06-01,2533,987
ACC-004018,2024-07-01,1910,780
ACC-004018,2024-08-01,1370,529
ACC-004018,2024-09-01,800,350
ACC-004019,2025-05-01,37021,32713
ACC-004019,2025-06-01,47642,44989
ACC-004019,2025-07-01,25256,21806
ACC-004019,2025-08-01,51757,49477
ACC-004019,2025-09-01,95354,87833
ACC-004019,2025-10-01,230461,223244
ACC-004019,2025-11-01,269395,251366
ACC-004019,2025-12-01,418224,356508
ACC-004020,2023-04-01,339,289
ACC-004020,2023-05-01,3245,3060
ACC-004020,2023-06-01,2959,2651
ACC-004020,2023-07-01,3248,2955
ACC-004020,2023-08-01,3028,2828
ACC-004020,2023-09-01,3879,3653
ACC-004020,2023-10-01,3660,3510
ACC-004020,2023-11-01,2920,2623
ACC-004020,2023-12-01,2973,2528
ACC-004020,2024-01-01,3342,3241
ACC-004020,2024-02-01,3368,3234
ACC-004020,2024-03-01,3790,3588
ACC-004020,2024-04-01,3563,3434
ACC-004020,2024-05-01,3366,3070
ACC-004020,2024-06-01,3619,3175
ACC-004020,2024-07-01,3749,3556
ACC-004020,2024-08-01,3359,3291
ACC-004020,2024-09-01,4096,3865
ACC-004020,2024-10-01,3539,3083
ACC-004020,2024-11-01,3518,3351
ACC-004020,2024-12-01,3173,2966
ACC-004020,2025-01-01,4088,3801
ACC-004020,2025-02-01,3669,3228
ACC-004020,2025-03-01,3892,3524
ACC-004020,2025-04-01,3677,3249
ACC-004020,2025-05-01,4009,3658
ACC-004020,2025-06-01,3760,3641
ACC-004020,2025-07-01,3918,3646
ACC-004020,2025-08-01,3618,3229
ACC-004020,2025-09-01,3641,3105
ACC-004020,2025-10-01,5288,5020
ACC-004020,2025-11-01,4402,3808
ACC-004020,2025-12-01,3659,3171
ACC-004021,2024-11-01,596,523
ACC-004021,2024-12-01,4725,4470
ACC-004021,2025-01-01,6396,5443
ACC-004021,2025-02-01,6561,5919
ACC-004021,2025-03-01,5912,5637
ACC-004021,2025-04-01,6241,5701
ACC-004021,2025-05-01,6457,6202
ACC-004021,2025-06-01,5460,5015
ACC-004021,2025-07-01,6146,5867
ACC-004021,2025-08-01,5704,5031
ACC-004021,2025-09-01,7123,6807
ACC-004021,2025-10-01,6750,6055
ACC-004021,2025-11-01,6841,6395
ACC-004021,2025-12-01,5100,4361
ACC-004022,2025-01-01,453,389
ACC-004022,2025-02-01,4433,4234
ACC-004022,2025-03-01,4847,4583
ACC-004022,2025-04-01,4203,3630
ACC-004022,2025-05-01,4753,4318
ACC-004022,2025-06-01,4043,3650
ACC-004022,2025-07-01,4559,4367
ACC-004022,2025-08-01,4428,4203
ACC-004022,2025-09-01,4287,3900
ACC-004022,2025-10-01,5427,4937
ACC-004022,2025-11-01,4528,3932
ACC-004022,2025-12-01,4123,3701
ACC-004023,2021-05-01,270,231
ACC-004023,2021-06-01,2644,2502
ACC-004023,2021-07-01,2534,2335
ACC-004023,2021-08-01,2900,2838
ACC-004023,2021-09-01,3500,3350
ACC-004023,2021-10-01,4061,3888
ACC-004023,2021-11-01,3922,3639
ACC-004023,2021-12-01,3771,3347
ACC-004023,2022-01-01,5307,4767
ACC-004023,2022-02-01,5210,5085
ACC-004023,2022-03-01,6018,5596
ACC-004023,2022-04-01,5903,5541
ACC-004023,2022-05-01,6214,5396
ACC-004023,2022-06-01,7140,6243
ACC-004023,2022-07-01,6842,6059
ACC-004023,2022-08-01,8205,7085
ACC-004023,2022-09-01,8158,7374
ACC-004023,2022-10-01,10341,9444
ACC-004023,2022-11-01,10544,8975
ACC-004023,2022-12-01,10503,9036
ACC-004023,2023-01-01,12932,11105
ACC-004023,2023-02-01,14899,14147
ACC-004023,2023-03-01,16059,14592
ACC-004023,2023-04-01,14391,13722
ACC-004023,2023-05-01,15682,15327
ACC-004023,2023-06-01,17647,16752
ACC-004023,2023-07-01,18700,18104
ACC-004023,2023-08-01,23060,20443
ACC-004023,2023-09-01,23467,20572
ACC-004023,2023-10-01,29471,25670
ACC-004023,2023-11-01,27074,24434
ACC-004023,2023-12-01,25430,22235
ACC-004023,2024-01-01,36753,33599
ACC-004023,2024-02-01,35228,34521
