opportunity_id,stage,entered_date
OPP-0005454,Closed Won,2025-02-28
OPP-0005455,SAL,2024-10-27
OPP-0005455,SQO,2024-11-04
OPP-0005455,Proposal/Negotiation,2024-11-06
OPP-0005455,Closed Won,2024-11-11
OPP-0005459,Open,2024-11-06
OPP-0005459,Negotiation,2024-11-14
OPP-0005459,Closed Won,2024-12-01
OPP-0005460,SAL,2024-10-29
OPP-0005460,SQO,2024-11-07
OPP-0005460,Proposal/Negotiation,2024-11-12
OPP-0005460,Closed Lost,2024-11-26
OPP-0005466,Open,2024-11-19
OPP-0005466,Negotiation,2024-11-23
OPP-0005466,Closed Won,2024-12-01
OPP-0005467,Open,2024-11-20
OPP-0005467,Negotiation,2024-11-29
OPP-0005467,Closed Won,2024-12-01
OPP-0005468,SAL,2024-11-05
OPP-0005468,SQO,2024-11-18
OPP-0005468,Proposal/Negotiation,2024-11-21
OPP-0005468,Closed Won,2024-11-23
OPP-0005474,Open,2024-11-05
OPP-0005474,Negotiation,2024-11-07
OPP-0005474,Closed Won,2024-12-01
OPP-0005475,Open,2024-11-13
OPP-0005475,Negotiation,2024-12-26
OPP-0005475,Closed Won,2025-01-01
OPP-0005482,SAL,2024-11-05
OPP-0005482,SQO,2024-11-05
OPP-0005482,Proposal/Negotiation,2024-11-09
OPP-0005482,Closed Lost,2024-11-16
OPP-0005483,SAL,2024-11-14
OPP-0005483,SQO,2024-11-14
OPP-0005483,Proposal/Negotiation,2024-11-17
OPP-0005483,Closed Lost,2024-11-18
OPP-0005484,Open,2024-11-06
OPP-0005484,Negotiation,2024-11-14
OPP-0005484,Closed Won,2024-12-01
OPP-0005485,Open,2024-11-23
OPP-0005485,Negotiation,2024-12-16
OPP-0005485,Closed Won,2025-01-01
OPP-0005486,Open,2024-11-13
OPP-0005486,Negotiation,2024-11-27
OPP-0005486,Closed Won,2024-12-01
OPP-0005487,SAL,2024-11-02
OPP-0005487,SQO,2024-11-04
OPP-0005487,Proposal/Negotiation,2024-11-09
OPP-0005487,SAL,2024-11-14
OPP-0005487,Closed Lost,2024-11-18
OPP-0005488,Open,2024-11-14
OPP-0005488,Negotiation,2024-12-16
OPP-0005488,Closed Won,2025-01-13
OPP-0005489,Open,2024-11-25
OPP-0005489,Negotiation,2024-12-15
OPP-0005489,Closed Won,2025-01-02
OPP-0005490,Open,2024-11-19
OPP-0005490,Negotiation,2024-11-19
OPP-0005490,Closed Won,2024-12-01
OPP-0005495,Open,2024-11-16
OPP-0005495,Negotiation,2024-11-18
OPP-0005495,Closed Won,2024-12-01
OPP-0005496,SAL,2024-11-04
OPP-0005496,SQO,2024-11-07
OPP-0005496,Proposal/Negotiation,2024-11-15
OPP-0005496,Closed Lost,2024-11-16
OPP-0005503,Open,2024-11-06
OPP-0005503,Negotiation,2024-11-23
OPP-0005503,Closed Won,2024-12-01
OPP-0005504,SAL,2024-11-17
OPP-0005504,SQO,2024-11-26
OPP-0005504,Proposal/Negotiation,2024-12-02
OPP-0005504,Closed Won,2024-12-15
OPP-0005513,Open,2024-11-13
OPP-0005513,Negotiation,2024-11-27
OPP-0005513,Closed Won,2024-12-01
OPP-0005514,Open,2024-11-15
OPP-0005514,Negotiation,2024-12-01
OPP-0005514,Closed Won,2024-12-01
OPP-0005526,Open,2024-11-06
OPP-0005526,Negotiation,2024-11-24
OPP-0005526,Closed Won,2024-12-01
OPP-0005527,SAL,2024-11-24
OPP-0005527,SQO,2024-11-26
OPP-0005527,Proposal/Negotiation,2024-11-26
OPP-0005527,Closed Lost,2024-12-01
OPP-0005528,SAL,2024-11-06
OPP-0005528,SQO,2024-11-09
OPP-0005528,Proposal/Negotiation,2024-11-22
OPP-0005528,Closed Lost,2024-11-25
OPP-0005529,SAL,2024-12-17
OPP-0005529,SQO,2024-12-26
OPP-0005529,POC,2025-03-02
OPP-0005529,Proposal/Negotiation,2025-03-21
OPP-0005529,Closed Lost,2025-03-22
OPP-0005530,SAL,2025-01-16
OPP-0005530,SQO,2025-01-21
OPP-0005530,POC,2025-03-24
OPP-0005530,Proposal/Negotiation,2025-03-30
OPP-0005530,Closed Lost,2025-04-17
OPP-0005537,SAL,2024-11-08
OPP-0005537,SQO,2024-11-22
OPP-0005537,Proposal/Negotiation,2024-12-15
OPP-0005537,Closed Lost,2024-12-17
OPP-0005538,Open,2024-11-09
OPP-0005538,Negotiation,2025-02-21
OPP-0005538,Closed Won,2025-03-06
OPP-0005562,Open,2024-11-20
OPP-0005562,Negotiation,2024-11-26
OPP-0005562,Closed Won,2024-12-01
OPP-0005563,SAL,2024-11-12
OPP-0005563,SQO,2024-12-06
OPP-0005563,POC,2024-12-17
OPP-0005563,Proposal/Negotiation,2024-12-22
OPP-0005563,Closed Lost,2025-02-07
OPP-0005564,Open,2025-01-28
OPP-0005564,Negotiation,2025-01-29
OPP-0005564,Closed Won,2025-02-01
OPP-0005571,Open,2024-11-12
OPP-0005571,Negotiation,2024-11-20
OPP-0005571,Closed Won,2024-12-01
OPP-0005572,Open,2024-11-17
OPP-0005572,Negotiation,2024-11-28
OPP-0005572,Closed Won,2024-12-01
OPP-0005573,SAL,2024-11-20
OPP-0005573,SQO,2024-11-24
OPP-0005573,Proposal/Negotiation,2024-12-06
OPP-0005573,Closed Lost,2024-12-13
OPP-0005578,SAL,2024-11-16
OPP-0005578,SQO,2024-11-17
OPP-0005578,Proposal/Negotiation,2024-11-23
OPP-0005578,Closed Lost,2024-11-24
OPP-0005579,SAL,2024-11-27
OPP-0005579,SQO,2024-12-12
OPP-0005579,Proposal/Negotiation,2024-12-13
OPP-0005579,Closed Lost,2024-12-19
OPP-0005580,SAL,2024-11-11
OPP-0005580,SQO,2024-11-14
OPP-0005580,POC,2024-12-03
OPP-0005580,Proposal/Negotiation,2025-01-03
OPP-0005580,Closed Lost,2025-01-12
OPP-0005587,Open,2024-11-15
OPP-0005587,Negotiation,2024-11-23
OPP-0005587,Closed Won,2024-12-01
OPP-0005588,Open,2024-11-17
OPP-0005588,Negotiation,2024-11-25
OPP-0005588,Closed Won,2025-02-01
OPP-0005591,Open,2024-11-13
OPP-0005591,Negotiation,2024-11-18
OPP-0005591,Closed Won,2024-12-01
OPP-0005592,SAL,2024-11-21
OPP-0005592,SQO,2024-12-09
OPP-0005592,Proposal/Negotiation,2024-12-09
OPP-0005592,Closed Lost,2024-12-16
OPP-0005593,Open,2024-11-21
OPP-0005593,Negotiation,2025-01-02
OPP-0005593,Closed Won,2025-01-13
OPP-0005594,Open,2024-11-18
OPP-0005594,Negotiation,2024-11-27
OPP-0005594,Closed Won,2024-12-14
OPP-0005595,Open,2024-12-18
OPP-0005595,Negotiation,2024-12-28
OPP-0005595,Closed Won,2024-12-30
OPP-0005599,Open,2024-11-14
OPP-0005599,Negotiation,2024-11-29
OPP-0005599,Closed Won,2024-12-01
OPP-0005600,Open,2024-12-18
OPP-0005600,Negotiation,2025-03-06
OPP-0005600,Closed Won,2025-03-12
OPP-0005602,Open,2024-11-22
OPP-0005602,Negotiation,2024-11-25
OPP-0005602,Closed Won,2024-12-01
OPP-0005603,SAL,2024-11-22
OPP-0005603,SQO,2024-11-26
OPP-0005603,Proposal/Negotiation,2024-11-29
OPP-0005603,Closed Lost,2024-12-02
OPP-0005604,SAL,2024-11-16
OPP-0005604,SQO,2024-12-11
OPP-0005604,Proposal/Negotiation,2024-12-15
OPP-0005604,Closed Lost,2024-12-19
OPP-0005605,SAL,2024-11-23
OPP-0005605,SQO,2024-12-12
OPP-0005605,Proposal/Negotiation,2024-12-16
OPP-0005605,Closed Lost,2024-12-22
OPP-0005606,Open,2024-11-21
OPP-0005606,Negotiation,2025-01-13
OPP-0005606,Closed Won,2025-02-05
OPP-0005613,SAL,2024-11-24
OPP-0005613,SQO,2024-12-05
OPP-0005613,Proposal/Negotiation,2024-12-13
OPP-0005613,Closed Lost,2024-12-23
OPP-0005614,SAL,2024-11-26
OPP-0005614,SQO,2024-11-28
OPP-0005614,Proposal/Negotiation,2024-12-09
OPP-0005614,Closed Lost,2024-12-10
OPP-0005615,SAL,2024-12-13
OPP-0005615,SQO,2024-12-22
OPP-0005615,SAL,2024-12-31
OPP-0005615,POC,2025-01-28
OPP-0005615,Proposal/Negotiation,2025-02-19
OPP-0005615,Closed Lost,2025-03-04
OPP-0005616,Open,2024-12-08
OPP-0005616,Negotiation,2024-12-20
OPP-0005616,Closed Won,2024-12-29
OPP-0005617,Open,2024-12-28
OPP-0005617,Negotiation,2024-12-30
OPP-0005617,Closed Won,2025-01-01
OPP-0005627,Open,2024-11-20
OPP-0005627,Negotiation,2024-11-20
OPP-0005627,Closed Won,2024-12-01
OPP-0005634,Open,2024-11-18
OPP-0005634,Negotiation,2024-12-29
OPP-0005634,Closed Won,2025-01-01
OPP-0005635,SAL,2024-11-30
OPP-0005635,SQO,2024-12-01
OPP-0005635,Proposal/Negotiation,2024-12-09
OPP-0005635,Closed Lost,2024-12-17
OPP-0005636,Open,2024-12-02
OPP-0005636,Negotiation,2025-01-22
OPP-0005636,Closed Lost,2025-02-01
OPP-0005637,Open,2024-11-26
OPP-0005637,Negotiation,2025-01-14
OPP-0005637,Closed Won,2025-02-01
OPP-0005638,SAL,2024-11-21
OPP-0005638,SQO,2024-11-25
OPP-0005638,Proposal/Negotiation,2024-11-29
OPP-0005638,Closed Won,2024-12-19
OPP-0005645,Open,2024-12-31
OPP-0005645,Negotiation,2025-01-01
OPP-0005645,Closed Won,2025-01-01
OPP-0005646,Open,2024-11-21
OPP-0005646,Negotiation,2024-12-18
OPP-0005646,Closed Won,2025-01-01
OPP-0005647,SAL,2024-11-20
OPP-0005647,SQO,2024-12-03
OPP-0005647,Proposal/Negotiation,2024-12-22
OPP-0005647,Closed Lost,2024-12-25
OPP-0005648,SAL,2024-11-24
OPP-0005648,SQO,2025-01-06
OPP-0005648,POC,2025-02-23
OPP-0005648,Proposal/Negotiation,2025-03-01
OPP-0005648,Closed Lost,2025-05-01
OPP-0005649,SAL,2024-12-10
OPP-0005649,SQO,2024-12-13
OPP-0005649,POC,2025-02-11
OPP-0005649,Proposal/Negotiation,2025-03-31
OPP-0005649,Closed Lost,2025-04-01
OPP-0005650,SAL,2024-11-26
OPP-0005650,SQO,2024-12-16
OPP-0005650,Proposal/Negotiation,2024-12-18
OPP-0005650,Closed Won,2024-12-20
OPP-0005658,SAL,2024-11-22
OPP-0005658,SQO,2024-11-26
OPP-0005658,Proposal/Negotiation,2024-11-29
OPP-0005658,Closed Lost,2024-12-08
OPP-0005659,Open,2024-11-25
OPP-0005659,Negotiation,2025-01-31
OPP-0005659,Closed Won,2025-02-03
OPP-0005660,Open,2024-12-07
OPP-0005660,Negotiation,2025-01-28
OPP-0005660,Closed Won,2025-02-01
OPP-0005661,Open,2024-11-22
OPP-0005661,Negotiation,2024-12-10
OPP-0005661,Closed Won,2025-01-01
OPP-0005662,Open,2024-11-27
OPP-0005662,Negotiation,2024-12-25
OPP-0005662,Closed Won,2025-01-01
OPP-0005672,SAL,2024-11-23
OPP-0005672,SQO,2024-12-21
OPP-0005672,Proposal/Negotiation,2024-12-29
OPP-0005672,Closed Lost,2025-01-01
OPP-0005673,Open,2024-12-05
OPP-0005673,Negotiation,2024-12-22
OPP-0005673,Closed Won,2025-01-01
OPP-0005674,Open,2025-01-24
OPP-0005674,Negotiation,2025-01-26
OPP-0005674,Closed Won,2025-02-01
OPP-0005675,SAL,2024-11-21
OPP-0005675,SQO,2024-11-24
OPP-0005675,Proposal/Negotiation,2024-12-01
OPP-0005675,Closed Won,2024-12-17
OPP-0005682,Open,2024-12-17
OPP-0005682,Negotiation,2024-12-27
OPP-0005682,Closed Won,2025-01-01
OPP-0005683,Open,2024-12-19
OPP-0005683,Negotiation,2025-01-07
OPP-0005683,Closed Won,2025-02-03
OPP-0005684,Open,2024-12-14
OPP-0005684,Negotiation,2024-12-17
OPP-0005684,Closed Won,2025-02-01
OPP-0005685,Open,2024-12-05
OPP-0005685,Negotiation,2024-12-22
OPP-0005685,Closed Won,2025-01-01
OPP-0005689,SAL,2024-11-24
OPP-0005689,SQO,2024-11-28
OPP-0005689,Proposal/Negotiation,2024-12-02
OPP-0005689,Closed Lost,2024-12-06
OPP-0005690,Open,2024-11-26
OPP-0005690,Negotiation,2024-12-27
OPP-0005690,Closed Won,2025-01-01
OPP-0005697,Open,2024-12-29
OPP-0005697,Negotiation,2025-01-04
OPP-0005697,Closed Won,2025-02-01
OPP-0005698,SAL,2024-11-25
OPP-0005698,SQO,2024-11-25
OPP-0005698,Proposal/Negotiation,2024-12-25
OPP-0005698,Closed Won,2024-12-28
OPP-0005702,Open,2024-12-09
OPP-0005702,Negotiation,2024-12-29
OPP-0005702,Closed Won,2025-01-01
OPP-0005703,Open,2024-12-19
OPP-0005703,Negotiation,2024-12-21
OPP-0005703,Closed Won,2025-01-01
OPP-0005704,SAL,2024-12-07
OPP-0005704,SQO,2024-12-08
OPP-0005704,Proposal/Negotiation,2024-12-10
OPP-0005704,Closed Lost,2024-12-11
OPP-0005705,Open,2024-12-29
OPP-0005705,Negotiation,2025-01-01
OPP-0005705,Closed Won,2025-01-30
OPP-0005714,Open,2024-12-07
OPP-0005714,Negotiation,2024-12-29
OPP-0005714,Closed Won,2025-01-01
OPP-0005715,SAL,2024-12-14
OPP-0005715,SQO,2024-12-15
OPP-0005715,Proposal/Negotiation,2024-12-24
OPP-0005715,Closed Lost,2024-12-26
OPP-0005716,SAL,2024-12-05
OPP-0005716,SQO,2024-12-17
OPP-0005716,Proposal/Negotiation,2024-12-26
OPP-0005716,Closed Won,2025-01-03
OPP-0005726,Open,2024-12-01
OPP-0005726,Negotiation,2025-01-01
OPP-0005726,Closed Won,2025-01-01
OPP-0005727,SAL,2024-11-28
OPP-0005727,SQO,2024-12-03
OPP-0005727,Proposal/Negotiation,2024-12-16
OPP-0005727,Closed Lost,2024-12-22
OPP-0005728,SAL,2024-12-01
OPP-0005728,SQO,2024-12-18
OPP-0005728,Proposal/Negotiation,2024-12-22
OPP-0005728,Closed Won,2025-01-08
OPP-0005732,Open,2024-12-15
OPP-0005732,Negotiation,2024-12-15
OPP-0005732,Closed Won,2025-01-01
OPP-0005733,SAL,2024-12-09
OPP-0005733,SQO,2024-12-22
OPP-0005733,Proposal/Negotiation,2024-12-22
OPP-0005733,Closed Lost,2024-12-25
OPP-0005742,Open,2024-12-09
OPP-0005742,Negotiation,2024-12-25
OPP-0005742,Closed Won,2025-01-01
OPP-0005743,Open,2024-11-28
OPP-0005743,Negotiation,2024-12-12
OPP-0005743,Closed Won,2025-01-01
OPP-0005744,SAL,2024-12-04
OPP-0005744,SQO,2024-12-11
OPP-0005744,Proposal/Negotiation,2025-01-04
OPP-0005744,Closed Lost,2025-01-10
OPP-0005745,SAL,2024-11-30
OPP-0005745,SQO,2024-12-11
OPP-0005745,Proposal/Negotiation,2024-12-17
OPP-0005745,Closed Won,2024-12-20
OPP-0005755,Open,2024-12-10
OPP-0005755,Negotiation,2024-12-13
OPP-0005755,Closed Won,2025-01-01
OPP-0005756,SAL,2024-12-12
OPP-0005756,SQO,2024-12-16
OPP-0005756,Proposal/Negotiation,2025-01-08
OPP-0005756,Closed Lost,2025-01-12
OPP-0005757,SAL,2024-12-06
OPP-0005757,SQO,2024-12-12
OPP-0005757,SAL,2024-12-15
OPP-0005757,Proposal/Negotiation,2024-12-18
OPP-0005757,Closed Lost,2024-12-22
OPP-0005758,SAL,2024-12-05
OPP-0005758,SQO,2024-12-14
OPP-0005758,Proposal/Negotiation,2024-12-21
OPP-0005758,SAL,2024-12-22
OPP-0005758,Closed Lost,2025-01-04
OPP-0005759,Open,2024-12-22
OPP-0005759,Negotiation,2024-12-28
OPP-0005759,Closed Won,2025-01-09
OPP-0005760,Open,2024-12-26
OPP-0005760,Negotiation,2025-01-01
OPP-0005760,Closed Won,2025-01-26
OPP-0005761,SAL,2024-12-13
OPP-0005761,SQO,2024-12-19
OPP-0005761,Proposal/Negotiation,2024-12-22
OPP-0005761,Closed Won,2025-01-04
OPP-0005762,SAL,2024-12-10
OPP-0005762,SQO,2024-12-16
OPP-0005762,Proposal/Negotiation,2024-12-28
OPP-0005762,Closed Won,2025-01-09
OPP-0005763,Open,2024-12-03
OPP-0005763,Negotiation,2024-12-09
OPP-0005763,Closed Won,2025-01-01
OPP-0005764,Open,2024-12-20
OPP-0005764,Negotiation,2024-12-30
OPP-0005764,Closed Won,2025-01-01
OPP-0005765,Open,2024-12-04
OPP-0005765,Negotiation,2024-12-27
OPP-0005765,Closed Won,2025-01-01
OPP-0005766,SAL,2024-12-03
OPP-0005766,SQO,2024-12-13
OPP-0005766,POC,2025-01-29
OPP-0005766,Proposal/Negotiation,2025-02-07
OPP-0005766,Closed Lost,2025-02-09
OPP-0005769,Open,2024-12-12
OPP-0005769,Negotiation,2024-12-16
OPP-0005769,Closed Won,2025-01-01
OPP-0005770,Open,2024-12-23
OPP-0005770,Negotiation,2025-01-26
OPP-0005770,Closed Won,2025-03-21
OPP-0005781,SAL,2024-12-07
OPP-0005781,SQO,2024-12-16
OPP-0005781,Proposal/Negotiation,2025-01-01
OPP-0005781,Closed Lost,2025-01-08
OPP-0005782,SAL,2024-12-08
OPP-0005782,SQO,2024-12-15
OPP-0005782,Proposal/Negotiation,2024-12-16
OPP-0005782,Closed Lost,2024-12-17
OPP-0005783,SAL,2024-12-04
OPP-0005783,SQO,2024-12-26
OPP-0005783,POC,2025-01-25
OPP-0005783,Proposal/Negotiation,2025-03-18
OPP-0005783,Closed Lost,2025-03-24
OPP-0005784,Open,2025-01-11
OPP-0005784,Negotiation,2025-01-12
OPP-0005784,Closed Won,2025-01-23
OPP-0005785,Open,2024-12-26
OPP-0005785,Negotiation,2025-01-13
OPP-0005785,Closed Won,2025-02-01
OPP-0005786,SAL,2024-12-04
OPP-0005786,SQO,2025-01-13
OPP-0005786,Proposal/Negotiation,2025-01-16
OPP-0005786,Closed Won,2025-01-17
OPP-0005787,SAL,2024-12-08
OPP-0005787,SQO,2024-12-16
OPP-0005787,Proposal/Negotiation,2024-12-23
OPP-0005787,Closed Won,2025-01-03
OPP-0005793,SAL,2024-12-12
OPP-0005793,SQO,2024-12-15
OPP-0005793,Proposal/Negotiation,2024-12-20
OPP-0005793,Closed Lost,2024-12-22
OPP-0005794,SAL,2024-12-16
OPP-0005794,SQO,2024-12-19
OPP-0005794,POC,2025-01-20
OPP-0005794,Proposal/Negotiation,2025-03-04
OPP-0005794,Closed Lost,2025-03-10
OPP-0005795,SAL,2024-12-10
OPP-0005795,SQO,2025-01-01
OPP-0005795,POC,2025-01-28
OPP-0005795,Proposal/Negotiation,2025-02-07
OPP-0005795,Closed Won,2025-03-01
OPP-0005796,SAL,2024-12-16
OPP-0005796,SQO,2025-01-01
OPP-0005796,Proposal/Negotiation,2025-01-02
OPP-0005796,Closed Won,2025-01-02
OPP-0005804,Open,2024-12-08
OPP-0005804,Negotiation,2025-01-27
OPP-0005804,Closed Won,2025-03-01
OPP-0005807,Open,2024-12-17
OPP-0005807,Negotiation,2024-12-30
OPP-0005807,Closed Won,2025-01-01
OPP-0005808,SAL,2024-12-09
OPP-0005808,SQO,2024-12-10
OPP-0005808,Proposal/Negotiation,2024-12-22
OPP-0005808,Closed Lost,2024-12-27
OPP-0005809,SAL,2024-12-07
OPP-0005809,SQO,2024-12-15
OPP-0005809,SAL,2024-12-24
OPP-0005809,POC,2025-01-20
OPP-0005809,Proposal/Negotiation,2025-02-19
OPP-0005809,Closed Lost,2025-02-24
OPP-0005810,Open,2024-12-14
OPP-0005810,Negotiation,2025-02-10
OPP-0005810,Closed Won,2025-03-01
OPP-0005814,SAL,2024-12-08
OPP-0005814,SQO,2024-12-16
OPP-0005814,Proposal/Negotiation,2024-12-28
OPP-0005814,Closed Lost,2025-01-04
OPP-0005815,Open,2024-12-11
OPP-0005815,Negotiation,2025-01-02
OPP-0005815,Closed Won,2025-01-19
OPP-0005816,Open,2025-01-01
OPP-0005816,Negotiation,2025-01-25
OPP-0005816,Closed Won,2025-03-01
OPP-0005824,SAL,2024-12-15
OPP-0005824,SQO,2024-12-22
OPP-0005824,Proposal/Negotiation,2025-01-14
OPP-0005824,Closed Lost,2025-01-17
OPP-0005825,SAL,2025-01-18
OPP-0005825,SQO,2025-02-21
OPP-0005825,POC,2025-04-11
OPP-0005825,Proposal/Negotiation,2025-04-19
OPP-0005825,Closed Lost,2025-05-22
OPP-0005826,SAL,2024-12-09
OPP-0005826,SQO,2024-12-20
OPP-0005826,Proposal/Negotiation,2025-01-14
OPP-0005826,Closed Won,2025-01-14
OPP-0005827,SAL,2024-12-09
OPP-0005827,SQO,2024-12-12
OPP-0005827,Proposal/Negotiation,2024-12-24
OPP-0005827,Closed Won,2025-01-06
OPP-0005836,Open,2024-12-20
OPP-0005836,Negotiation,2024-12-23
OPP-0005836,Closed Won,2025-01-01
OPP-0005837,SAL,2024-12-20
OPP-0005837,SQO,2024-12-21
OPP-0005837,POC,2025-02-23
OPP-0005837,Proposal/Negotiation,2025-04-14
OPP-0005837,Closed Lost,2025-05-04
OPP-0005838,Open,2024-12-19
OPP-0005838,Negotiation,2025-01-28
OPP-0005838,Closed Won,2025-02-18
OPP-0005839,Open,2025-01-19
OPP-0005839,Negotiation,2025-01-30
OPP-0005839,Closed Won,2025-02-01
OPP-0005840,SAL,2024-12-14
OPP-0005840,SQO,2024-12-24
OPP-0005840,Proposal/Negotiation,2024-12-25
OPP-0005840,Closed Won,2024-12-25
OPP-0005851,SAL,2024-12-21
OPP-0005851,SQO,2025-01-18
OPP-0005851,POC,2025-03-08
OPP-0005851,Proposal/Negotiation,2025-03-17
OPP-0005851,Closed Lost,2025-03-20
OPP-0005852,Open,2024-12-30
OPP-0005852,Negotiation,2025-02-28
OPP-0005852,Closed Lost,2025-03-01
OPP-0005861,SAL,2025-02-01
OPP-0005861,SQO,2025-02-22
OPP-0005861,POC,2025-04-22
OPP-0005861,Proposal/Negotiation,2025-04-29
OPP-0005861,Closed Lost,2025-05-06
OPP-0005862,Open,2025-01-26
OPP-0005862,Negotiation,2025-02-19
OPP-0005862,Closed Won,2025-03-01
OPP-0005869,SAL,2025-01-01
OPP-0005869,SQO,2025-01-14
OPP-0005869,Proposal/Negotiation,2025-01-15
OPP-0005869,Closed Lost,2025-01-22
OPP-0005870,Open,2025-01-30
OPP-0005870,Negotiation,2025-02-15
OPP-0005870,Closed Won,2025-03-12
OPP-0005871,SAL,2024-12-16
OPP-0005871,SQO,2024-12-20
OPP-0005871,Proposal/Negotiation,2024-12-25
OPP-0005871,Closed Won,2025-01-07
OPP-0005876,Open,2024-12-17
OPP-0005876,Negotiation,2024-12-28
OPP-0005876,Closed Won,2025-01-01
OPP-0005877,Open,2025-01-04
OPP-0005877,Negotiation,2025-01-10
OPP-0005877,Closed Won,2025-01-15
OPP-0005878,Open,2025-01-05
OPP-0005878,Negotiation,2025-01-30
OPP-0005878,Closed Won,2025-02-01
OPP-0005883,SAL,2024-12-16
OPP-0005883,SQO,2024-12-19
OPP-0005883,Proposal/Negotiation,2024-12-23
OPP-0005883,Closed Lost,2025-01-04
OPP-0005884,SAL,2024-12-25
OPP-0005884,SQO,2024-12-29
OPP-0005884,Proposal/Negotiation,2025-01-01
OPP-0005884,Closed Won,2025-01-15
OPP-0005890,SAL,2024-12-20
OPP-0005890,SQO,2024-12-26
OPP-0005890,Proposal/Negotiation,2025-01-17
OPP-0005890,Closed Lost,2025-01-19
OPP-0005891,SAL,2024-12-21
OPP-0005891,SQO,2024-12-31
OPP-0005891,POC,2025-02-16
OPP-0005891,Proposal/Negotiation,2025-05-16
OPP-0005891,Closed Lost,2025-05-24
OPP-0005892,SAL,2024-12-26
OPP-0005892,SQO,2025-01-01
OPP-0005892,Proposal/Negotiation,2025-01-02
OPP-0005892,Closed Won,2025-01-13
OPP-0005899,Open,2025-01-04
OPP-0005899,Negotiation,2025-02-11
OPP-0005899,Closed Won,2025-02-21
OPP-0005910,Open,2024-12-29
OPP-0005910,Negotiation,2024-12-31
OPP-0005910,Closed Won,2025-01-01
OPP-0005911,SAL,2025-01-24
OPP-0005911,SQO,2025-02-07
OPP-0005911,POC,2025-04-18
OPP-0005911,Proposal/Negotiation,2025-05-01
OPP-0005911,Closed Lost,2025-05-16
OPP-0005912,SAL,2025-01-17
OPP-0005912,SQO,2025-01-18
OPP-0005912,Proposal/Negotiation,2025-01-28
OPP-0005912,Closed Won,2025-02-01
OPP-0005920,Open,2024-12-19
OPP-0005920,Negotiation,2024-12-31
OPP-0005920,Closed Won,2025-02-01
OPP-0005921,SAL,2025-01-02
OPP-0005921,SQO,2025-01-10
OPP-0005921,Proposal/Negotiation,2025-01-12
OPP-0005921,Closed Lost,2025-01-15
OPP-0005922,SAL,2025-01-08
OPP-0005922,SQO,2025-01-14
OPP-0005922,Proposal/Negotiation,2025-01-15
OPP-0005922,Closed Lost,2025-01-15
OPP-0005923,SAL,2025-01-12
OPP-0005923,SQO,2025-01-21
OPP-0005923,POC,2025-02-18
OPP-0005923,Proposal/Negotiation,2025-02-23
OPP-0005923,Closed Lost,2025-04-04
OPP-0005924,Open,2025-01-05
OPP-0005924,Negotiation,2025-03-03
OPP-0005924,Closed Won,2025-03-18
OPP-0005925,SAL,2025-01-19
OPP-0005925,SQO,2025-01-19
OPP-0005925,Proposal/Negotiation,2025-01-25
OPP-0005925,Closed Won,2025-01-26
OPP-0005928,Open,2025-01-14
OPP-0005928,Negotiation,2025-01-31
OPP-0005928,Closed Won,2025-02-01
OPP-0005929,SAL,2024-12-22
OPP-0005929,SQO,2024-12-25
OPP-0005929,Proposal/Negotiation,2024-12-26
OPP-0005929,Closed Lost,2025-01-04
OPP-0005930,Open,2025-01-19
OPP-0005930,Negotiation,2025-02-17
OPP-0005930,Closed Won,2025-02-19
OPP-0005931,SAL,2024-12-23
OPP-0005931,SQO,2024-12-24
OPP-0005931,Proposal/Negotiation,2025-01-03
OPP-0005931,Closed Won,2025-01-09
OPP-0005939,Open,2024-12-29
OPP-0005939,Negotiation,2025-01-12
OPP-0005939,Closed Won,2025-02-01
OPP-0005940,Open,2024-12-27
OPP-0005940,Negotiation,2025-01-23
OPP-0005940,Closed Won,2025-02-01
OPP-0005941,SAL,2025-03-17
OPP-0005941,SQO,2025-05-03
OPP-0005941,POC,2025-05-23
OPP-0005941,Proposal/Negotiation,2025-06-03
OPP-0005941,Closed Won,2025-06-17
OPP-0005942,SAL,2024-12-26
OPP-0005942,SQO,2025-01-12
OPP-0005942,Proposal/Negotiation,2025-01-20
OPP-0005942,Closed Won,2025-01-26
OPP-0005951,Open,2025-01-14
OPP-0005951,Negotiation,2025-01-17
OPP-0005951,Closed Won,2025-02-01
OPP-0005952,Open,2025-01-15
OPP-0005952,Negotiation,2025-01-17
OPP-0005952,Closed Won,2025-02-01
OPP-0005953,Open,2025-01-18
OPP-0005953,Negotiation,2025-01-20
OPP-0005953,Closed Won,2025-03-13
OPP-0005954,Open,2024-12-24
OPP-0005954,Negotiation,2025-01-12
OPP-0005954,Closed Lost,2025-01-23
OPP-0005955,Open,2025-01-03
OPP-0005955,Negotiation,2025-01-12
OPP-0005955,Closed Won,2025-02-01
OPP-0005960,Open,2024-12-27
OPP-0005960,Negotiation,2025-01-04
OPP-0005960,Closed Won,2025-02-01
OPP-0005961,SAL,2024-12-26
OPP-0005961,SQO,2025-01-22
OPP-0005961,POC,2025-02-22
OPP-0005961,Proposal/Negotiation,2025-03-10
OPP-0005961,Closed Lost,2025-03-16
OPP-0005962,Open,2025-01-03
OPP-0005962,Negotiation,2025-01-29
OPP-0005962,Closed Won,2025-02-01
OPP-0005967,SAL,2024-12-29
OPP-0005967,SQO,2025-01-22
OPP-0005967,Proposal/Negotiation,2025-01-25
